,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 아이티엠코퍼레이션건축사사무소,y
371,2015-04-22,1.004018683482226,0.9882229938252599,1.0108237466833037,1.004018683482226,1.004018683482226,-0.003966800171022608,-0.003966800171022608,-0.003966800171022608,-0.004997650329911987,-0.004997650329911987,-0.004997650329911987,0.0010308501588893787,0.0010308501588893787,0.0010308501588893787,0.0,0.0,0.0,1.0000518833112033,0.9892263891
372,2015-04-27,1.0040568739032452,0.988726161197601,1.0117838268626789,1.0040568739032452,1.0040568739032452,-0.003959753827910045,-0.003959753827910045,-0.003959753827910045,-0.0045194959294275585,-0.0045194959294275585,-0.0045194959294275585,0.0005597421015175134,0.0005597421015175134,0.0005597421015175134,0.0,0.0,0.0,1.000097120075335,0.998711386
373,2015-05-01,1.0040874262400605,0.9882453193103196,1.0104106571319362,1.0040874262400605,1.0040874262400605,-0.00423393836823588,-0.00423393836823588,-0.00423393836823588,-0.004326628845787633,-0.004326628845787633,-0.004326628845787633,9.269047755175294e-05,9.269047755175294e-05,9.269047755175294e-05,0.0,0.0,0.0,0.9998534878718246,1.0062389308
374,2015-05-04,1.0041103404926721,0.9876366177313649,1.0109272137149106,1.0041103404926721,1.0041103404926721,-0.004738384828636952,-0.004738384828636952,-0.004738384828636952,-0.004519495929451183,-0.004519495929451183,-0.004519495929451183,-0.00021888889918576852,-0.00021888889918576852,-0.00021888889918576852,0.0,0.0,0.0,0.9993719556640351,1.0053185874
375,2015-05-08,1.0041408928294875,0.9881587364127544,1.009947651962594,1.0041408928294875,1.0041408928294875,-0.004815864740360651,-0.004815864740360651,-0.004815864740360651,-0.004326628845788821,-0.004326628845788821,-0.004326628845788821,-0.0004892358945718296,-0.0004892358945718296,-0.0004892358945718296,0.0,0.0,0.0,0.9993250280891268,1.0037802425
376,2015-05-11,1.0041638070820988,0.9868982579424835,1.0104022233523249,1.0041638070820988,1.0041638070820988,-0.005069493468475779,-0.005069493468475779,-0.005069493468475779,-0.004519495929426725,-0.004519495929426725,-0.004519495929426725,-0.0005499975390490543,-0.0005499975390490543,-0.0005499975390490543,0.0,0.0,0.0,0.9990943136136231,1.0004398117
377,2015-05-15,1.0041943594189144,0.9883240883118618,1.0115312463120545,1.0041943594189144,1.0041943594189144,-0.004775348727251411,-0.004775348727251411,-0.004775348727251411,-0.004326628845765223,-0.004326628845765223,-0.004326628845765223,-0.000448719881486186,-0.000448719881486186,-0.000448719881486186,0.0,0.0,0.0,0.9994190106916631,1.0007753119
378,2015-05-18,1.0042172736715258,0.9876778363143164,1.010811939498198,1.0042172736715258,1.0042172736715258,-0.004793735798144388,-0.004793735798144388,-0.004793735798144388,-0.004519495929438055,-0.004519495929438055,-0.004519495929438055,-0.0002742398687063324,-0.0002742398687063324,-0.0002742398687063324,0.0,0.0,0.0,0.9994235378733815,1.0006698322
379,2015-05-19,1.0042249117557296,0.9876543469358751,1.01082834019954,1.0042249117557296,1.0042249117557296,-0.0047575211881966456,-0.0047575211881966456,-0.0047575211881966456,-0.004551749711609206,-0.004551749711609206,-0.004551749711609206,-0.00020577147658743924,-0.00020577147658743924,-0.00020577147658743924,0.0,0.0,0.0,0.999467390567533,1.0005876552
380,2015-05-20,1.0042325498399336,0.9879109281173519,1.010075591562516,1.0042325498399336,1.0042325498399336,-0.005132739822396207,-0.005132739822396207,-0.005132739822396207,-0.004997650329911823,-0.004997650329911823,-0.004997650329911823,-0.0001350894924843839,-0.0001350894924843839,-0.0001350894924843839,0.0,0.0,0.0,0.9990998100175373,0.9998438382
381,2015-05-21,1.004240165560407,0.9887747925620776,1.0109090935445553,1.004240165560407,1.004240165560407,-0.004355737033669466,-0.004355737033669466,-0.004355737033669466,-0.004291792639837254,-0.004291792639837254,-0.004291792639837254,-6.394439383221193e-05,-6.394439383221193e-05,-6.394439383221193e-05,0.0,0.0,0.0,0.9998844285267375,0.9861505158
382,2015-05-22,1.0042477812808803,0.9892173083520814,1.0104751680001498,1.0042477812808803,1.0042477812808803,-0.004320647810007174,-0.004320647810007174,-0.004320647810007174,-0.004326628845789498,-0.004326628845789498,-0.004326628845789498,5.981035782324009e-06,5.981035782324009e-06,5.981035782324009e-06,0.0,0.0,0.0,0.9999271334708731,1.0021996029
383,2015-05-27,1.0042858598832471,0.9880527707625584,1.010577077592431,1.0042858598832471,1.0042858598832471,-0.004710216475276003,-0.004710216475276003,-0.004710216475276003,-0.004997650329912126,-0.004997650329912126,-0.004997650329912126,0.00028743385463612155,0.00028743385463612155,0.00028743385463612155,0.0,0.0,0.0,0.9995756434079711,1.0063994816
384,2015-05-28,1.0042934756037203,0.9880007963833624,1.0111178026991887,1.0042934756037203,1.0042934756037203,-0.003969243726455208,-0.003969243726455208,-0.003969243726455208,-0.0042917926398346245,-0.0042917926398346245,-0.0042917926398346245,0.0003225489133794166,0.0003225489133794166,0.0003225489133794166,0.0,0.0,0.0,1.0003242318772652,1.0084987522
385,2015-05-29,1.0043010913241937,0.989240391054152,1.010640471900382,1.0043010913241937,1.0043010913241937,-0.003977599411614162,-0.003977599411614162,-0.003977599411614162,-0.004326628845778292,-0.004326628845778292,-0.004326628845778292,0.00034902943416412956,0.00034902943416412956,0.00034902943416412956,0.0,0.0,0.0,1.0003234919125794,0.9926937504
386,2015-06-01,1.0043239384856137,0.9887498952854356,1.0120416459547696,1.0043239384856137,1.0043239384856137,-0.004144426587115093,-0.004144426587115093,-0.004144426587115093,-0.004519495929437223,-0.004519495929437223,-0.004519495929437223,0.0003750693423221287,0.0003750693423221287,0.0003750693423221287,0.0,0.0,0.0,1.0001795118984986,0.9942168925
387,2015-06-02,1.004331554206087,0.9886108424984121,1.011371854989565,1.004331554206087,1.004331554206087,-0.004185399854620024,-0.004185399854620024,-0.004185399854620024,-0.004551749711614993,-0.004551749711614993,-0.004551749711614993,0.0003663498569949692,0.0003663498569949692,0.0003663498569949692,0.0,0.0,0.0,1.0001461543514671,0.9965903204
388,2015-06-03,1.0043391699265605,0.988986778714355,1.0123111851938695,1.0043391699265605,1.0043391699265605,-0.0046481176230607065,-0.0046481176230607065,-0.0046481176230607065,-0.0049976503299122696,-0.0049976503299122696,-0.0049976503299122696,0.0003495327068515634,0.0003495327068515634,0.0003495327068515634,0.0,0.0,0.0,0.9996910523034997,0.9922733333
389,2015-06-04,1.0043467856470338,0.9886590996580307,1.0113902722811774,1.0043467856470338,1.0043467856470338,-0.003966620544379225,-0.003966620544379225,-0.003966620544379225,-0.004291792639838915,-0.004291792639838915,-0.004291792639838915,0.0003251720954596896,0.0003251720954596896,0.0003251720954596896,0.0,0.0,0.0,1.0003801651026547,0.996289719
390,2015-06-05,1.0043544013675072,0.9888759078061775,1.0112834626813807,1.0043544013675072,1.0043544013675072,-0.0040327136797216525,-0.0040327136797216525,-0.0040327136797216525,-0.0043266288457670865,-0.0043266288457670865,-0.0043266288457670865,0.00029391516604543457,0.00029391516604543457,0.00029391516604543457,0.0,0.0,0.0,1.0003216876877856,0.9988185607
391,2015-06-08,1.0043772485289273,0.9889118463099427,1.010689607801473,1.0043772485289273,1.0043772485289273,-0.00435341445297132,-0.00435341445297132,-0.00435341445297132,-0.00451949592943626,-0.00451949592943626,-0.00451949592943626,0.00016608147646493993,0.00016608147646493993,0.00016608147646493993,0.0,0.0,0.0,1.000023834075956,0.9936237971
392,2015-06-09,1.0043848642494007,0.988161362924705,1.0106973718685797,1.0043848642494007,1.0043848642494007,-0.004437087511960032,-0.004437087511960032,-0.004437087511960032,-0.004551749711610671,-0.004551749711610671,-0.004551749711610671,0.00011466219965063868,0.00011466219965063868,0.00011466219965063868,0.0,0.0,0.0,0.9999477767374406,1.000475289
393,2015-06-10,1.004392479969874,0.9872232606384427,1.0112955833028279,1.004392479969874,1.004392479969874,-0.004937560685845838,-0.004937560685845838,-0.004937560685845838,-0.004997650329912193,-0.004997650329912193,-0.004997650329912193,6.0089644066355696e-05,6.0089644066355696e-05,6.0089644066355696e-05,0.0,0.0,0.0,0.9994549192840282,1.0053239788
394,2015-06-11,1.0044000956903474,0.9890472863802154,1.0105210560462046,1.0044000956903474,1.0044000956903474,-0.00428872884252367,-0.00428872884252367,-0.00428872884252367,-0.004291792639836286,-0.004291792639836286,-0.004291792639836286,3.0637973126144303e-06,3.0637973126144303e-06,3.0637973126144303e-06,0.0,0.0,0.0,1.0001113668478236,1.005759671
395,2015-06-12,1.0044077114108207,0.9896924276322236,1.0120179678776822,1.0044077114108207,1.0044077114108207,-0.004382395371185216,-0.004382395371185216,-0.004382395371185216,-0.00432662884577897,-0.00432662884577897,-0.00432662884577897,-5.576652540624543e-05,-5.576652540624543e-05,-5.576652540624543e-05,0.0,0.0,0.0,1.0000253160396355,0.9971998629
396,2015-06-15,1.0044305585722406,0.9884739784789041,1.0110251890374946,1.0044305585722406,1.0044305585722406,-0.004756972402221723,-0.004756972402221723,-0.004756972402221723,-0.004519495929447592,-0.004519495929447592,-0.004519495929447592,-0.00023747647277413115,-0.00023747647277413115,-0.00023747647277413115,0.0,0.0,0.0,0.9996735861700189,0.9921699109
397,2015-06-16,1.004438174292714,0.9882578200263392,1.0108241352842886,1.004438174292714,1.004438174292714,-0.0048499570463207695,-0.0048499570463207695,-0.0048499570463207695,-0.004551749711606349,-0.004551749711606349,-0.004551749711606349,-0.0002982073347144202,-0.0002982073347144202,-0.0002982073347144202,0.0,0.0,0.0,0.9995882172463932,0.9948094966
398,2015-06-17,1.0044457900131873,0.9881982315302024,1.009278941761016,1.0044457900131873,1.0044457900131873,-0.00535600457123202,-0.00535600457123202,-0.00535600457123202,-0.004997650329912417,-0.004997650329912417,-0.004997650329912417,-0.000358354241319603,-0.000358354241319603,-0.000358354241319603,0.0,0.0,0.0,0.9990897854419554,0.9991697079
399,2015-06-18,1.0044534057336607,0.9886887948654449,1.0110675776735656,1.0044534057336607,1.0044534057336607,-0.004709364351669947,-0.004709364351669947,-0.004709364351669947,-0.0042917926398400195,-0.0042917926398400195,-0.0042917926398400195,-0.0004175717118299275,-0.0004175717118299275,-0.0004175717118299275,0.0,0.0,0.0,0.9997440413819908,1.0091634431
400,2015-06-23,1.0044914843360275,0.9877573330689315,1.0114212402858345,1.0044914843360275,1.0044914843360275,-0.00523957522730085,-0.00523957522730085,-0.00523957522730085,-0.00455174971160968,-0.00455174971160968,-0.00455174971160968,-0.0006878255156911695,-0.0006878255156911695,-0.0006878255156911695,0.0,0.0,0.0,0.9992519091087266,1.0069320323
401,2015-06-24,1.004499100056501,0.9872409722195825,1.0099997144954191,1.004499100056501,1.004499100056501,-0.00573161472916664,-0.00573161472916664,-0.00573161472916664,-0.004997650329912262,-0.004997650329912262,-0.004997650329912262,-0.0007339643992543789,-0.0007339643992543789,-0.0007339643992543789,0.0,0.0,0.0,0.9987674853273343,1.0022621628
402,2015-06-25,1.0045067157769743,0.9881778058380734,1.010533460060022,1.0045067157769743,1.0045067157769743,-0.0050680996485243926,-0.0050680996485243926,-0.0050680996485243926,-0.004291792639837389,-0.004291792639837389,-0.004291792639837389,-0.0007763070086870032,-0.0007763070086870032,-0.0007763070086870032,0.0,0.0,0.0,0.9994386161284499,1.0014831826
403,2015-06-26,1.0045143314974476,0.9875716136661212,1.011348003165246,1.0045143314974476,1.0045143314974476,-0.005140842856071594,-0.005140842856071594,-0.005140842856071594,-0.00432662884575656,-0.00432662884575656,-0.00432662884575656,-0.0008142140103150345,-0.0008142140103150345,-0.0008142140103150345,0.0,0.0,0.0,0.999373488641376,1.0086234955
404,2015-06-29,1.0045371786588675,0.9865915382346434,1.0107022088011999,1.0045371786588675,1.0045371786588675,-0.005413247666449531,-0.005413247666449531,-0.005413247666449531,-0.004519495929446757,-0.004519495929446757,-0.004519495929446757,-0.0008937517370027754,-0.0008937517370027754,-0.0008937517370027754,0.0,0.0,0.0,0.9991239309924179,1.0022936403
405,2015-06-30,1.004544794379341,0.9884392916048622,1.0102359656767321,1.004544794379341,1.004544794379341,-0.005457745960132117,-0.005457745960132117,-0.005457745960132117,-0.004551749711619787,-0.004551749711619787,-0.004551749711619787,-0.00090599624851233,-0.00090599624851233,-0.00090599624851233,0.0,0.0,0.0,0.9990870484192089,0.9988379747
406,2015-07-02,1.0045600258202876,0.9886052581448149,1.0109174184356888,1.0045600258202876,1.0045600258202876,-0.005195192325776571,-0.005195192325776571,-0.005195192325776571,-0.00429179263983476,-0.00429179263983476,-0.00429179263983476,-0.0009033996859418117,-0.0009033996859418117,-0.0009033996859418117,0.0,0.0,0.0,0.999364833494511,1.0013154655
407,2015-07-03,1.0045676415407612,0.9882633819501614,1.0105259354712999,1.0045676415407612,1.0045676415407612,-0.005213237281180513,-0.005213237281180513,-0.005213237281180513,-0.004326628845757746,-0.004326628845757746,-0.004326628845757746,-0.0008866084354227676,-0.0008866084354227676,-0.0008866084354227676,0.0,0.0,0.0,0.9993544042595807,1.0026999818
408,2015-07-06,1.004590488702181,0.9878666637718491,1.0106612152186674,1.004590488702181,1.004590488702181,-0.005282884641985867,-0.005282884641985867,-0.005282884641985867,-0.004519495929445794,-0.004519495929445794,-0.004519495929445794,-0.0007633887125400732,-0.0007633887125400732,-0.0007633887125400732,0.0,0.0,0.0,0.9993076040601951,1.0034199452
409,2015-07-08,1.0046057201431278,0.9877665550896669,1.0101709429850734,1.0046057201431278,1.0046057201431278,-0.005611088457901097,-0.005611088457901097,-0.005611088457901097,-0.004997650329912028,-0.004997650329912028,-0.004997650329912028,-0.0006134381279890698,-0.0006134381279890698,-0.0006134381279890698,0.0,0.0,0.0,0.9989946316852266,0.9970709584
410,2015-07-09,1.0046133358636011,0.9883362035824182,1.0115458988720205,1.0046133358636011,1.0046133358636011,-0.004808618546496601,-0.004808618546496601,-0.004808618546496601,-0.004291792639838494,-0.004291792639838494,-0.004291792639838494,-0.0005168259066581073,-0.0005168259066581073,-0.0005168259066581073,0.0,0.0,0.0,0.9998047173171045,1.0031197265
411,2015-07-10,1.0046209515840745,0.9885568807882185,1.0109876462095182,1.0046209515840745,1.0046209515840745,-0.004732331752360384,-0.004732331752360384,-0.004732331752360384,-0.0043266288457696304,-0.0043266288457696304,-0.0043266288457696304,-0.00040570290659075416,-0.00040570290659075416,-0.00040570290659075416,0.0,0.0,0.0,0.9998886198317141,0.9971000336
412,2015-07-14,1.004651414465968,0.9891527879257525,1.0111658707353466,1.004651414465968,1.004651414465968,-0.004377160136364372,-0.004377160136364372,-0.004377160136364372,-0.004551749711618796,-0.004551749711618796,-0.004551749711618796,0.00017458957525442448,0.00017458957525442448,0.00017458957525442448,0.0,0.0,0.0,1.0002742543296035,0.9946189632
413,2015-07-15,1.0046590301864413,0.9889428505004149,1.01113799227851,1.0046590301864413,1.0046590301864413,-0.004648909184564988,-0.004648909184564988,-0.004648909184564988,-0.004997650329912252,-0.004997650329912252,-0.004997650329912252,0.0003487411453472642,0.0003487411453472642,0.0003487411453472642,0.0,0.0,0.0,1.0000101210018764,0.994619018
414,2015-07-16,1.0046666459069147,0.9892982578736009,1.012764739312787,1.0046666459069147,1.0046666459069147,-0.003760251296533975,-0.003760251296533975,-0.003760251296533975,-0.004291792639835864,-0.004291792639835864,-0.004291792639835864,0.0005315413433018885,0.0005315413433018885,0.0005315413433018885,0.0,0.0,0.0,1.0009063946103807,0.9946998553
415,2015-07-17,1.0046742616273878,0.98970574134547,1.0120368409041531,1.0046742616273878,1.0046742616273878,-0.003605622782218453,-0.003605622782218453,-0.003605622782218453,-0.004326628845793903,-0.004326628845793903,-0.004326628845793903,0.0007210060635754503,0.0007210060635754503,0.0007210060635754503,0.0,0.0,0.0,1.0010686388451693,1.0161699216
416,2015-07-22,1.0047123402297546,0.989782548031939,1.0135151305688108,1.0047123402297546,1.0047123402297546,-0.003314175836491031,-0.003314175836491031,-0.003314175836491031,-0.004997650329912095,-0.004997650329912095,-0.004997650329912095,0.0016834744934210648,0.0016834744934210648,0.0016834744934210648,0.0,0.0,0.0,1.0013981643932637,1.0027199154
417,2015-07-23,1.004719955950228,0.9911212177426595,1.0134022718903735,1.004719955950228,1.004719955950228,-0.0024317941691961286,-0.0024317941691961286,-0.0024317941691961286,-0.004291792639840154,-0.004291792639840154,-0.004291792639840154,0.001859998470644026,0.001859998470644026,0.001859998470644026,0.0,0.0,0.0,1.002288161781032,1.0127199397
418,2015-07-27,1.0047504188321215,0.991461057042457,1.012706344155666,1.0047504188321215,1.0047504188321215,-0.002098885463668376,-0.002098885463668376,-0.002098885463668376,-0.004519495929420501,-0.004519495929420501,-0.004519495929420501,0.0024206104657521254,0.0024206104657521254,0.0024206104657521254,0.0,0.0,0.0,1.0026515333684531,1.0131691635
419,2015-07-29,1.0047656502730682,0.9908913478623956,1.015220321648912,1.0047656502730682,1.0047656502730682,-0.002417246217747841,-0.002417246217747841,-0.002417246217747841,-0.00499765032991194,-0.00499765032991194,-0.00499765032991194,0.002580404112164099,0.002580404112164099,0.002580404112164099,0.0,0.0,0.0,1.0023484040553203,0.9987190802
420,2015-07-30,1.0047732659935416,0.9918897572955342,1.0144949213829018,1.0047732659935416,1.0047732659935416,-0.001667979817880309,-0.001667979817880309,-0.001667979817880309,-0.004291792639844444,-0.004291792639844444,-0.004291792639844444,0.0026238128219641353,0.0026238128219641353,0.0026238128219641353,0.0,0.0,0.0,1.0031052861756613,1.0067199326
421,2015-07-31,1.004780881714015,0.9923633150547564,1.0138863017461721,1.004780881714015,1.004780881714015,-0.001685189155882425,-0.001685189155882425,-0.001685189155882425,-0.004326628845794581,-0.004326628845794581,-0.004326628845794581,0.0026414396899121567,0.0026414396899121567,0.0026414396899121567,0.0,0.0,0.0,1.0030956925581325,0.9972298689
422,2015-08-03,1.004803728875435,0.9917450346704769,1.0142397575445035,1.004803728875435,1.004803728875435,-0.0019832073196128118,-0.0019832073196128118,-0.0019832073196128118,-0.004519495929431833,-0.004519495929431833,-0.004519495929431833,0.0025362886098190206,0.0025362886098190206,0.0025362886098190206,0.0,0.0,0.0,1.0028205215558221,0.9923228341
423,2015-08-04,1.0048113445959084,0.9924165268685368,1.0134110350541201,1.0048113445959084,1.0048113445959084,-0.0021020263821362453,-0.0021020263821362453,-0.0021020263821362453,-0.004551749711605831,-0.004551749711605831,-0.004551749711605831,0.0024497233294695844,0.0024497233294695844,0.0024497233294695844,0.0,0.0,0.0,1.002709318213772,1.0063816878
424,2015-08-05,1.0048189603163815,0.9895473242430253,1.0130496273386753,1.0048189603163815,1.0048189603163815,-0.0026585376419528688,-0.0026585376419528688,-0.0026585376419528688,-0.004997650329912243,-0.004997650329912243,-0.004997650329912243,0.0023391126879593748,0.0023391126879593748,0.0023391126879593748,0.0,0.0,0.0,1.0021604226744287,0.9938193163
425,2015-08-06,1.004826576036855,0.9907897936052041,1.013841527991949,1.004826576036855,1.004826576036855,-0.0020856642268660725,-0.0020856642268660725,-0.0020856642268660725,-0.004291792639841259,-0.004291792639841259,-0.004291792639841259,0.0022061284129751865,0.0022061284129751865,0.0022061284129751865,0.0,0.0,0.0,1.002740911809989,0.9933219877
426,2015-08-07,1.0048341917573282,0.9915691055835545,1.0137048861768463,1.0048341917573282,1.0048341917573282,-0.002273799093835963,-0.002273799093835963,-0.002273799093835963,-0.004326628845795768,-0.004326628845795768,-0.004326628845795768,0.002052829751959805,0.002052829751959805,0.002052829751959805,0.0,0.0,0.0,1.0025603926634923,0.9898419602
427,2015-08-10,1.0048570389187483,0.990672509264303,1.012522656466464,1.0048570389187483,1.0048570389187483,-0.0030230028901900713,-0.0030230028901900713,-0.0030230028901900713,-0.004519495929419667,-0.004519495929419667,-0.004519495929419667,0.0014964930392295961,0.0014964930392295961,0.0014964930392295961,0.0,0.0,0.0,1.0018340360285583,1.0081419325
428,2015-08-11,1.004848472473954,0.9897843233949711,1.0131282699435171,1.004848472473954,1.004848472473954,-0.003263141599283058,-0.003263141599283058,-0.003263141599283058,-0.00455174971161594,-0.00455174971161594,-0.00455174971161594,0.0012886081123328818,0.0012886081123328818,0.0012886081123328818,0.0,0.0,0.0,1.001585330874671,1.00302
429,2015-08-12,1.0048399060291593,0.9896260491548966,1.0126192836280328,1.0048399060291593,1.0048399060291593,-0.003922903990044119,-0.003922903990044119,-0.003922903990044119,-0.0049976503299120085,-0.0049976503299120085,-0.0049976503299120085,0.0010747463398678894,0.0010747463398678894,0.0010747463398678894,0.0,0.0,0.0,1.0009170020391152,0.9966298999
430,2015-08-13,1.0048313395843647,0.9898125749448157,1.0129537863937688,1.0048313395843647,1.0048313395843647,-0.003433650984090205,-0.003433650984090205,-0.003433650984090205,-0.0042917926398311525,-0.0042917926398311525,-0.0042917926398311525,0.0008581416557409471,0.0008581416557409471,0.0008581416557409471,0.0,0.0,0.0,1.0013976886002744,1.0043157387
431,2015-08-17,1.0047970738051866,0.9883357331717805,1.0114311997424594,1.0047970738051866,1.0047970738051866,-0.004493416475395229,-0.004493416475395229,-0.004493416475395229,-0.0045194959294309976,-0.0045194959294309976,-0.0045194959294309976,2.6079454035767956e-05,2.6079454035767956e-05,2.6079454035767956e-05,0.0,0.0,0.0,1.0003036573297914,1.0091698424
432,2015-08-18,1.004788507360392,0.9885831590244588,1.0119670047283635,1.004788507360392,1.004788507360392,-0.0047113063555705445,-0.0047113063555705445,-0.0047113063555705445,-0.004551749711604839,-0.004551749711604839,-0.004551749711604839,-0.00015955664396570583,-0.00015955664396570583,-0.00015955664396570583,0.0,0.0,0.0,1.0000772010048213,1.0124195855
433,2015-08-20,1.0047713744708027,0.988817471969687,1.0108814379800366,1.0047713744708027,1.0047713744708027,-0.004780560125317053,-0.004780560125317053,-0.004780560125317053,-0.004291792639835442,-0.004291792639835442,-0.004291792639835442,-0.00048876748548161,-0.00048876748548161,-0.00048876748548161,0.0,0.0,0.0,0.9999908143454856,1.0099696333
434,2015-08-21,1.0047628080260083,0.9885344616547472,1.011951391630457,1.0047628080260083,1.0047628080260083,-0.0049561192436262955,-0.0049561192436262955,-0.0049561192436262955,-0.004326628845796446,-0.004326628845796446,-0.004326628845796446,-0.0006294903978298494,-0.0006294903978298494,-0.0006294903978298494,0.0,0.0,0.0,0.999806688782382,1.0087699721
435,2015-08-24,1.0047371086916246,0.9878932949221509,1.0111306841371277,1.0047371086916246,1.0047371086916246,-0.0054675026715909425,-0.0054675026715909425,-0.0054675026715909425,-0.0045194959294300365,-0.0045194959294300365,-0.0045194959294300365,-0.0009480067421609051,-0.0009480067421609051,-0.0009480067421609051,0.0,0.0,0.0,0.9992696060200337,0.9973945929
436,2015-08-25,1.00472854224683,0.9873305333583321,1.0105336494423014,1.00472854224683,1.00472854224683,-0.00557164496033802,-0.00557164496033802,-0.00557164496033802,-0.004551749711607295,-0.004551749711607295,-0.004551749711607295,-0.0010198952487307255,-0.0010198952487307255,-0.0010198952487307255,0.0,0.0,0.0,0.9991568972864919,0.9954986698
437,2015-08-28,1.0047028429124463,0.9874278894509347,1.0110695756653363,1.0047028429124463,1.0047028429124463,-0.0054715887751038295,-0.0054715887751038295,-0.0054715887751038295,-0.00432662884578524,-0.00432662884578524,-0.00432662884578524,-0.0011449599293185883,-0.0011449599293185883,-0.0011449599293185883,0.0,0.0,0.0,0.9992312541373425,0.9982404102
438,2015-08-31,1.0046771435780626,0.9872138643194767,1.0102534353229622,1.0046771435780626,1.0046771435780626,-0.005688357159427982,-0.005688357159427982,-0.005688357159427982,-0.00451949592945366,-0.00451949592945366,-0.00451949592945366,-0.001168861229974321,-0.001168861229974321,-0.001168861229974321,0.0,0.0,0.0,0.9989887864186346,0.9982397763
439,2015-09-01,1.004668577133268,0.9877873623432926,1.0102779777347461,1.004668577133268,1.004668577133268,-0.005715613321976816,-0.005715613321976816,-0.005715613321976816,-0.004551749711617404,-0.004551749711617404,-0.004551749711617404,-0.001163863610359413,-0.001163863610359413,-0.001163863610359413,0.0,0.0,0.0,0.9989529638112912,0.9984119945
440,2015-09-03,1.004651444243679,0.9883057066366817,1.0103388561888613,1.004651444243679,1.004651444243679,-0.005439321346313136,-0.005439321346313136,-0.005439321346313136,-0.0042917926398365475,-0.0042917926398365475,-0.0042917926398365475,-0.0011475287064765883,-0.0011475287064765883,-0.0011475287064765883,0.0,0.0,0.0,0.9992121228973658,1.0063796768
441,2015-09-04,1.0046428777988843,0.9871986097106924,1.0097717728205553,1.0046428777988843,1.0046428777988843,-0.005466956256492229,-0.005466956256492229,-0.005466956256492229,-0.004326628845774035,-0.004326628845774035,-0.004326628845774035,-0.0011403274107181936,-0.0011403274107181936,-0.0011403274107181936,0.0,0.0,0.0,0.9991759215423921,1.0062699068
442,2015-09-07,1.0046171784645006,0.9872008174652757,1.0100800975021538,1.0046171784645006,1.0046171784645006,-0.005662995420461487,-0.005662995420461487,-0.005662995420461487,-0.004519495929429202,-0.004519495929429202,-0.004519495929429202,-0.001143499491032286,-0.001143499491032286,-0.001143499491032286,0.0,0.0,0.0,0.9989541830440392,1.0062697079
443,2015-09-08,1.004608612019706,0.9871525218273695,1.0106586768309138,1.004608612019706,1.004608612019706,-0.005708837397246018,-0.005708837397246018,-0.005708837397246018,-0.004551749711613082,-0.004551749711613082,-0.004551749711613082,-0.0011570876856329367,-0.0011570876856329367,-0.0011570876856329367,0.0,0.0,0.0,0.9988997746224599,1.0005494842
444,2015-09-09,1.0046000455749116,0.9864293365943252,1.0086018900203908,1.0046000455749116,1.0046000455749116,-0.006175926468322445,-0.006175926468322445,-0.006175926468322445,-0.004997650329912224,-0.004997650329912224,-0.004997650329912224,-0.0011782761384102212,-0.0011782761384102212,-0.0011782761384102212,0.0,0.0,0.0,0.9984241191065891,1.0006498149
445,2015-09-10,1.004591479130117,0.9877017488614445,1.0091466114916146,1.004591479130117,1.004591479130117,-0.005499133894409086,-0.005499133894409086,-0.005499133894409086,-0.004291792639833917,-0.004291792639833917,-0.004291792639833917,-0.0012073412545751693,-0.0012073412545751693,-0.0012073412545751693,0.0,0.0,0.0,0.9990923452357079,1.0002199589
446,2015-09-11,1.0045829126853223,0.987367994017754,1.0098169563342978,1.0045829126853223,1.0045829126853223,-0.005570829512784538,-0.005570829512784538,-0.005570829512784538,-0.004326628845762831,-0.004326628845762831,-0.004326628845762831,-0.001244200667021708,-0.001244200667021708,-0.001244200667021708,0.0,0.0,0.0,0.9990120831725378,1.0001600124
447,2015-09-14,1.0045572133509386,0.9861103980677893,1.0094658993143184,1.0045572133509386,1.0045572133509386,-0.0059150795882808044,-0.0059150795882808044,-0.0059150795882808044,-0.004519495929440533,-0.004519495929440533,-0.004519495929440533,-0.0013955836588402718,-0.0013955836588402718,-0.0013955836588402718,0.0,0.0,0.0,0.9986421337626578,1.0006706373999998
448,2015-09-15,1.004548646906144,0.9871189948695491,1.0106379671013732,1.004548646906144,1.004548646906144,-0.006007873744055545,-0.006007873744055545,-0.006007873744055545,-0.00455174971160876,-0.00455174971160876,-0.00455174971160876,-0.0014561240324467849,-0.0014561240324467849,-0.0014561240324467849,0.0,0.0,0.0,0.9985407731620884,0.9944346551
449,2015-09-16,1.0045400804613496,0.9870512868033035,1.0088387074422551,1.0045400804613496,1.0045400804613496,-0.006516957221335498,-0.006516957221335498,-0.006516957221335498,-0.0049976503299121455,-0.0049976503299121455,-0.0049976503299121455,-0.0015193068914233527,-0.0015193068914233527,-0.0015193068914233527,0.0,0.0,0.0,0.9980231232400141,0.9971098571
