,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 영화키스톤건축사사무소,y
1033,2019-05-10,0.992368947353103,0.9792251650281225,1.0057787823117208,0.992368947353103,0.992368947353103,0.000943001561077589,0.000943001561077589,0.000943001561077589,0.0009119701517360906,0.0009119701517360906,0.0009119701517360906,3.1031409341498355e-05,3.1031409341498355e-05,3.1031409341498355e-05,0.0,0.0,0.0,0.9933119489141806,0.9890408559
1034,2019-05-16,0.9922605223409817,0.9799275359353431,1.0060956994512404,0.9922605223409817,0.9922605223409817,-4.050506352657048e-05,-4.050506352657048e-05,-4.050506352657048e-05,0.0005343490729099338,0.0005343490729099338,0.0005343490729099338,-0.0005748541364365043,-0.0005748541364365043,-0.0005748541364365043,0.0,0.0,0.0,0.9922200172774551,0.9861996644
1035,2019-05-17,0.9922424515056282,0.979938821448973,1.0045126953815378,0.9922424515056282,0.9922424515056282,0.00027958914413407036,0.00027958914413407036,0.00027958914413407036,0.0009119701517346069,0.0009119701517346069,0.0009119701517346069,-0.0006323810076005365,-0.0006323810076005365,-0.0006323810076005365,0.0,0.0,0.0,0.9925220406497622,0.986872392
1036,2019-05-21,0.992170168164214,0.9797753961082486,1.0064852796128896,0.992170168164214,0.992170168164214,0.0005248807680234299,0.0005248807680234299,0.0005248807680234299,0.001243683625018085,0.001243683625018085,0.001243683625018085,-0.0007188028569946551,-0.0007188028569946551,-0.0007188028569946551,0.0,0.0,0.0,0.9926950489322375,0.9861734499
1037,2019-05-23,0.9921340264935069,0.9782109563517833,1.0052041485534609,0.9921340264935069,0.9921340264935069,-0.00014565028799513673,-0.00014565028799513673,-0.00014565028799513673,0.0005343490729106692,0.0005343490729106692,0.0005343490729106692,-0.0006799993609058059,-0.0006799993609058059,-0.0006799993609058059,0.0,0.0,0.0,0.9919883762055117,0.9867245867
1038,2019-05-28,0.9920436723167392,0.9798283902592396,1.0059113269488564,0.9920436723167392,0.9920436723167392,0.0008458205498507843,0.0008458205498507843,0.0008458205498507843,0.0012436836250169102,0.0012436836250169102,0.0012436836250169102,-0.0003978630751661259,-0.0003978630751661259,-0.0003978630751661259,0.0,0.0,0.0,0.99288949286659,0.9863231121
1039,2019-05-31,0.9919894598106785,0.9798286375747749,1.0059988331167302,0.9919894598106785,0.9919894598106785,0.000765971976855248,0.000765971976855248,0.000765971976855248,0.0009119701517360541,0.0009119701517360541,0.0009119701517360541,-0.0001459981748808059,-0.0001459981748808059,-0.0001459981748808059,0.0,0.0,0.0,0.9927554317875338,0.9866998629
1040,2019-06-03,0.991935247304618,0.9799980557567465,1.006425951843723,0.991935247304618,0.991935247304618,0.0011012631965055975,0.0011012631965055975,0.0011012631965055975,0.0009655730730241716,0.0009655730730241716,0.0009655730730241716,0.0001356901234814259,0.0001356901234814259,0.0001356901234814259,0.0,0.0,0.0,0.9930365105011236,0.9863230578
1041,2019-06-04,0.9919171764692645,0.98071780516151,1.006335451872643,0.9919171764692645,0.9919171764692645,0.001476903439418904,0.001476903439418904,0.001476903439418904,0.0012436836250157351,0.0012436836250157351,0.0012436836250157351,0.0002332198144031687,0.0002332198144031687,0.0002332198144031687,0.0,0.0,0.0,0.9933940799086833,0.9868998355
1042,2019-06-10,0.9918087514571432,0.9809308112459046,1.0061743134919099,0.9918087514571432,0.9918087514571432,0.0018060072276942887,0.0018060072276942887,0.0018060072276942887,0.0009655730730213919,0.0009655730730213919,0.0009655730730213919,0.0008404341546728966,0.0008404341546728966,0.0008404341546728966,0.0,0.0,0.0,0.9936147586848375,1.0002979282
1043,2019-06-11,0.9918315240288865,0.9806218381047569,1.0064960193391348,0.9918315240288865,0.9918315240288865,0.0021889688627874187,0.0021889688627874187,0.0021889688627874187,0.0012436836250207322,0.0012436836250207322,0.0012436836250207322,0.0009452852377666865,0.0009452852377666865,0.0009452852377666865,0.0,0.0,0.0,0.9940204928916739,0.992149535
1044,2019-06-13,0.991877069172373,0.9805179763663012,1.0062649940140476,0.991877069172373,0.991877069172373,0.0016926678372369633,0.0016926678372369633,0.0016926678372369633,0.0005343490729110095,0.0005343490729110095,0.0005343490729110095,0.0011583187643259536,0.0011583187643259536,0.0011583187643259536,0.0,0.0,0.0,0.9935697370096099,0.9983469857
1045,2019-06-14,0.9918998417441163,0.9804981709185281,1.0074697071783918,0.9918998417441163,0.9918998417441163,0.002178209982732133,0.002178209982732133,0.002178209982732133,0.0009119701517330864,0.0009119701517330864,0.0009119701517330864,0.0012662398309990467,0.0012662398309990467,0.0012662398309990467,0.0,0.0,0.0,0.9940780517268484,0.9870496582
