ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)태원종합기술단건축사사무소
2018-03-30,1.0064113966815753,0.9927658236286299,1.0195069735533788,1.0064113966815753,1.0064113966815753,-0.00016393987811863381,-0.00016393987811863381,-0.00016393987811863381,0.0004079953418443901,0.0004079953418443901,0.0004079953418443901,-0.0005719352199630239,-0.0005719352199630239,-0.0005719352199630239,0.0,0.0,0.0,1.0062474568034567
2018-04-02,1.0064961873272151,0.9919758147136722,1.019438728885741,1.0064961873272151,1.0064961873272151,-8.387459434848795e-05,-8.387459434848795e-05,-8.387459434848795e-05,0.00043665224806064624,0.00043665224806064624,0.00043665224806064624,-0.0005205268424091342,-0.0005205268424091342,-0.0005205268424091342,0.0,0.0,0.0,1.0064123127328666
2018-04-03,1.0065244508757618,0.9929469449496726,1.0203533156778137,1.0065244508757618,1.0065244508757618,0.00015375365356783743,0.00015375365356783743,0.00015375365356783743,0.0006646670663166609,0.0006646670663166609,0.0006646670663166609,-0.0005109134127488235,-0.0005109134127488235,-0.0005109134127488235,0.0,0.0,0.0,1.0066782045293297
2018-04-05,1.006580977972855,0.9924916066076416,1.01993657701371,1.006580977972855,1.006580977972855,-7.188463514109298e-05,-7.188463514109298e-05,-7.188463514109298e-05,0.0004362114318287467,0.0004362114318287467,0.0004362114318287467,-0.0005080960669698396,-0.0005080960669698396,-0.0005080960669698396,0.0,0.0,0.0,1.0065090933377139
2018-04-06,1.0066092415214014,0.9940920359864701,1.0199856083728278,1.0066092415214014,1.0066092415214014,-0.00010836324085157419,-0.00010836324085157419,-0.00010836324085157419,0.0004079953418437973,0.0004079953418437973,0.0004079953418437973,-0.0005163585826953714,-0.0005163585826953714,-0.0005163585826953714,0.0,0.0,0.0,1.0065008782805498
2018-04-09,1.0066940321670412,0.9934347591022628,1.02102032721725,1.0066940321670412,1.0066940321670412,-0.000149334299244962,-0.000149334299244962,-0.000149334299244962,0.00043665224805954376,0.00043665224805954376,0.00043665224805954376,-0.0005859865473045058,-0.0005859865473045058,-0.0005859865473045058,0.0,0.0,0.0,1.0065446978677963
2018-04-10,1.006722295715588,0.9923134310922799,1.0204511546551651,1.006722295715588,1.006722295715588,3.979909080170668e-05,3.979909080170668e-05,3.979909080170668e-05,0.0006646670663173205,0.0006646670663173205,0.0006646670663173205,-0.0006248679755156139,-0.0006248679755156139,-0.0006248679755156139,0.0,0.0,0.0,1.0067620948063896
2018-04-11,1.0067505592641346,0.9927490195218249,1.019904361154555,1.0067505592641346,1.0067505592641346,-0.0004934228207266416,-0.0004934228207266416,-0.0004934228207266416,0.00017801042192198749,0.00017801042192198749,0.00017801042192198749,-0.0006714332426486291,-0.0006714332426486291,-0.0006714332426486291,0.0,0.0,0.0,1.0062571364434079
2018-04-16,1.0068918770068676,0.992336913350636,1.0190352852938276,1.0068918770068676,1.0068918770068676,-0.0005589386696089098,-0.0005589386696089098,-0.0005589386696089098,0.00043665224806014344,0.00043665224806014344,0.00043665224806014344,-0.0009955909176690533,-0.0009955909176690533,-0.0009955909176690533,0.0,0.0,0.0,1.0063329383372586
2018-04-19,1.0069766676525074,0.9930455559185795,1.0210286907025288,1.0069766676525074,1.0069766676525074,-0.0007809442974357788,-0.0007809442974357788,-0.0007809442974357788,0.00043621143182954016,0.00043621143182954016,0.00043621143182954016,-0.001217155729265319,-0.001217155729265319,-0.001217155729265319,0.0,0.0,0.0,1.0061957233550716
2018-04-20,1.0070049312010538,0.9930834413727376,1.0194791941817016,1.0070049312010538,1.0070049312010538,-0.000876818169378464,-0.000876818169378464,-0.000876818169378464,0.0004079953418442696,0.0004079953418442696,0.0004079953418442696,-0.0012848135112227335,-0.0012848135112227335,-0.0012848135112227335,0.0,0.0,0.0,1.0061281130316753
2018-04-23,1.007089721857217,0.9919085321536554,1.0204868751716776,1.007089721857217,1.007089721857217,-0.0010025323650011471,-0.0010025323650011471,-0.0010025323650011471,0.0004366522480611437,0.0004366522480611437,0.0004366522480611437,-0.0014391846130622909,-0.0014391846130622909,-0.0014391846130622909,0.0,0.0,0.0,1.0060871894922159
2018-04-24,1.0071179854092713,0.9934932336128409,1.0201557126889416,1.0071179854092713,1.0071179854092713,-0.0008026287278792202,-0.0008026287278792202,-0.0008026287278792202,0.0006646670663174928,0.0006646670663174928,0.0006646670663174928,-0.0014672957941967131,-0.0014672957941967131,-0.0014672957941967131,0.0,0.0,0.0,1.006315356681392
2018-04-25,1.0071462489613259,0.9925788191518111,1.0185432770981084,1.0071462489613259,1.0071462489613259,-0.0013024016977333376,-0.0013024016977333376,-0.0013024016977333376,0.00017801042192198982,0.00017801042192198982,0.00017801042192198982,-0.0014804121196553273,-0.0014804121196553273,-0.0014804121196553273,0.0,0.0,0.0,1.0058438472635924
2018-04-27,1.0072027760654345,0.9925289613153512,1.0179579740006686,1.0072027760654345,1.0072027760654345,-0.0010470433939157996,-0.0010470433939157996,-0.0010470433939157996,0.0004079953418436769,0.0004079953418436769,0.0004079953418436769,-0.0014550387357594764,-0.0014550387357594764,-0.0014550387357594764,0.0,0.0,0.0,1.0061557326715187
2018-05-02,1.0073440938257063,0.9921049028098281,1.0192467825162994,1.0073440938257063,1.0073440938257063,-0.0008689488352512597,-0.0008689488352512597,-0.0008689488352512597,0.00017801042192190782,0.00017801042192190782,0.00017801042192190782,-0.0010469592571731674,-0.0010469592571731674,-0.0010469592571731674,0.0,0.0,0.0,1.006475144990455
2018-05-03,1.0073723573777609,0.9934935353208059,1.0202176419773537,1.0073723573777609,1.0073723573777609,-0.00046982829456436383,-0.00046982829456436383,-0.00046982829456436383,0.00043621143182924704,0.00043621143182924704,0.00043621143182924704,-0.0009060397263936108,-0.0009060397263936108,-0.0009060397263936108,0.0,0.0,0.0,1.0069025290831966
2018-05-04,1.0074006209298152,0.9933459364505483,1.0212225243783055,1.0074006209298152,1.0074006209298152,-0.00033968320170552806,-0.00033968320170552806,-0.00033968320170552806,0.0004079953418428821,0.0004079953418428821,0.0004079953418428821,-0.0007476785435484102,-0.0007476785435484102,-0.0007476785435484102,0.0,0.0,0.0,1.0070609377281097
2018-05-08,1.0075136751380327,0.9949072611195345,1.022406100215841,1.0075136751380327,1.0075136751380327,0.0006796195896181046,0.0006796195896181046,0.0006796195896181046,0.000664667066318287,0.000664667066318287,0.000664667066318287,1.4952523299817712e-05,1.4952523299817712e-05,1.4952523299817712e-05,0.0,0.0,0.0,1.0081932947276508
2018-05-10,1.0075702022421416,0.9945078017900201,1.0229435139128542,1.0075702022421416,1.0075702022421416,0.000867446461165375,0.000867446461165375,0.000867446461165375,0.0004362114318296555,0.0004362114318296555,0.0004362114318296555,0.00043123502933571954,0.00043123502933571954,0.00043123502933571954,0.0,0.0,0.0,1.0084376487033069
2018-05-11,1.0075984657941959,0.9938456677178493,1.0231390826754223,1.0075984657941959,1.0075984657941959,0.001043433493213809,0.001043433493213809,0.001043433493213809,0.0004079953418462111,0.0004079953418462111,0.0004079953418462111,0.000635438151367598,0.000635438151367598,0.000635438151367598,0.0,0.0,0.0,1.0086418992874098
2018-05-15,1.0077115200024134,0.9962717125412256,1.0231861282893946,1.0077115200024134,1.0077115200024134,0.0019986572283523453,0.0019986572283523453,0.0019986572283523453,0.0006646670663174889,0.0006646670663174889,0.0006646670663174889,0.0013339901620348566,0.0013339901620348566,0.0013339901620348566,0.0,0.0,0.0,1.0097101772307657
2018-05-16,1.0077397835544677,0.9950921343673158,1.023919070106054,1.0077397835544677,1.0077397835544677,0.0016382471630023245,0.0016382471630023245,0.0016382471630023245,0.00017801042192174368,0.00017801042192174368,0.00017801042192174368,0.001460236741080581,0.001460236741080581,0.001460236741080581,0.0,0.0,0.0,1.00937803071747
2018-05-18,1.0077963106585766,0.9961580595704843,1.0237015094292339,1.0077963106585766,1.0077963106585766,0.0020400365357314096,0.0020400365357314096,0.0020400365357314096,0.00040799534184541637,0.00040799534184541637,0.00040799534184541637,0.0016320411938859933,0.0016320411938859933,0.0016320411938859933,0.0,0.0,0.0,1.009836347194308
2018-05-21,1.0078811013147395,0.9959415007813828,1.0232411163020718,1.0078811013147395,1.0078811013147395,0.0020928667797958083,0.0020928667797958083,0.0020928667797958083,0.00043665224806224093,0.00043665224806224093,0.00043665224806224093,0.0016562145317335676,0.0016562145317335676,0.0016562145317335676,0.0,0.0,0.0,1.0099739680945352
2018-05-23,1.0079376284188484,0.9954720688742131,1.0221784274322647,1.0079376284188484,1.0079376284188484,0.0016837533030864675,0.0016837533030864675,0.0016837533030864675,0.0001780104219218281,0.0001780104219218281,0.0001780104219218281,0.0015057428811646393,0.0015057428811646393,0.0015057428811646393,0.0,0.0,0.0,1.0096213817219348
2018-05-24,1.0079658919709027,0.9965071031986731,1.0233424982384156,1.0079658919709027,1.0079658919709027,0.001817886882648592,0.001817886882648592,0.001817886882648592,0.0004362114318293623,0.0004362114318293623,0.0004362114318293623,0.0013816754508192298,0.0013816754508192298,0.0013816754508192298,0.0,0.0,0.0,1.0097837788535513
2018-05-25,1.007994155522957,0.9960498526793371,1.023219067704478,1.007994155522957,1.007994155522957,0.0016351397909653766,0.0016351397909653766,0.0016351397909653766,0.00040799534184482347,0.00040799534184482347,0.00040799534184482347,0.0012271444491205534,0.0012271444491205534,0.0012271444491205534,0.0,0.0,0.0,1.0096292953139223
2018-06-01,1.0081920003873377,0.9942258332848065,1.0219917111399326,1.0081920003873377,1.0081920003873377,-3.093910411047638e-05,-3.093910411047638e-05,-3.093910411047638e-05,0.00040799534184382703,0.00040799534184382703,0.00040799534184382703,-0.00043893444595430336,-0.00043893444595430336,-0.00043893444595430336,0.0,0.0,0.0,1.0081610612832272
2018-06-04,1.0082767910435009,0.993101482915383,1.0213783350470536,1.0082767910435009,1.0082767910435009,-0.0007880562890650794,-0.0007880562890650794,-0.0007880562890650794,0.00043665224805923466,0.00043665224805923466,0.00043665224805923466,-0.001224708537124314,-0.001224708537124314,-0.001224708537124314,0.0,0.0,0.0,1.007488734754436
2018-06-07,1.008361581699664,0.9931451132199783,1.0204479468543515,1.008361581699664,1.008361581699664,-0.0014315318261036744,-0.0014315318261036744,-0.0014315318261036744,0.0004362114318279355,0.0004362114318279355,0.0004362114318279355,-0.0018677432579316101,-0.0018677432579316101,-0.0018677432579316101,0.0,0.0,0.0,1.0069300498735603
2018-06-08,1.0083898452517184,0.9931943881826009,1.0195673258582547,1.0083898452517184,1.0083898452517184,-0.0016235410205502564,-0.0016235410205502564,-0.0016235410205502564,0.00040799534184529586,0.00040799534184529586,0.00040799534184529586,-0.0020315363623955524,-0.0020315363623955524,-0.0020315363623955524,0.0,0.0,0.0,1.006766304231168
2018-06-11,1.0084746359078816,0.9920314453702466,1.019929664070502,1.0084746359078816,1.0084746359078816,-0.0018965677252426474,-0.0018965677252426474,-0.0018965677252426474,0.0004366522480598344,0.0004366522480598344,0.0004366522480598344,-0.0023332199733024817,-0.0023332199733024817,-0.0023332199733024817,0.0,0.0,0.0,1.0065780681826388
2018-06-14,1.0085594265640447,0.9938410945078904,1.0197484503672547,1.0085594265640447,1.0085594265640447,-0.0018925949104881127,-0.0018925949104881127,-0.0018925949104881127,0.00043621143182834396,0.00043621143182834396,0.00043621143182834396,-0.0023288063423164565,-0.0023288063423164565,-0.0023288063423164565,0.0,0.0,0.0,1.0066668316535565
2018-06-15,1.0085876901160988,0.9930241402063994,1.019689545511988,1.0085876901160988,1.0085876901160988,-0.001853243033927851,-0.001853243033927851,-0.001853243033927851,0.00040799534184450125,0.00040799534184450125,0.00040799534184450125,-0.0022612383757723525,-0.0022612383757723525,-0.0022612383757723525,0.0,0.0,0.0,1.006734447082171
2018-06-18,1.008672480772262,0.9927801606847203,1.0206201873044969,1.008672480772262,1.008672480772262,-0.0014528987251729501,-0.0014528987251729501,-0.0014528987251729501,0.0004366522480587318,0.0004366522480587318,0.0004366522480587318,-0.001889550973231682,-0.001889550973231682,-0.001889550973231682,0.0,0.0,0.0,1.007219582047089
2018-06-21,1.0087572714284252,0.9934387256800665,1.0221815474229474,1.0087572714284252,1.0087572714284252,-0.0008993587684385316,-0.0008993587684385316,-0.0008993587684385316,0.0004362114318287525,0.0004362114318287525,0.0004362114318287525,-0.0013355702002672842,-0.0013355702002672842,-0.0013355702002672842,0.0,0.0,0.0,1.0078579126599867
2018-06-22,1.0087855349804795,0.994646691259969,1.0219701123404061,1.0087855349804795,1.0087855349804795,-0.000721230384645315,-0.000721230384645315,-0.000721230384645315,0.00040799534184390835,0.00040799534184390835,0.00040799534184390835,-0.0011292257264892231,-0.0011292257264892231,-0.0011292257264892231,0.0,0.0,0.0,1.0080643045958342
2018-06-28,1.0089551162928059,0.9954181722705486,1.0235635210074918,1.0089551162928059,1.0089551162928059,0.0004848209523807214,0.0004848209523807214,0.0004848209523807214,0.0004362114318291375,0.0004362114318291375,0.0004362114318291375,4.86095205515839e-05,4.86095205515839e-05,4.86095205515839e-05,0.0,0.0,0.0,1.0094399372451865
2018-06-29,1.0089833798448602,0.9967714757857785,1.0220437842142858,1.0089833798448602,1.0089833798448602,0.0006112869219581234,0.0006112869219581234,0.0006112869219581234,0.00040799534184497374,0.00040799534184497374,0.00040799534184497374,0.00020329158011314969,0.00020329158011314969,0.00020329158011314969,0.0,0.0,0.0,1.0095946667668183
2018-07-02,1.0090681705010234,0.996238165738972,1.0237466753157087,1.0090681705010234,1.0090681705010234,0.0009918594372381098,0.0009918594372381098,0.0009918594372381098,0.0004366522480603318,0.0004366522480603318,0.0004366522480603318,0.000555207189177778,0.000555207189177778,0.000555207189177778,0.0,0.0,0.0,1.0100600299382614
2018-07-03,1.0090964340530777,0.995700442443373,1.0237023541733472,1.0090964340530777,1.0090964340530777,0.0012984884884020267,0.0012984884884020267,0.0012984884884020267,0.0006646670663169936,0.0006646670663169936,0.0006646670663169936,0.000633821422085033,0.000633821422085033,0.000633821422085033,0.0,0.0,0.0,1.0103949225414797
2018-07-10,1.0092942789174584,0.9962042192818905,1.0246319675219138,1.0092942789174584,1.0092942789174584,0.0014413591210404853,0.0014413591210404853,0.0014413591210404853,0.0006646670663176533,0.0006646670663176533,0.0006646670663176533,0.0007766920547228319,0.0007766920547228319,0.0007766920547228319,0.0,0.0,0.0,1.0107356380384989
2018-07-13,1.0093790695736216,0.9977700338807888,1.0239600886223943,1.0093790695736216,1.0093790695736216,0.001172421888204285,0.001172421888204285,0.001172421888204285,0.0004079953418435862,0.0004079953418435862,0.0004079953418435862,0.0007644265463606988,0.0007644265463606988,0.0007644265463606988,0.0,0.0,0.0,1.0105514914618259
2018-07-16,1.0094638602297847,0.9973055835616844,1.025165666969691,1.0094638602297847,1.0094638602297847,0.0012567486956109033,0.0012567486956109033,0.0012567486956109033,0.00043665224805982907,0.00043665224805982907,0.00043665224805982907,0.0008200964475510744,0.0008200964475510744,0.0008200964475510744,0.0,0.0,0.0,1.0107206089253957
2018-07-17,1.009492123781839,0.9973193367315025,1.0245502329746068,1.009492123781839,1.009492123781839,0.001528171142218165,0.001528171142218165,0.001528171142218165,0.0006646670663174769,0.0006646670663174769,0.0006646670663174769,0.0008635040759006879,0.0008635040759006879,0.0008635040759006879,0.0,0.0,0.0,1.0110202949240572
2018-07-19,1.0095486508859477,0.9968054780685526,1.024642308245895,1.0095486508859477,1.0095486508859477,0.001429864797812273,0.001429864797812273,0.001429864797812273,0.00043621143182922937,0.00043621143182922937,0.00043621143182922937,0.0009936533659830435,0.0009936533659830435,0.0009936533659830435,0.0,0.0,0.0,1.01097851568376
2018-07-20,1.009576914438002,0.9972708061119573,1.0247414195589752,1.009576914438002,1.009576914438002,0.0014884157130190328,0.0014884157130190328,0.0014884157130190328,0.0004079953418427915,0.0004079953418427915,0.0004079953418427915,0.0010804203711762413,0.0010804203711762413,0.0010804203711762413,0.0,0.0,0.0,1.011065330151021
2018-07-25,1.009718232198274,0.9988067000015323,1.0247836592267587,1.009718232198274,1.009718232198274,0.0018581482599185953,0.0018581482599185953,0.0018581482599185953,0.00017801042192174842,0.00017801042192174842,0.00017801042192174842,0.0016801378379968468,0.0016801378379968468,0.0016801378379968468,0.0,0.0,0.0,1.0115763804581928
2018-07-26,1.0097464957503284,0.9981150186433623,1.0246731463852083,1.0097464957503284,1.0097464957503284,0.002252689336455099,0.002252689336455099,0.002252689336455099,0.0004362114318285278,0.0004362114318285278,0.0004362114318285278,0.0018164779046265717,0.0018164779046265717,0.0018164779046265717,0.0,0.0,0.0,1.0119991850867835
2018-07-27,1.0097747593023827,0.9984358790147823,1.0268350153218944,1.0097747593023827,1.0097747593023827,0.002358980905997794,0.002358980905997794,0.002358980905997794,0.00040799534184405873,0.00040799534184405873,0.00040799534184405873,0.001950985564153735,0.001950985564153735,0.001950985564153735,0.0,0.0,0.0,1.0121337402083805
2018-08-02,1.009944340614709,0.999396949121835,1.0269529243237026,1.009944340614709,1.009944340614709,0.0029629621098628545,0.0029629621098628545,0.0029629621098628545,0.00043621143182893626,0.00043621143182893626,0.00043621143182893626,0.0025267506780339184,0.0025267506780339184,0.0025267506780339184,0.0,0.0,0.0,1.0129073027245719
2018-08-03,1.0099726041667634,0.9985310246834197,1.0263101841967226,1.0099726041667634,1.0099726041667634,0.002964256075239495,0.002964256075239495,0.002964256075239495,0.0004079953418434657,0.0004079953418434657,0.0004079953418434657,0.002556260733396029,0.002556260733396029,0.002556260733396029,0.0,0.0,0.0,1.0129368602420028
2018-08-06,1.0100573948229266,0.9988295751182562,1.0269709352590668,1.0100573948229266,1.0100573948229266,0.002931503549762577,0.002931503549762577,0.002931503549762577,0.00043665224805992595,0.00043665224805992595,0.00043665224805992595,0.002494851301702651,0.002494851301702651,0.002494851301702651,0.0,0.0,0.0,1.0129888983726891
2018-08-07,1.0100856583749809,0.9995459592720234,1.026773106019169,1.0100856583749809,1.0100856583749809,0.00308860719905847,0.00308860719905847,0.00308860719905847,0.0006646670663183086,0.0006646670663183086,0.0006646670663183086,0.002423940132740161,0.002423940132740161,0.002423940132740161,0.0,0.0,0.0,1.0131742655740394
2018-08-09,1.0099820950905556,0.9985105411793656,1.026258499736623,1.0099820950905556,1.0099820950905556,0.0026491226349429743,0.0026491226349429743,0.0026491226349429743,0.00043621143182934473,0.00043621143182934473,0.00043621143182934473,0.0022129112031136298,0.0022129112031136298,0.0022129112031136298,0.0,0.0,0.0,1.0126312177254986
2018-08-16,1.0096196235950672,0.9967176884371999,1.0241564481812553,1.0096196235950672,1.0096196235950672,0.0015056132396806786,0.0015056132396806786,0.0015056132396806786,0.0004362114318297298,0.0004362114318297298,0.0004362114318297298,0.0010694018078509489,0.0010694018078509489,0.0010694018078509489,0.0,0.0,0.0,1.0111252368347479
2018-08-17,1.0095678419528546,0.9965051831707143,1.0247696279067995,1.0095678419528546,1.0095678419528546,0.0013183589424677461,0.0013183589424677461,0.0013183589424677461,0.00040799534184393817,0.00040799534184393817,0.00040799534184393817,0.000910363600623808,0.000910363600623808,0.000910363600623808,0.0,0.0,0.0,1.0108862008953223
2018-08-20,1.0094124970262166,0.9973560201886658,1.024052291163498,1.0094124970262166,1.0094124970262166,0.0009754735581979256,0.0009754735581979256,0.0009754735581979256,0.00043665224806152607,0.00043665224806152607,0.00043665224806152607,0.0005388213101363996,0.0005388213101363996,0.0005388213101363996,0.0,0.0,0.0,1.0103879705844145
2018-08-21,1.0093607153840038,0.9965918637905243,1.023797341488729,1.0093607153840038,1.0093607153840038,0.0011274160933189956,0.0011274160933189956,0.0011274160933189956,0.0006646670663173345,0.0006646670663173345,0.0006646670663173345,0.00046274902700166114,0.00046274902700166114,0.00046274902700166114,0.0,0.0,0.0,1.0104881314773229
2018-08-28,1.0089982438885154,0.9961071855062783,1.0242209431059293,1.0089982438885154,1.0089982438885154,0.0014548009640411147,0.0014548009640411147,0.0014548009640411147,0.0006646670663183048,0.0006646670663183048,0.0006646670663183048,0.00079013389772281,0.00079013389772281,0.00079013389772281,0.0,0.0,0.0,1.0104530448525566
2018-08-29,1.008946462246303,0.9957751691237647,1.0237456537274467,1.008946462246303,1.008946462246303,0.0011319333957568178,0.0011319333957568178,0.0011319333957568178,0.00017801042192199003,0.00017801042192199003,0.00017801042192199003,0.0009539229738348279,0.0009539229738348279,0.0009539229738348279,0.0,0.0,0.0,1.0100783956420598
2018-08-30,1.0088946806040902,0.9970071983322013,1.0248639846784122,1.0088946806040902,1.0088946806040902,0.0015757149835547856,0.0015757149835547856,0.0015757149835547856,0.00043621143182943656,0.00043621143182943656,0.00043621143182943656,0.0011395035517253493,0.0011395035517253493,0.0011395035517253493,0.0,0.0,0.0,1.0104703955876448
2018-09-04,1.0086357723930268,0.9979348324805221,1.024657644035451,1.0086357723930268,1.0086357723930268,0.002894488867447998,0.002894488867447998,0.002894488867447998,0.0006646670663181284,0.0006646670663181284,0.0006646670663181284,0.00222982180112987,0.00222982180112987,0.00222982180112987,0.0,0.0,0.0,1.0115302612604749
2018-09-05,1.0085839907508143,0.9977448453341194,1.0244996321243842,1.0085839907508143,1.0085839907508143,0.0026210339274912076,0.0026210339274912076,0.0026210339274912076,0.00017801042192174845,0.00017801042192174845,0.00017801042192174845,0.002443023505569459,0.002443023505569459,0.002443023505569459,0.0,0.0,0.0,1.0112050246783055
2018-09-12,1.0082215192553259,0.9982501151766429,1.0249889163394843,1.0082215192553259,1.0082215192553259,0.003460920462944499,0.003460920462944499,0.003460920462944499,0.0001780104219216664,0.0001780104219216664,0.0001780104219216664,0.0032829100410228323,0.0032829100410228323,0.0032829100410228323,0.0,0.0,0.0,1.0116824397182704
2018-09-14,1.0081179559709006,0.9974037185762719,1.0255191873870013,1.0081179559709006,1.0081179559709006,0.0036280125317634704,0.0036280125317634704,0.0036280125317634704,0.0004079953418450849,0.0004079953418450849,0.0004079953418450849,0.003220017189918385,0.003220017189918385,0.003220017189918385,0.0,0.0,0.0,1.011745968502664
2018-09-17,1.0079626110442625,0.9962584391106847,1.025301546830649,1.0079626110442625,1.0079626110442625,0.0032971953240951307,0.0032971953240951307,0.0032971953240951307,0.00043665224806011964,0.00043665224806011964,0.00043665224806011964,0.0028605430760350113,0.0028605430760350113,0.0028605430760350113,0.0,0.0,0.0,1.0112598063683578
2018-09-20,1.0078072661176247,0.9968706063149778,1.0243150334291309,1.0078072661176247,1.0078072661176247,0.0026880213485241727,0.0026880213485241727,0.0026880213485241727,0.0004362114318284417,0.0004362114318284417,0.0004362114318284417,0.0022518099166957306,0.0022518099166957306,0.0022518099166957306,0.0,0.0,0.0,1.0104952874661488
2018-09-27,1.007444794622136,0.9938425566783039,1.0228404931905946,1.007444794622136,1.007444794622136,0.0010645604468186335,0.0010645604468186335,0.0010645604468186335,0.00043621143182882675,0.00043621143182882675,0.00043621143182882675,0.0006283490149898068,0.0006283490149898068,0.0006283490149898068,0.0,0.0,0.0,1.0085093550689548
2018-10-01,1.0072376680532855,0.993602905285854,1.0220348306287783,1.0072376680532855,1.0072376680532855,0.0005624605576149565,0.0005624605576149565,0.0005624605576149565,0.00043665224805961695,0.00043665224805961695,0.00043665224805961695,0.00012580830955533963,0.00012580830955533963,0.00012580830955533963,0.0,0.0,0.0,1.0078001286109004
2018-10-02,1.007185886411073,0.995433459202151,1.0218923419251082,1.007185886411073,1.007185886411073,0.0007509561196718923,0.0007509561196718923,0.0007509561196718923,0.0006646670663173263,0.0006646670663173263,0.0006646670663173263,8.628905335456598e-05,8.628905335456598e-05,8.628905335456598e-05,0.0,0.0,0.0,1.007936842530745
2018-10-10,1.0067716332733718,0.9938950108773381,1.021270133341951,1.0067716332733718,1.0067716332733718,0.0011218784689473935,0.0011218784689473935,0.0011218784689473935,0.000178010421921671,0.000178010421921671,0.000178010421921671,0.0009438680470257225,0.0009438680470257225,0.0009438680470257225,0.0,0.0,0.0,1.0078935117423191
2018-10-11,1.006719851631159,0.9947330895158559,1.0212335011267282,1.006719851631159,1.006719851631159,0.0015821393192466538,0.0015821393192466538,0.0015821393192466538,0.0004362114318285336,0.0004362114318285336,0.0004362114318285336,0.0011459278874181205,0.0011459278874181205,0.0011459278874181205,0.0,0.0,0.0,1.0083019909504056
2018-10-12,1.0066680699889465,0.9936586987221548,1.0218775228414494,1.0066680699889465,1.0066680699889465,0.001759746852624232,0.001759746852624232,0.001759746852624232,0.00040799534184416986,0.00040799534184416986,0.00040799534184416986,0.0013517515107800621,0.0013517515107800621,0.0013517515107800621,0.0,0.0,0.0,1.0084278168415708
