ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(자)건축사사무소 태백
2019-06-10,0.9932324059324995,0.9703833355815225,1.0112811595207127,0.9932324059324995,0.9932324059324995,-0.002335325401743068,-0.002335325401743068,-0.002335325401743068,-0.0027149228125043627,-0.0027149228125043627,-0.0027149228125043627,0.00037959741076129446,0.00037959741076129446,0.00037959741076129446,0.0,0.0,0.0,0.9908970805307564
2019-06-11,0.9932384728304692,0.9746667375651027,1.013096283174512,0.9932384728304692,0.9932384728304692,0.0004230945392568107,0.0004230945392568107,0.0004230945392568107,-4.51267237935165e-05,-4.51267237935165e-05,-4.51267237935165e-05,0.0004682212630503272,0.0004682212630503272,0.0004682212630503272,0.0,0.0,0.0,0.993661567369726
2019-06-13,0.9932506066264086,0.9745378545922978,1.0125233355022294,0.9932506066264086,0.9932506066264086,0.00042566615121970185,0.00042566615121970185,0.00042566615121970185,-0.00024271327690906426,-0.00024271327690906426,-0.00024271327690906426,0.0006683794281287661,0.0006683794281287661,0.0006683794281287661,0.0,0.0,0.0,0.9936762727776284
2019-06-14,0.9932566735243784,0.9727390257283096,1.0130392119070106,0.9932566735243784,0.9932566735243784,-0.000599777186378272,-0.000599777186378272,-0.000599777186378272,-0.00137711897751711,-0.00137711897751711,-0.00137711897751711,0.0007773417911388381,0.0007773417911388381,0.0007773417911388381,0.0,0.0,0.0,0.9926568963380001
2019-06-18,0.9932809411162572,0.9757741169180223,1.0145385655124715,0.9932809411162572,0.9932809411162572,0.0011934301697739767,0.0011934301697739767,0.0011934301697739767,-4.512672379034522e-05,-4.512672379034522e-05,-4.512672379034522e-05,0.001238556893564322,0.001238556893564322,0.001238556893564322,0.0,0.0,0.0,0.9944743712860312
2019-06-19,0.9932870080142271,0.97496964891503,1.014437345513156,0.9932870080142271,0.9932870080142271,0.0013043904900673288,0.0013043904900673288,0.0013043904900673288,-4.8231802841509e-05,-4.8231802841509e-05,-4.8231802841509e-05,0.001352622292908838,0.001352622292908838,0.001352622292908838,0.0,0.0,0.0,0.9945913985042945
2019-06-21,0.9933034307791168,0.9739738476496346,1.0117659479858099,0.9933034307791168,0.9933034307791168,0.0001918689543457562,0.0001918689543457562,0.0001918689543457562,-0.0013771189775188455,-0.0013771189775188455,-0.0013771189775188455,0.0015689879318646017,0.0015689879318646017,0.0015689879318646017,0.0,0.0,0.0,0.9934952997334625
2019-06-24,0.9933280649264514,0.9728876972028103,1.0110482470766844,0.9933280649264514,0.9933280649264514,-0.0008698012509296227,-0.0008698012509296227,-0.0008698012509296227,-0.00271492281250906,-0.00271492281250906,-0.00271492281250906,0.0018451215615794374,0.0018451215615794374,0.0018451215615794374,0.0,0.0,0.0,0.9924582636755218
2019-06-27,0.993352699073786,0.9766879602308444,1.0150869292898952,0.993352699073786,0.993352699073786,0.0017972784424917729,0.0017972784424917729,0.0017972784424917729,-0.00024271327691012087,-0.00024271327691012087,-0.00024271327691012087,0.0020399917194018936,0.0020399917194018936,0.0020399917194018936,0.0,0.0,0.0,0.9951499775162778
2019-06-28,0.9933609104562309,0.9749167344419195,1.0123131456050924,0.9933609104562309,0.9933609104562309,0.0007069480998911344,0.0007069480998911344,0.0007069480998911344,-0.0013771189775274527,-0.0013771189775274527,-0.0013771189775274527,0.002084067077418587,0.002084067077418587,0.002084067077418587,0.0,0.0,0.0,0.994067858556122
2019-07-01,0.9933855446035655,0.9719569705295591,1.011514145221925,0.9933855446035655,0.9933855446035655,-0.0005637311320770529,-0.0005637311320770529,-0.0005637311320770529,-0.002714922812507471,-0.002714922812507471,-0.002714922812507471,0.002151191680430418,0.002151191680430418,0.002151191680430418,0.0,0.0,0.0,0.9928218134714885
2019-07-02,0.9933937559860103,0.9761495609734131,1.0143527197642241,0.9933937559860103,0.9933937559860103,0.00210724638633131,0.00210724638633131,0.00210724638633131,-4.512672379240039e-05,-4.512672379240039e-05,-4.512672379240039e-05,0.00215237311012371,0.00215237311012371,0.00215237311012371,0.0,0.0,0.0,0.9955010023723416
2019-07-03,0.9934019673684552,0.9764201091578713,1.0153218992410205,0.9934019673684552,0.9934019673684552,0.0020953402265997895,0.0020953402265997895,0.0020953402265997895,-4.823180284038124e-05,-4.823180284038124e-05,-4.823180284038124e-05,0.002143572029440171,0.002143572029440171,0.002143572029440171,0.0,0.0,0.0,0.995497307595055
2019-07-12,0.9934758698104591,0.9738636699183797,1.0114300671007195,0.9934758698104591,0.9934758698104591,0.00035015079136877875,0.00035015079136877875,0.00035015079136877875,-0.0013771189775257425,-0.0013771189775257425,-0.0013771189775257425,0.0017272697688945212,0.0017272697688945212,0.0017272697688945212,0.0,0.0,0.0,0.9938260206018279
2019-07-15,0.9935005039577937,0.9734016359886017,1.0115913611143166,0.9935005039577937,0.9935005039577937,-0.0012038366985260994,-0.0012038366985260994,-0.0012038366985260994,-0.0027149228125002314,-0.0027149228125002314,-0.0027149228125002314,0.001511086113974132,0.001511086113974132,0.001511086113974132,0.0,0.0,0.0,0.9922966672592676
2019-07-16,0.9935087153402385,0.9755530864741733,1.0142219452044319,0.9935087153402385,0.9935087153402385,0.0013903801425575613,0.0013903801425575613,0.0013903801425575613,-4.5126723787818194e-05,-4.5126723787818194e-05,-4.5126723787818194e-05,0.0014355068663453796,0.0014355068663453796,0.0014355068663453796,0.0,0.0,0.0,0.9948990954827961
2019-07-17,0.9935169267226834,0.975069439735674,1.0145210242973957,0.9935169267226834,0.9935169267226834,0.0013104141634637098,0.0013104141634637098,0.0013104141634637098,-4.82318028418127e-05,-4.82318028418127e-05,-4.82318028418127e-05,0.0013586459663055225,0.0013586459663055225,0.0013586459663055225,0.0,0.0,0.0,0.9948273408861471
2019-07-19,0.9935333494875732,0.9727893095443132,1.0124963156131523,0.9935333494875732,0.9935333494875732,-0.00017562744061674549,-0.00017562744061674549,-0.00017562744061674549,-0.0013771189775222963,-0.0013771189775222963,-0.0013771189775222963,0.001201491536905551,0.001201491536905551,0.001201491536905551,0.0,0.0,0.0,0.9933577220469565
2019-07-23,0.9935661950173527,0.9747989446863169,1.0139542025910637,0.9935661950173527,0.9935661950173527,0.000826030500555418,0.000826030500555418,0.000826030500555418,-4.512672379216452e-05,-4.512672379216452e-05,-4.512672379216452e-05,0.0008711572243475826,0.0008711572243475826,0.0008711572243475826,0.0,0.0,0.0,0.9943922255179081
2019-07-30,0.9936236746944668,0.9733670259050183,1.0123205391065726,0.9936236746944668,0.9936236746944668,0.0001535288701397055,0.0001535288701397055,0.0001535288701397055,-4.512672378987336e-05,-4.512672378987336e-05,-4.512672378987336e-05,0.0001986555939295789,0.0001986555939295789,0.0001986555939295789,0.0,0.0,0.0,0.9937772035646065
2019-08-02,0.9936483088418013,0.9723674359800747,1.0134398347394542,0.9936483088418013,0.9936483088418013,-0.0015178567251893965,-0.0015178567251893965,-0.0015178567251893965,-0.0013771189775154047,-0.0013771189775154047,-0.0013771189775154047,-0.000140737747673992,-0.000140737747673992,-0.000140737747673992,0.0,0.0,0.0,0.9921304521166119
2019-08-07,0.9936893657540258,0.9729763453778277,1.0135682295926614,0.9936893657540258,0.9936893657540258,-0.0008026081468259179,-0.0008026081468259179,-0.0008026081468259179,-4.823180284022428e-05,-4.823180284022428e-05,-4.823180284022428e-05,-0.0007543763439856935,-0.0007543763439856935,-0.0007543763439856935,0.0,0.0,0.0,0.9928867576071999
2019-08-08,0.9936975771364706,0.9746614654644202,1.0110569364579902,0.9936975771364706,0.9936975771364706,-0.0011207037977498178,-0.0011207037977498178,-0.0011207037977498178,-0.00024271327690305228,-0.00024271327690305228,-0.00024271327690305228,-0.0008779905208467654,-0.0008779905208467654,-0.0008779905208467654,0.0,0.0,0.0,0.9925768733387207
2019-08-09,0.9937057885189154,0.9719953564941336,1.010187446119864,0.9937057885189154,0.9937057885189154,-0.0023766965343485534,-0.0023766965343485534,-0.0023766965343485534,-0.001377118977524012,-0.001377118977524012,-0.001377118977524012,-0.0009995775568245415,-0.0009995775568245415,-0.0009995775568245415,0.0,0.0,0.0,0.9913290919845669
2019-08-14,0.9937468454311398,0.9724504640493178,1.0119562483898523,0.9937468454311398,0.9937468454311398,-0.0015830534025147852,-0.0015830534025147852,-0.0015830534025147852,-4.82318028395575e-05,-4.82318028395575e-05,-4.82318028395575e-05,-0.0015348215996752277,-0.0015348215996752277,-0.0015348215996752277,0.0,0.0,0.0,0.992163792028625
2019-08-16,0.9937632681960296,0.9704092781674803,1.010399363137981,0.9937632681960296,0.9937632681960296,-0.0030693608441337314,-0.0030693608441337314,-0.0030693608441337314,-0.0013771189775136942,-0.0013771189775136942,-0.0013771189775136942,-0.001692241866620037,-0.001692241866620037,-0.001692241866620037,0.0,0.0,0.0,0.9906939073518958
2019-08-20,0.993796113725809,0.9706848546122727,1.0112393503400805,0.993796113725809,0.993796113725809,-0.0019100951014672963,-0.0019100951014672963,-0.0019100951014672963,-4.512672378963737e-05,-4.512672378963737e-05,-4.512672378963737e-05,-0.001864968377677659,-0.001864968377677659,-0.001864968377677659,0.0,0.0,0.0,0.9918860186243417
2019-08-21,0.9938043251082539,0.9734932258517078,1.0124133350274696,0.9938043251082539,0.9938043251082539,-0.0019231357513213863,-0.0019231357513213863,-0.0019231357513213863,-4.823180283909685e-05,-4.823180283909685e-05,-4.823180283909685e-05,-0.0018749039484822895,-0.0018749039484822895,-0.0018749039484822895,0.0,0.0,0.0,0.9918811893569325
2019-08-23,0.9938207478731437,0.9703254019333755,1.0105647248102854,0.9938207478731437,0.9938207478731437,-0.003230615549994125,-0.003230615549994125,-0.003230615549994125,-0.0013771189775171199,-0.0013771189775171199,-0.0013771189775171199,-0.001853496572477005,-0.001853496572477005,-0.001853496572477005,0.0,0.0,0.0,0.9905901323231495
2019-08-28,0.993861804785368,0.9739277139451464,1.0116428193499234,0.993861804785368,0.993861804785368,-0.001628048078246662,-0.001628048078246662,-0.001628048078246662,-4.823180284078261e-05,-4.823180284078261e-05,-4.823180284078261e-05,-0.0015798162754058793,-0.0015798162754058793,-0.0015798162754058793,0.0,0.0,0.0,0.9922337567071213
2019-08-29,0.9938700161678129,0.972914406494724,1.0105969303029276,0.9938700161678129,0.9938700161678129,-0.0017372788305749082,-0.0017372788305749082,-0.0017372788305749082,-0.00024271327691161948,-0.00024271327691161948,-0.00024271327691161948,-0.0014945655536632886,-0.0014945655536632886,-0.0014945655536632886,0.0,0.0,0.0,0.992132737337238
2019-09-02,0.9939028616975923,0.9709781788528026,1.010896102944327,0.9939028616975923,0.9939028616975923,-0.003813146271039253,-0.003813146271039253,-0.003813146271039253,-0.002714922812504737,-0.002714922812504737,-0.002714922812504737,-0.0010982234585345165,-0.0010982234585345165,-0.0010982234585345165,0.0,0.0,0.0,0.9900897154265531
2019-09-03,0.9939110730800372,0.9729122332675669,1.0120281044042563,0.9939110730800372,0.9939110730800372,-0.0010387138288128692,-0.0010387138288128692,-0.0010387138288128692,-4.5126723785055064e-05,-4.5126723785055064e-05,-4.5126723785055064e-05,-0.0009935871050278141,-0.0009935871050278141,-0.0009935871050278141,0.0,0.0,0.0,0.9928723592512244
2019-09-05,0.993927495844927,0.9737324172781551,1.0137076847359814,0.993927495844927,0.993927495844927,-0.0010321500227145025,-0.0010321500227145025,-0.0010321500227145025,-0.0002427132769047012,-0.0002427132769047012,-0.0002427132769047012,-0.0007894367458098014,-0.0007894367458098014,-0.0007894367458098014,0.0,0.0,0.0,0.9928953458222125
2019-09-06,0.9939357072273719,0.9724269946467764,1.0119216786675291,0.9939357072273719,0.9939357072273719,-0.002070213513860903,-0.002070213513860903,-0.002070213513860903,-0.0013771189775222815,-0.0013771189775222815,-0.0013771189775222815,-0.000693094536338622,-0.000693094536338622,-0.000693094536338622,0.0,0.0,0.0,0.991865493713511
2019-09-10,0.9939685527571513,0.9746006646272806,1.0124757307032486,0.9939685527571513,0.9939685527571513,-0.0004221907097198111,-0.0004221907097198111,-0.0004221907097198111,-4.5126723789401834e-05,-4.5126723789401834e-05,-4.5126723789401834e-05,-0.00037706398593040927,-0.00037706398593040927,-0.00037706398593040927,0.0,0.0,0.0,0.9935463620474315
2019-09-11,0.9939767641395962,0.9739111485235185,1.0130212807859136,0.9939767641395962,0.9939767641395962,-0.00036854854832390327,-0.00036854854832390327,-0.00036854854832390327,-4.82318028396553e-05,-4.82318028396553e-05,-4.82318028396553e-05,-0.00032031674548424797,-0.00032031674548424797,-0.00032031674548424797,0.0,0.0,0.0,0.9936082155912723
2019-09-18,0.9940342438167104,0.9732526211463807,1.012371284098901,0.9940342438167104,0.9940342438167104,-0.00025077011075123575,-0.00025077011075123575,-0.00025077011075123575,-4.823180283919453e-05,-4.823180283919453e-05,-4.823180283919453e-05,-0.0002025383079120413,-0.0002025383079120413,-0.0002025383079120413,0.0,0.0,0.0,0.9937834737059591
2019-09-19,0.9940424551991551,0.9734619436334446,1.0121013362102662,0.9940424551991551,0.9940424551991551,-0.00046278399572359947,-0.00046278399572359947,-0.00046278399572359947,-0.00024271327691041257,-0.00024271327691041257,-0.00024271327691041257,-0.0002200707188131868,-0.0002200707188131868,-0.0002200707188131868,0.0,0.0,0.0,0.9935796712034315
2019-09-20,0.9940506665816,0.9726989216415405,1.0111681270042274,0.9940506665816,0.9940506665816,-0.0016204651619097432,-0.0016204651619097432,-0.0016204651619097432,-0.0013771189775153897,-0.0013771189775153897,-0.0013771189775153897,-0.00024334618439435346,-0.00024334618439435346,-0.00024334618439435346,0.0,0.0,0.0,0.9924302014196903
2019-09-30,0.9941327804060488,0.9707878949982893,1.011440257643594,0.9941327804060488,0.9941327804060488,-0.003208310247820088,-0.003208310247820088,-0.003208310247820088,-0.0027149228125061945,-0.0027149228125061945,-0.0027149228125061945,-0.0004933874353138936,-0.0004933874353138936,-0.0004933874353138936,0.0,0.0,0.0,0.9909244701582287
2019-10-01,0.9941409917884936,0.9731804968757602,1.0137340394921281,0.9941409917884936,0.9941409917884936,-0.0005385842304824599,-0.0005385842304824599,-0.0005385842304824599,-4.512672379404341e-05,-4.512672379404341e-05,-4.512672379404341e-05,-0.0004934575066884165,-0.0004934575066884165,-0.0004934575066884165,0.0,0.0,0.0,0.9936024075580111
2019-10-02,0.9941492031709385,0.9745503530311743,1.013175395068772,0.9941492031709385,0.9941492031709385,-0.0005340337543892481,-0.0005340337543892481,-0.0005340337543892481,-4.823180283806689e-05,-4.823180283806689e-05,-4.823180283806689e-05,-0.0004858019515511813,-0.0004858019515511813,-0.0004858019515511813,0.0,0.0,0.0,0.9936151694165493
2019-10-07,0.9941902600831628,0.9723863038787293,1.0104306188219958,0.9941902600831628,0.9941902600831628,-0.0030473271189410986,-0.0030473271189410986,-0.0030473271189410986,-0.002714922812504544,-0.002714922812504544,-0.002714922812504544,-0.00033240430643655426,-0.00033240430643655426,-0.00033240430643655426,0.0,0.0,0.0,0.9911429329642217
2019-10-08,0.9941984714656077,0.9725242921242394,1.0125739659558801,0.9941984714656077,0.9941984714656077,-0.00032682496225225284,-0.00032682496225225284,-0.00032682496225225284,-4.5126723791751924e-05,-4.5126723791751924e-05,-4.5126723791751924e-05,-0.00028169823846050084,-0.00028169823846050084,-0.00028169823846050084,0.0,0.0,0.0,0.9938716465033555
2019-10-10,0.9942148942304975,0.9739215819124001,1.0121226481935455,0.9942148942304975,0.9942148942304975,-0.00040953601573511347,-0.00040953601573511347,-0.00040953601573511347,-0.00024271327690920567,-0.00024271327690920567,-0.00024271327690920567,-0.00016682273882590772,-0.00016682273882590772,-0.00016682273882590772,0.0,0.0,0.0,0.9938053582147623
2019-10-11,0.9942231056129424,0.972315197646428,1.0127224535188724,0.9942231056129424,0.9942231056129424,-0.001481994438819695,-0.001481994438819695,-0.001481994438819695,-0.0013771189775222865,-0.0013771189775222865,-0.0013771189775222865,-0.0001048754612974082,-0.0001048754612974082,-0.0001048754612974082,0.0,0.0,0.0,0.9927411111741227
2019-10-14,0.9942477397602769,0.9713254404331627,1.0121118100570832,0.9942477397602769,0.9942477397602769,-0.0026304770030994747,-0.0026304770030994747,-0.0026304770030994747,-0.0027149228125029545,-0.0027149228125029545,-0.0027149228125029545,8.444580940348034e-05,8.444580940348034e-05,8.444580940348034e-05,0.0,0.0,0.0,0.9916172627571774
2019-10-17,0.9942723739076116,0.9743995299108819,1.0138049901918744,0.9942723739076116,0.9942723739076116,1.1163002600170648e-05,1.1163002600170648e-05,1.1163002600170648e-05,-0.00024271327691206148,-0.00024271327691206148,-0.00024271327691206148,0.0002538762795122321,0.0002538762795122321,0.0002538762795122321,0.0,0.0,0.0,0.9942835369102118
2019-10-18,0.9942805852900565,0.9746780925801346,1.012385466831538,0.9942805852900565,0.9942805852900565,-0.0010760946878167795,-0.0010760946878167795,-0.0010760946878167795,-0.001377118977524022,-0.001377118977524022,-0.001377118977524022,0.0003010242897072427,0.0003010242897072427,0.0003010242897072427,0.0,0.0,0.0,0.9932044906022397
2019-10-21,0.994305219437391,0.9710884483988624,1.0109384401720205,0.994305219437391,0.994305219437391,-0.0023105508642964983,-0.0023105508642964983,-0.0023105508642964983,-0.0027149228125052426,-0.0027149228125052426,-0.0027149228125052426,0.00040437194820874416,0.00040437194820874416,0.00040437194820874416,0.0,0.0,0.0,0.9919946685730945
2019-10-23,0.9943216422022808,0.9757398068955275,1.0135008093215627,0.9943216422022808,0.9943216422022808,0.0003900687076161476,0.0003900687076161476,0.0003900687076161476,-4.8231802838831344e-05,-4.8231802838831344e-05,-4.8231802838831344e-05,0.00043830051045497893,0.00043830051045497893,0.00043830051045497893,0.0,0.0,0.0,0.994711710909897
2019-10-24,0.9943298535847257,0.9744623009678381,1.0143361771050154,0.9943298535847257,0.9943298535847257,0.0002021175577279931,0.0002021175577279931,0.0002021175577279931,-0.00024271327691026228,-0.00024271327691026228,-0.00024271327691026228,0.00044483083463825544,0.00044483083463825544,0.00044483083463825544,0.0,0.0,0.0,0.9945319711424537
2019-10-25,0.9943380649671705,0.9738481826599978,1.0120430753838447,0.9943380649671705,0.9943380649671705,-0.0009322380738135236,-0.0009322380738135236,-0.0009322380738135236,-0.001377118977520576,-0.001377118977520576,-0.001377118977520576,0.00044488090370705253,0.00044488090370705253,0.00044488090370705253,0.0,0.0,0.0,0.993405826893357
2019-10-28,0.9943626991145051,0.9719463429288048,1.0114812023203983,0.9943626991145051,0.9943626991145051,-0.002302217661215412,-0.002302217661215412,-0.002302217661215412,-0.0027149228124996533,-0.0027149228124996533,-0.0027149228124996533,0.00041270515128424145,0.00041270515128424145,0.00041270515128424145,0.0,0.0,0.0,0.9920604814532897
2019-10-29,0.99437091049695,0.9751567706244673,1.0142224987184387,0.99437091049695,0.99437091049695,0.0003489551923744005,0.0003489551923744005,0.0003489551923744005,-4.512672379151594e-05,-4.512672379151594e-05,-4.512672379151594e-05,0.0003940819161659164,0.0003940819161659164,0.0003940819161659164,0.0,0.0,0.0,0.9947198656893245
2019-10-30,0.9943826057631511,0.9773182157418125,1.0137016679505835,0.9943826057631511,0.9943826057631511,0.00032497049792589447,0.00032497049792589447,0.00032497049792589447,-4.823180284072323e-05,-4.823180284072323e-05,-4.823180284072323e-05,0.0003732023007666177,0.0003732023007666177,0.0003732023007666177,0.0,0.0,0.0,0.994707576261077
2019-10-31,0.9943943010293521,0.9751401826741539,1.0151440495749346,0.9943943010293521,0.9943943010293521,0.00010845693535713501,0.00010845693535713501,0.00010845693535713501,-0.00024271327690799887,-0.00024271327690799887,-0.00024271327690799887,0.0003511702122651339,0.0003511702122651339,0.0003511702122651339,0.0,0.0,0.0,0.9945027579647092
2019-11-01,0.9944059962955532,0.9720632049833444,1.0129134235293504,0.9944059962955532,0.9944059962955532,-0.0010480171221822763,-0.0010480171221822763,-0.0010480171221822763,-0.00137711897751713,-0.00137711897751713,-0.00137711897751713,0.000329101855334854,0.000329101855334854,0.000329101855334854,0.0,0.0,0.0,0.9933579791733709
2019-11-05,0.9944527773603572,0.9749475225762185,1.014073940572704,0.9944527773603572,0.9944527773603572,0.00021617141794961337,0.00021617141794961337,0.00021617141794961337,-4.51267237892249e-05,-4.51267237892249e-05,-4.51267237892249e-05,0.0002612981417388382,0.0002612981417388382,0.0002612981417388382,0.0,0.0,0.0,0.9946689487783068
2019-11-06,0.9944644726265582,0.9749209578877784,1.0147487024698099,0.9944644726265582,0.9944644726265582,0.00020560883038620557,0.00020560883038620557,0.00020560883038620557,-4.823180284026269e-05,-4.823180284026269e-05,-4.823180284026269e-05,0.00025384063322646825,0.00025384063322646825,0.00025384063322646825,0.0,0.0,0.0,0.9946700814569445
2019-11-08,0.9944878631589602,0.9730939144300847,1.0115535607031383,0.9944878631589602,0.9944878631589602,-0.001122731386830099,-0.001122731386830099,-0.001122731386830099,-0.0013771189775257375,-0.0013771189775257375,-0.0013771189775257375,0.0002543875906956388,0.0002543875906956388,0.0002543875906956388,0.0,0.0,0.0,0.9933651317721301
2019-11-11,0.9945229489575634,0.9715248351196789,1.0126641557425322,0.9945229489575634,0.9945229489575634,-0.002419584210055012,-0.002419584210055012,-0.002419584210055012,-0.002714922812504351,-0.002714922812504351,-0.002714922812504351,0.0002953386024493394,0.0002953386024493394,0.0002953386024493394,0.0,0.0,0.0,0.9921033647475084
2019-11-12,0.9945346442237645,0.9767023023407108,1.015437476719401,0.9945346442237645,0.9945346442237645,0.00027343423391739687,0.00027343423391739687,0.00027343423391739687,-4.512672378693374e-05,-4.512672378693374e-05,-4.512672378693374e-05,0.0003185609577043306,0.0003185609577043306,0.0003185609577043306,0.0,0.0,0.0,0.9948080784576818
2019-11-14,0.9945580347561666,0.9754773422343579,1.0141319037165608,0.9945580347561666,0.9945580347561666,0.0001323749357289248,0.0001323749357289248,0.0001323749357289248,-0.0002427132769044006,-0.0002427132769044006,-0.0002427132769044006,0.00037508821263332543,0.00037508821263332543,0.00037508821263332543,0.0,0.0,0.0,0.9946904096918955
2019-11-18,0.9946048158209706,0.9749803494601776,1.0118928736012793,0.9946048158209706,0.9946048158209706,-0.0022190999537280583,-0.0022190999537280583,-0.0022190999537280583,-0.0027149228125066998,-0.0027149228125066998,-0.0027149228125066998,0.0004958228587786413,0.0004958228587786413,0.0004958228587786413,0.0,0.0,0.0,0.9923857158672426
2019-11-21,0.9946399016195736,0.9757679223783509,1.0133788351242694,0.9946399016195736,0.9946399016195736,0.00030485254294664005,0.00030485254294664005,0.00030485254294664005,-0.00024271327690213718,-0.00024271327690213718,-0.00024271327690213718,0.0005475658198487773,0.0005475658198487773,0.0005475658198487773,0.0,0.0,0.0,0.9949447541625203
2019-11-22,0.9946515968857746,0.9736001396597136,1.0133739485944664,0.9946515968857746,0.9946515968857746,-0.000827855353780686,-0.000827855353780686,-0.000827855353780686,-0.0013771189775188457,-0.0013771189775188457,-0.0013771189775188457,0.0005492636237381597,0.0005492636237381597,0.0005492636237381597,0.0,0.0,0.0,0.9938237415319939
2019-11-26,0.9946983779505789,0.9741109938761451,1.0158702642009791,0.9946983779505789,0.9946983779505789,0.0003984812224516915,0.0003984812224516915,0.0003984812224516915,-4.51267237881089e-05,-4.51267237881089e-05,-4.51267237881089e-05,0.00044360794623980043,0.00044360794623980043,0.00044360794623980043,0.0,0.0,0.0,0.9950968591730306
2019-11-27,0.9947100732167798,0.9759899399234542,1.0148288034590738,0.9947100732167798,0.9947100732167798,0.0003362969632172511,0.0003362969632172511,0.0003362969632172511,-4.823180284102681e-05,-4.823180284102681e-05,-4.823180284102681e-05,0.000384528766058278,0.000384528766058278,0.000384528766058278,0.0,0.0,0.0,0.9950463701799971
2019-11-28,0.9947217684829809,0.9756862644874006,1.015108533341305,0.9947217684829809,0.9947217684829809,6.86708539588957e-05,6.86708539588957e-05,6.86708539588957e-05,-0.00024271327691011211,-0.00024271327691011211,-0.00024271327691011211,0.00031138413086900774,0.00031138413086900774,0.00031138413086900774,0.0,0.0,0.0,0.9947904393369398
2019-11-29,0.9947334637491819,0.9747614097278552,1.0125518891618506,0.9947334637491819,0.9947334637491819,-0.0011529719876723905,-0.0011529719876723905,-0.0011529719876723905,-0.0013771189775153997,-0.0013771189775153997,-0.0013771189775153997,0.000224146989843009,0.000224146989843009,0.000224146989843009,0.0,0.0,0.0,0.9935804917615095
2019-12-02,0.994768549547785,0.9728844551671756,1.0110990490896796,0.994768549547785,0.994768549547785,-0.0028329303876615175,-0.0028329303876615175,-0.0028329303876615175,-0.002714922812499522,-0.002714922812499522,-0.002714922812499522,-0.00011800757516199556,-0.00011800757516199556,-0.00011800757516199556,0.0,0.0,0.0,0.9919356191601235
2019-12-03,0.9947802448139861,0.974469388661009,1.014187532485808,0.9947802448139861,0.9947802448139861,-0.0003011761291930304,-0.0003011761291930304,-0.0003011761291930304,-4.512672378669776e-05,-4.512672378669776e-05,-4.512672378669776e-05,-0.0002560494054063327,-0.0002560494054063327,-0.0002560494054063327,0.0,0.0,0.0,0.9944790686847931
2019-12-06,0.9948153306125891,0.9749474184992605,1.0118586917897878,0.9948153306125891,0.9948153306125891,-0.0020998830631304734,-0.0020998830631304734,-0.0020998830631304734,-0.0013771189775240071,-0.0013771189775240071,-0.0013771189775240071,-0.000722764085606466,-0.000722764085606466,-0.000722764085606466,0.0,0.0,0.0,0.9927154475494586
2019-12-09,0.9948504164111923,0.9708721818422702,1.009212582425489,0.9948504164111923,0.9948504164111923,-0.003942966818702419,-0.003942966818702419,-0.003942966818702419,-0.002714922812505809,-0.002714922812505809,-0.002714922812505809,-0.0012280440061966098,-0.0012280440061966098,-0.0012280440061966098,0.0,0.0,0.0,0.9909074495924899
2019-12-10,0.9948621116773932,0.9737706141656406,1.0136529387354885,0.9948621116773932,0.9948621116773932,-0.00143993060821227,-0.00143993060821227,-0.00143993060821227,-4.51267237844066e-05,-4.51267237844066e-05,-4.51267237844066e-05,-0.0013948038844278634,-0.0013948038844278634,-0.0013948038844278634,0.0,0.0,0.0,0.993422181069181
2019-12-16,0.9949322832745995,0.9708086699904984,1.0093398162567988,0.9949322832745995,0.9949322832745995,-0.004936131405538193,-0.004936131405538193,-0.004936131405538193,-0.00271492281250022,-0.00271492281250022,-0.00271492281250022,-0.002221208593037973,-0.002221208593037973,-0.002221208593037973,0.0,0.0,0.0,0.9899961518690613
2019-12-17,0.9949439785408004,0.9738732107794063,1.012529059761596,0.9949439785408004,0.9949439785408004,-0.002357069422985585,-0.002357069422985585,-0.002357069422985585,-4.5126723787873245e-05,-4.5126723787873245e-05,-4.5126723787873245e-05,-0.002311942699197712,-0.002311942699197712,-0.002311942699197712,0.0,0.0,0.0,0.9925869091178148
2019-12-19,0.9949673690732025,0.9738589148151953,1.0124398682497735,0.9949673690732025,0.9949673690732025,-0.002683408928612284,-0.002683408928612284,-0.002683408928612284,-0.00024271327690378598,-0.00024271327690378598,-0.00024271327690378598,-0.002440695651708498,-0.002440695651708498,-0.002440695651708498,0.0,0.0,0.0,0.9922839601445902
2019-12-20,0.9949790643394035,0.9719916488282129,1.0108266275996407,0.9949790643394035,0.9949790643394035,-0.0038544929624527192,-0.0038544929624527192,-0.0038544929624527192,-0.0013771189775171155,-0.0013771189775171155,-0.0013771189775171155,-0.002477373984935604,-0.002477373984935604,-0.002477373984935604,0.0,0.0,0.0,0.9911245713769508
2019-12-23,0.9950141501380066,0.9703830300654399,1.0100525589352582,0.9950141501380066,0.9950141501380066,-0.005190349424978481,-0.005190349424978481,-0.005190349424978481,-0.0027149228125025694,-0.0027149228125025694,-0.0027149228125025694,-0.0024754266124759113,-0.0024754266124759113,-0.0024754266124759113,0.0,0.0,0.0,0.9898238007130281
