ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)케이디엔지니어링건축사사무소
2018-07-10,1.0058610879562273,0.9946316976124631,1.014870055413709,1.0058610879562273,1.0058610879562273,-0.0011708466155107775,-0.0011708466155107775,-0.0011708466155107775,-0.0016540248995320973,-0.0016540248995320973,-0.0016540248995320973,0.0004831782840213198,0.0004831782840213198,0.0004831782840213198,0.0,0.0,0.0,1.0046902413407166
2018-07-13,1.0058294086697968,0.9934160754025906,1.013823116745753,1.0058294086697968,1.0058294086697968,-0.001977988302079873,-0.001977988302079873,-0.001977988302079873,-0.0017845210856133739,-0.0017845210856133739,-0.0017845210856133739,-0.00019346721646649884,-0.00019346721646649884,-0.00019346721646649884,0.0,0.0,0.0,1.003851420367717
2018-07-16,1.0057977293833662,0.993786309651601,1.013083312692469,1.0057977293833662,1.0057977293833662,-0.0024703702351520297,-0.0024703702351520297,-0.0024703702351520297,-0.0017490092806102474,-0.0017490092806102474,-0.0017490092806102474,-0.0007213609545417824,-0.0007213609545417824,-0.0007213609545417824,0.0,0.0,0.0,1.0033273591482141
2018-07-17,1.0057871696212226,0.9929570011289688,1.01264592283868,1.0057871696212226,1.0057871696212226,-0.0025020120696171797,-0.0025020120696171797,-0.0025020120696171797,-0.0016540248995329451,-0.0016540248995329451,-0.0016540248995329451,-0.000847987170084235,-0.000847987170084235,-0.000847987170084235,0.0,0.0,0.0,1.0032851575516055
2018-07-18,1.0057766098590792,0.9924108934975776,1.012924504532076,1.0057766098590792,1.0057766098590792,-0.002672929572018047,-0.002672929572018047,-0.002672929572018047,-0.0017269117103099025,-0.0017269117103099025,-0.0017269117103099025,-0.0009460178617081444,-0.0009460178617081444,-0.0009460178617081444,0.0,0.0,0.0,1.0031036802870612
2018-07-19,1.0057660500969356,0.9933291225236476,1.01281729546396,1.0057660500969356,1.0057660500969356,-0.0026655453373808516,-0.0026655453373808516,-0.0026655453373808516,-0.0016514157764246108,-0.0016514157764246108,-0.0016514157764246108,-0.001014129560956241,-0.001014129560956241,-0.001014129560956241,0.0,0.0,0.0,1.0031005047595547
2018-07-20,1.0057554903347923,0.9926775731550657,1.0123462695730314,1.0057554903347923,1.0057554903347923,-0.002836261802866653,-0.002836261802866653,-0.002836261802866653,-0.0017845210856091234,-0.0017845210856091234,-0.0017845210856091234,-0.001051740717257529,-0.001051740717257529,-0.001051740717257529,0.0,0.0,0.0,1.0029192285319257
2018-07-25,1.0057026915240745,0.9941594772925847,1.0127083478678724,1.0057026915240745,1.0057026915240745,-0.002540653406630013,-0.002540653406630013,-0.002540653406630013,-0.0017269117103098557,-0.0017269117103098557,-0.0017269117103098557,-0.0008137416963201576,-0.0008137416963201576,-0.0008137416963201576,0.0,0.0,0.0,1.0031620381174444
2018-07-26,1.0056921317619312,0.9932219540316096,1.0129575370114294,1.0056921317619312,1.0056921317619312,-0.0023481529395770998,-0.0023481529395770998,-0.0023481529395770998,-0.0016514157764230886,-0.0016514157764230886,-0.0016514157764230886,-0.0006967371631540108,-0.0006967371631540108,-0.0006967371631540108,0.0,0.0,0.0,1.0033439788223542
2018-07-27,1.0056815719997876,0.9937192718649678,1.013286388562346,1.0056815719997876,1.0056815719997876,-0.0023490264355925934,-0.0023490264355925934,-0.0023490264355925934,-0.001784521085613689,-0.001784521085613689,-0.001784521085613689,-0.0005645053499789043,-0.0005645053499789043,-0.0005645053499789043,0.0,0.0,0.0,1.003332545564195
2018-08-02,1.0056182134269265,0.9953043302558949,1.0141035694087936,1.0056182134269265,1.0056182134269265,-0.0013461572449685654,-0.0013461572449685654,-0.0013461572449685654,-0.0016514157764248591,-0.0016514157764248591,-0.0016514157764248591,0.0003052585314562938,0.0003052585314562938,0.0003052585314562938,0.0,0.0,0.0,1.0042720561819578
2018-08-03,1.005607653664783,0.9943620532111735,1.0144425908942176,1.005607653664783,1.005607653664783,-0.001361603154540568,-0.001361603154540568,-0.001361603154540568,-0.001784521085614046,-0.001784521085614046,-0.001784521085614046,0.00042291793107347833,0.00042291793107347833,0.00042291793107347833,0.0,0.0,0.0,1.0042460505102426
2018-08-06,1.0055759743783523,0.9953005190814543,1.0143035423880522,1.0055759743783523,1.0055759743783523,-0.0010895836181496735,-0.0010895836181496735,-0.0010895836181496735,-0.0017490092806095533,-0.0017490092806095533,-0.0017490092806095533,0.00065942566245988,0.00065942566245988,0.00065942566245988,0.0,0.0,0.0,1.0044863907602026
2018-08-07,1.005565414616209,0.9950032799546183,1.0142185768642176,1.005565414616209,1.005565414616209,-0.000961487303384227,-0.000961487303384227,-0.000961487303384227,-0.0016540248995341189,-0.0016540248995341189,-0.0016540248995341189,0.0006925375961498919,0.0006925375961498919,0.0006925375961498919,0.0,0.0,0.0,1.0046039273128247
2018-08-09,1.0055442950919218,0.9945543596876054,1.0142650415227241,1.0055442950919218,1.0055442950919218,-0.0009666578641289675,-0.0009666578641289675,-0.0009666578641289675,-0.001651415776426629,-0.001651415776426629,-0.001651415776426629,0.0006847579122976615,0.0006847579122976615,0.0006847579122976615,0.0,0.0,0.0,1.0045776372277928
2018-08-16,1.0054703767569173,0.9939761481085869,1.0138015050598634,1.0054703767569173,1.0054703767569173,-0.0016396303783217277,-0.0016396303783217277,-0.0016396303783217277,-0.001651415776425876,-0.001651415776425876,-0.001651415776425876,1.1785398104148117e-05,1.1785398104148117e-05,1.1785398104148117e-05,0.0,0.0,0.0,1.0038307463785956
2018-08-17,1.0054598169947737,0.9937624326280634,1.013794171806075,1.0054598169947737,1.0054598169947737,-0.0019146452783425918,-0.0019146452783425918,-0.0019146452783425918,-0.0017845210856143607,-0.0017845210856143607,-0.0017845210856143607,-0.000130124192728231,-0.000130124192728231,-0.000130124192728231,0.0,0.0,0.0,1.0035451717164312
2018-08-20,1.0054281377083434,0.9932022315619377,1.0130397798246487,1.0054281377083434,1.0054281377083434,-0.0022926600602834824,-0.0022926600602834824,-0.0022926600602834824,-0.0017490092806134244,-0.0017490092806134244,-0.0017490092806134244,-0.0005436507796700585,-0.0005436507796700585,-0.0005436507796700585,0.0,0.0,0.0,1.0031354776480599
2018-08-21,1.0053704991160444,0.9933813038520255,1.011929434704079,1.0053704991160444,1.0053704991160444,-0.002319157661723833,-0.002319157661723833,-0.002319157661723833,-0.0016540248995305506,-0.0016540248995305506,-0.0016540248995305506,-0.0006651327621932823,-0.0006651327621932823,-0.0006651327621932823,0.0,0.0,0.0,1.0030513414543205
2018-08-23,1.0052552219314463,0.993070985189961,1.0130579458743334,1.0052552219314463,1.0052552219314463,-0.0025158726087112174,-0.0025158726087112174,-0.0025158726087112174,-0.0016514157764268766,-0.0016514157764268766,-0.0016514157764268766,-0.000864456832284341,-0.000864456832284341,-0.000864456832284341,0.0,0.0,0.0,1.0027393493227352
2018-08-28,1.0049670289699513,0.9921889015918136,1.0116467941936729,1.0049670289699513,1.0049670289699513,-0.002674654118131496,-0.002674654118131496,-0.002674654118131496,-0.0016540248995346619,-0.0016540248995346619,-0.0016540248995346619,-0.0010206292185968343,-0.0010206292185968343,-0.0010206292185968343,0.0,0.0,0.0,1.0022923748518198
2018-08-29,1.0049093903776523,0.9919951618741962,1.0119985657707335,1.0049093903776523,1.0049093903776523,-0.0027156468060117343,-0.0027156468060117343,-0.0027156468060117343,-0.001726911710309924,-0.001726911710309924,-0.001726911710309924,-0.0009887350957018105,-0.0009887350957018105,-0.0009887350957018105,0.0,0.0,0.0,1.0021937435716406
2018-08-30,1.0048517517853532,0.99211905502247,1.0118698097502048,1.0048517517853532,1.0048517517853532,-0.0025890752097628843,-0.0025890752097628843,-0.0025890752097628843,-0.0016514157764261235,-0.0016514157764261235,-0.0016514157764261235,-0.0009376594333367603,-0.0009376594333367603,-0.0009376594333367603,0.0,0.0,0.0,1.0022626765755904
2018-09-04,1.0045635588238584,0.993277702230006,1.0123607253260667,1.0045635588238584,1.0045635588238584,-0.0021300031872805315,-0.0021300031872805315,-0.0021300031872805315,-0.0016540248995355093,-0.0016540248995355093,-0.0016540248995355093,-0.00047597828774502193,-0.00047597828774502193,-0.00047597828774502193,0.0,0.0,0.0,1.0024335556365778
2018-09-05,1.0045059202315594,0.9929506946321474,1.0123982353150653,1.0045059202315594,1.0045059202315594,-0.0020901954638525883,-0.0020901954638525883,-0.0020901954638525883,-0.001726911710309877,-0.001726911710309877,-0.001726911710309877,-0.0003632837535427116,-0.0003632837535427116,-0.0003632837535427116,0.0,0.0,0.0,1.0024157247677068
2018-09-06,1.0044482816392604,0.9923644953933689,1.01257432696725,1.0044482816392604,1.0044482816392604,-0.0019029577275777407,-0.0019029577275777407,-0.0019029577275777407,-0.0016514157764278936,-0.0016514157764278936,-0.0016514157764278936,-0.00025154195114984707,-0.00025154195114984707,-0.00025154195114984707,0.0,0.0,0.0,1.0025453239116826
2018-09-12,1.0041024500854663,0.9922020625654996,1.0118616618952303,1.0041024500854663,1.0041024500854663,-0.0014949108211550935,-0.0014949108211550935,-0.0014949108211550935,-0.0017269117103098901,-0.0017269117103098901,-0.0017269117103098901,0.00023200088915479659,0.00023200088915479659,0.00023200088915479659,0.0,0.0,0.0,1.0026075392643112
2018-09-14,1.0039871729008683,0.9919942057192568,1.0124620288658148,1.0039871729008683,1.0039871729008683,-0.0015129559904993456,-0.0015129559904993456,-0.0015129559904993456,-0.001784521085619599,-0.001784521085619599,-0.001784521085619599,0.00027156509512025334,0.00027156509512025334,0.00027156509512025334,0.0,0.0,0.0,1.0024742169103689
2018-09-17,1.0038142571239712,0.9927902780489137,1.0114896309426515,1.0038142571239712,1.0038142571239712,-0.001550271595771901,-0.001550271595771901,-0.001550271595771901,-0.0017490092806081651,-0.0017490092806081651,-0.0017490092806081651,0.0001987376848362643,0.0001987376848362643,0.0001987376848362643,0.0,0.0,0.0,1.0022639855281994
2018-09-20,1.0036413413470744,0.9930278445560897,1.0122670573115764,1.0036413413470744,1.0036413413470744,-0.001657371006578197,-0.001657371006578197,-0.001657371006578197,-0.0016514157764248487,-0.0016514157764248487,-0.0016514157764248487,-5.955230153347954e-06,-5.955230153347954e-06,-5.955230153347954e-06,0.0,0.0,0.0,1.0019839703404962
2018-09-21,1.0035837027547754,0.9913915050038171,1.0121845852680815,1.0035837027547754,1.0035837027547754,-0.0018784904207571217,-0.0018784904207571217,-0.0018784904207571217,-0.0017845210856199565,-0.0017845210856199565,-0.0017845210856199565,-9.396933513716498e-05,-9.396933513716498e-05,-9.396933513716498e-05,0.0,0.0,0.0,1.0017052123340182
2018-09-27,1.0032378712009813,0.9908271867057196,1.01120460751286,1.0032378712009813,1.0032378712009813,-0.0022941426943473785,-0.0022941426943473785,-0.0022941426943473785,-0.001651415776424095,-0.001651415776424095,-0.001651415776424095,-0.0006427269179232835,-0.0006427269179232835,-0.0006427269179232835,0.0,0.0,0.0,1.0009437285066338
2018-10-01,1.0030073168317855,0.9902474684974587,1.0098061584181117,1.0030073168317855,1.0030073168317855,-0.0026046027334356635,-0.0026046027334356635,-0.0026046027334356635,-0.0017490092806078776,-0.0017490092806078776,-0.0017490092806078776,-0.0008555934528277859,-0.0008555934528277859,-0.0008555934528277859,0.0,0.0,0.0,1.0004027140983498
2018-10-02,1.0029496782394864,0.990564295130899,1.0103453095095494,1.0029496782394864,1.0029496782394864,-0.0025306295970012696,-0.0025306295970012696,-0.0025306295970012696,-0.0016540248995316354,-0.0016540248995316354,-0.0016540248995316354,-0.0008766046974696341,-0.0008766046974696341,-0.0008766046974696341,0.0,0.0,0.0,1.000419048642485
2018-10-04,1.0028344010548884,0.9902261614667158,1.0103126461593384,1.0028344010548884,1.0028344010548884,-0.002531249720010166,-0.002531249720010166,-0.002531249720010166,-0.0016514157764225728,-0.0016514157764225728,-0.0016514157764225728,-0.0008798339435875929,-0.0008798339435875929,-0.0008798339435875929,0.0,0.0,0.0,1.0003031513348783
2018-10-10,1.0024885695010943,0.989819314481475,1.0101876721393677,1.0024885695010943,1.0024885695010943,-0.0024037159730739338,-0.0024037159730739338,-0.0024037159730739338,-0.0017269117103098253,-0.0017269117103098253,-0.0017269117103098253,-0.0006768042627641082,-0.0006768042627641082,-0.0006768042627641082,0.0,0.0,0.0,1.0000848535280205
2018-10-11,1.0024309309087953,0.9902007119412424,1.009756965402474,1.0024309309087953,1.0024309309087953,-0.0022851965309351953,-0.0022851965309351953,-0.0022851965309351953,-0.0016514157764243426,-0.0016514157764243426,-0.0016514157764243426,-0.0006337807545108529,-0.0006337807545108529,-0.0006337807545108529,0.0,0.0,0.0,1.0001457343778601
2018-10-12,1.0023732923164963,0.9901962878593744,1.0097697725806443,1.0023732923164963,1.0023732923164963,-0.0023790650881780093,-0.0023790650881780093,-0.0023790650881780093,-0.0017845210856160217,-0.0017845210856160217,-0.0017845210856160217,-0.000594544002561988,-0.000594544002561988,-0.000594544002561988,0.0,0.0,0.0,0.9999942272283183
2018-10-18,1.0020274607627024,0.9889961889079881,1.0095350701830115,1.0020274607627024,1.0020274607627024,-0.0021992865255511334,-0.0021992865255511334,-0.0021992865255511334,-0.0016514157764261133,-0.0016514157764261133,-0.0016514157764261133,-0.00054787074912502,-0.00054787074912502,-0.00054787074912502,0.0,0.0,0.0,0.9998281742371513
2018-10-19,1.0019698221704034,0.9894673216524121,1.0097983744780363,1.0019698221704034,1.0019698221704034,-0.0023670780369911947,-0.0023670780369911947,-0.0023670780369911947,-0.0017845210856117712,-0.0017845210856117712,-0.0017845210856117712,-0.0005825569513794236,-0.0005825569513794236,-0.0005825569513794236,0.0,0.0,0.0,0.9996027441334122
2018-10-23,1.0017392678012074,0.9891594015682538,1.0093895840101066,1.0017392678012074,1.0017392678012074,-0.0024910831207822725,-0.0024910831207822725,-0.0024910831207822725,-0.0016540248995321784,-0.0016540248995321784,-0.0016540248995321784,-0.0008370582212500937,-0.0008370582212500937,-0.0008370582212500937,0.0,0.0,0.0,0.9992481846804251
2018-10-24,1.0016816292089084,0.9889135021285775,1.0085757224052878,1.0016816292089084,1.0016816292089084,-0.002648887427774214,-0.002648887427774214,-0.002648887427774214,-0.0017269117103098537,-0.0017269117103098537,-0.0017269117103098537,-0.0009219757174643604,-0.0009219757174643604,-0.0009219757174643604,0.0,0.0,0.0,0.9990327417811341
2018-10-26,1.0015663520243103,0.9888339213607393,1.008349004341707,1.0015663520243103,1.0015663520243103,-0.00288595669830377,-0.00288595669830377,-0.00288595669830377,-0.0017845210856163368,-0.0017845210856163368,-0.0017845210856163368,-0.0011014356126874333,-0.0011014356126874333,-0.0011014356126874333,0.0,0.0,0.0,0.9986803953260066
2018-10-30,1.0013357976551143,0.9886301733844175,1.0075608652453467,1.0013357976551143,1.0013357976551143,-0.003073002768523075,-0.003073002768523075,-0.003073002768523075,-0.0016540248995303944,-0.0016540248995303944,-0.0016540248995303944,-0.0014189778689926804,-0.0014189778689926804,-0.0014189778689926804,0.0,0.0,0.0,0.9982627948865912
2018-10-31,1.0012781590628153,0.9878277699268373,1.0073562292187797,1.0012781590628153,1.0012781590628153,-0.003199909684157925,-0.003199909684157925,-0.003199909684157925,-0.0017269117103098685,-0.0017269117103098685,-0.0017269117103098685,-0.0014729979738480564,-0.0014729979738480564,-0.0014729979738480564,0.0,0.0,0.0,0.9980782493786573
2018-11-01,1.0012205204705162,0.9875159151992295,1.0076163558857718,1.0012205204705162,1.0012205204705162,-0.0031631513726991375,-0.0031631513726991375,-0.0031631513726991375,-0.001651415776426361,-0.001651415776426361,-0.001651415776426361,-0.0015117355962727765,-0.0015117355962727765,-0.0015117355962727765,0.0,0.0,0.0,0.9980573690978171
2018-11-02,1.0011628818782172,0.9877606780755885,1.0074676020272801,1.0011628818782172,1.0011628818782172,-0.0033176728810372777,-0.0033176728810372777,-0.0033176728810372777,-0.0017845210856166937,-0.0017845210856166937,-0.0017845210856166937,-0.001533151795420584,-0.001533151795420584,-0.001533151795420584,0.0,0.0,0.0,0.99784520899718
2018-11-05,1.0009899661013204,0.9882425697445597,1.0078193202617207,1.0009899661013204,1.0009899661013204,-0.003228683130104503,-0.003228683130104503,-0.003228683130104503,-0.0017490092806157365,-0.0017490092806157365,-0.0017490092806157365,-0.0014796738494887668,-0.0014796738494887668,-0.0014796738494887668,0.0,0.0,0.0,0.9977612829712159
2018-11-07,1.0008746889167224,0.987580520592122,1.0075717163644367,1.0008746889167224,1.0008746889167224,-0.00306796507689598,-0.00306796507689598,-0.00306796507689598,-0.0017269117103098815,-0.0017269117103098815,-0.0017269117103098815,-0.001341053366586098,-0.001341053366586098,-0.001341053366586098,0.0,0.0,0.0,0.9978067238398264
2018-11-08,1.0008170503244234,0.9879068399927192,1.0076007475063622,1.0008170503244234,1.0008170503244234,-0.002893676616416809,-0.002893676616416809,-0.002893676616416809,-0.0016514157764256074,-0.0016514157764256074,-0.0016514157764256074,-0.0012422608399912018,-0.0012422608399912018,-0.0012422608399912018,0.0,0.0,0.0,0.9979233737080065
2018-11-09,1.0007594117321243,0.9882251759877337,1.0073050672194284,1.0007594117321243,1.0007594117321243,-0.0029102286077004715,-0.0029102286077004715,-0.0029102286077004715,-0.0017845210856124436,-0.0017845210856124436,-0.0017845210856124436,-0.0011257075220880279,-0.0011257075220880279,-0.0011257075220880279,0.0,0.0,0.0,0.9978491831244238
2018-11-14,1.0004712187706293,0.9890410776408702,1.0076285798203561,1.0004712187706293,1.0004712187706293,-0.002089233194410785,-0.002089233194410785,-0.002089233194410785,-0.0017269117103098945,-0.0017269117103098945,-0.0017269117103098945,-0.0003623214841008904,-0.0003623214841008904,-0.0003623214841008904,0.0,0.0,0.0,0.9983819855762185
2018-11-15,1.0004135801783303,0.9888285262087407,1.008251332081244,1.0004135801783303,1.0004135801783303,-0.0018466805485050021,-0.0018466805485050021,-0.0018466805485050021,-0.0016514157764248541,-0.0016514157764248541,-0.0016514157764248541,-0.0001952647720801477,-0.0001952647720801477,-0.0001952647720801477,0.0,0.0,0.0,0.9985668996298253
2018-11-16,1.0003559415860312,0.9886629714107422,1.008446414136628,1.0003559415860312,1.0003559415860312,-0.0018160080723286164,-0.0018160080723286164,-0.0018160080723286164,-0.0017845210856081936,-0.0017845210856081936,-0.0017845210856081936,-3.148698672042288e-05,-3.148698672042288e-05,-3.148698672042288e-05,0.0,0.0,0.0,0.9985399335137026
2018-11-20,1.0001253872168354,0.9892139350988066,1.0088526259975692,1.0001253872168354,1.0001253872168354,-0.001129604337657787,-0.001129604337657787,-0.001129604337657787,-0.0016540248995315684,-0.0016540248995315684,-0.0016540248995315684,0.0005244205618737815,0.0005244205618737815,0.0005244205618737815,0.0,0.0,0.0,0.9989957828791777
2018-11-21,1.0000677486245364,0.9889482581767274,1.0085551434854094,1.0000677486245364,1.0000677486245364,-0.0011025155757757347,-0.0011025155757757347,-0.0011025155757757347,-0.0017269117103098476,-0.0017269117103098476,-0.0017269117103098476,0.000624396134534113,0.000624396134534113,0.000624396134534113,0.0,0.0,0.0,0.9989652330487606
2018-11-23,0.9999524714399385,0.9888165824136251,1.0094956918186946,0.9999524714399385,0.9999524714399385,-0.0010210320289866816,-0.0010210320289866816,-0.0010210320289866816,-0.001784521085612759,-0.001784521085612759,-0.001784521085612759,0.0007634890566260774,0.0007634890566260774,0.0007634890566260774,0.0,0.0,0.0,0.9989314394109517
2018-11-27,0.9997219170707423,0.988781168312018,1.009104583096826,0.9997219170707423,0.9997219170707423,-0.0008703727096839784,-0.0008703727096839784,-0.0008703727096839784,-0.00165402489953568,-0.00165402489953568,-0.00165402489953568,0.0007836521898517016,0.0007836521898517016,0.0007836521898517016,0.0,0.0,0.0,0.9988515443610584
2018-11-30,0.9995490012938453,0.9881137306756431,1.0084255087834801,0.9995490012938453,0.9995490012938453,-0.0011823774029688272,-0.0011823774029688272,-0.0011823774029688272,-0.0017845210856219315,-0.0017845210856219315,-0.0017845210856219315,0.0006021436826531042,0.0006021436826531042,0.0006021436826531042,0.0,0.0,0.0,0.9983666238908765
2018-12-04,0.9993184469246493,0.9879096413160356,1.0071994210193473,0.9993184469246493,0.9993184469246493,-0.0014283045554326133,-0.0014283045554326133,-0.0014283045554326133,-0.0016540248995338955,-0.0016540248995338955,-0.0016540248995338955,0.00022572034410128203,0.00022572034410128203,0.00022572034410128203,0.0,0.0,0.0,0.9978901423692167
2018-12-06,0.9992031697400514,0.9877449777024491,1.007952196767324,0.9992031697400514,0.9992031697400514,-0.0016108880826122439,-0.0016108880826122439,-0.0016108880826122439,-0.0016514157764268718,-0.0016514157764268718,-0.0016514157764268718,4.052769381462801e-05,4.052769381462801e-05,4.052769381462801e-05,0.0,0.0,0.0,0.9975922816574392
2018-12-07,0.9991455311477524,0.98770624071864,1.0077017209116188,0.9991455311477524,0.9991455311477524,-0.0018239527280258813,-0.0018239527280258813,-0.0018239527280258813,-0.0017845210856130733,-0.0017845210856130733,-0.0017845210856130733,-3.9431642412807726e-05,-3.9431642412807726e-05,-3.9431642412807726e-05,0.0,0.0,0.0,0.9973215784197265
2018-12-10,0.9989726153708554,0.9872296279190684,1.0068850128587423,0.9989726153708554,0.9989726153708554,-0.0019442471045615032,-0.0019442471045615032,-0.0019442471045615032,-0.0017490092806100718,-0.0017490092806100718,-0.0017490092806100718,-0.00019523782395143138,-0.00019523782395143138,-0.00019523782395143138,0.0,0.0,0.0,0.9970283682662938
2018-12-11,0.9989149767785563,0.9872071597100386,1.0077555767067983,0.9989149767785563,0.9989149767785563,-0.0018663322632606317,-0.0018663322632606317,-0.0018663322632606317,-0.0016540248995321114,-0.0016540248995321114,-0.0016540248995321114,-0.00021230736372852016,-0.00021230736372852016,-0.00021230736372852016,0.0,0.0,0.0,0.9970486445152957
2018-12-12,0.9988573381862573,0.9865551358314305,1.0065549508407028,0.9988573381862573,0.9988573381862573,-0.00193673717484477,-0.00193673717484477,-0.00193673717484477,-0.0017269117103098884,-0.0017269117103098884,-0.0017269117103098884,-0.00020982546453488155,-0.00020982546453488155,-0.00020982546453488155,0.0,0.0,0.0,0.9969206010114126
2018-12-13,0.9987996995939584,0.9877228457324373,1.0064162425604108,0.9987996995939584,0.9987996995939584,-0.0018388000271553472,-0.0018388000271553472,-0.0018388000271553472,-0.0016514157764286426,-0.0016514157764286426,-0.0016514157764286426,-0.00018738425072670472,-0.00018738425072670472,-0.00018738425072670472,0.0,0.0,0.0,0.9969608995668031
2018-12-14,0.9987420610016595,0.9874714778515186,1.0066488155402462,0.9987420610016595,0.9987420610016595,-0.001929696326139008,-0.001929696326139008,-0.001929696326139008,-0.0017845210856222468,-0.0017845210856222468,-0.0017845210856222468,-0.00014517524051676137,-0.00014517524051676137,-0.00014517524051676137,0.0,0.0,0.0,0.9968123646755205
2018-12-17,0.9986414658619802,0.98749897087648,1.0075084086519943,0.9986414658619802,0.9986414658619802,-0.0016596175247167006,-0.0016596175247167006,-0.0016596175247167006,-0.001749009280605507,-0.001749009280605507,-0.001749009280605507,8.939175588880668e-05,8.939175588880668e-05,8.939175588880668e-05,0.0,0.0,0.0,0.9969818483372636
2018-12-20,0.9985408707223008,0.9877451937469096,1.0080998270979675,0.9985408707223008,0.9985408707223008,-0.0012095379045166561,-0.0012095379045166561,-0.0012095379045166561,-0.00165141577642712,-0.00165141577642712,-0.00165141577642712,0.0004418778719104639,0.0004418778719104639,0.0004418778719104639,0.0,0.0,0.0,0.9973313328177842
2018-12-21,0.9985073390090744,0.9879624540112677,1.0066596322929473,0.9985073390090744,0.9985073390090744,-0.0012124684458348796,-0.0012124684458348796,-0.0012124684458348796,-0.0017845210856226041,-0.0017845210856226041,-0.0017845210856226041,0.0005720526397877247,0.0005720526397877247,0.0005720526397877247,0.0,0.0,0.0,0.9972948705632395
2018-12-26,0.9983396804429422,0.9877122262823473,1.0079794036389094,0.9983396804429422,0.9983396804429422,-0.0005634273276350784,-0.0005634273276350784,-0.0005634273276350784,-0.001726911710309916,-0.001726911710309916,-0.001726911710309916,0.0011634843826748374,0.0011634843826748374,0.0011634843826748374,0.0,0.0,0.0,0.9977762531153072
2018-12-28,0.9982726170164892,0.987325819961753,1.0085274677395968,0.9982726170164892,0.9982726170164892,-0.0004716591142675395,-0.0004716591142675395,-0.0004716591142675395,-0.0017845210856137464,-0.0017845210856137464,-0.0017845210856137464,0.0013128619713462068,0.0013128619713462068,0.0013128619713462068,0.0,0.0,0.0,0.9978009579022217
2019-01-02,0.998104958450357,0.987725495132944,1.0074051399698045,0.998104958450357,0.998104958450357,-0.00039945421039256734,-0.00039945421039256734,-0.00039945421039256734,-0.001726911710309869,-0.001726911710309869,-0.001726911710309869,0.0013274574999173013,0.0013274574999173013,0.0013274574999173013,0.0,0.0,0.0,0.9977055042399644
2019-01-09,0.9978702364577718,0.9872680555673207,1.0065079178281295,0.9978702364577718,0.9978702364577718,-0.0011517496489564377,-0.0011517496489564377,-0.0011517496489564377,-0.0017269117103098817,-0.0017269117103098817,-0.0017269117103098817,0.000575162061353444,0.000575162061353444,0.000575162061353444,0.0,0.0,0.0,0.9967184868088154
2019-01-10,0.9978367047445454,0.986046560685137,1.007346549958689,0.9978367047445454,0.9978367047445454,-0.0012192331875499065,-0.0012192331875499065,-0.0012192331875499065,-0.001651415776423321,-0.001651415776423321,-0.001651415776423321,0.0004321825888734147,0.0004321825888734147,0.0004321825888734147,0.0,0.0,0.0,0.9966174715569955
2019-01-15,0.9976690461784131,0.9852513604770039,1.0062602589105485,0.9976690461784131,0.9976690461784131,-0.0018689550933139352,-0.0018689550933139352,-0.0018689550933139352,-0.0016540248995349806,-0.0016540248995349806,-0.0016540248995349806,-0.0002149301937789545,-0.0002149301937789545,-0.0002149301937789545,0.0,0.0,0.0,0.9958000910850991
2019-01-16,0.9976355144651867,0.9861219453827004,1.0059987030840265,0.9976355144651867,0.9976355144651867,-0.0020393240908532307,-0.0020393240908532307,-0.0020393240908532307,-0.0017269117103098969,-0.0017269117103098969,-0.0017269117103098969,-0.0003124123805433339,-0.0003124123805433339,-0.0003124123805433339,0.0,0.0,0.0,0.9955961903743334
2019-01-17,0.9976019827519602,0.9862535109370371,1.0052773407705924,0.9976019827519602,0.9976019827519602,-0.002046276205000856,-0.002046276205000856,-0.002046276205000856,-0.0016514157764250916,-0.0016514157764250916,-0.0016514157764250916,-0.00039486042857576426,-0.00039486042857576426,-0.00039486042857576426,0.0,0.0,0.0,0.9955557065469594
2019-01-18,0.9975684510387339,0.9857938539776716,1.0053155540732475,0.9975684510387339,0.9975684510387339,-0.0022458561413102526,-0.0022458561413102526,-0.0022458561413102526,-0.0017845210856190263,-0.0017845210856190263,-0.0017845210856190263,-0.0004613350556912257,-0.0004613350556912257,-0.0004613350556912257,0.0,0.0,0.0,0.9953225948974237
2019-01-24,0.9973672607593752,0.9854798090015294,1.004414619114915,0.9973672607593752,0.9973672607593752,-0.0021888990855147552,-0.0021888990855147552,-0.0021888990855147552,-0.0016514157764243378,-0.0016514157764243378,-0.0016514157764243378,-0.0005374833090904173,-0.0005374833090904173,-0.0005374833090904173,0.0,0.0,0.0,0.9951783616738604
2019-01-25,0.9973337290461487,0.9848588858320457,1.0040389379144885,0.9973337290461487,0.9973337290461487,-0.00229299285715113,-0.00229299285715113,-0.00229299285715113,-0.0017845210856101685,-0.0017845210856101685,-0.0017845210856101685,-0.0005084717715409614,-0.0005084717715409614,-0.0005084717715409614,0.0,0.0,0.0,0.9950407361889976
