ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 아이티엠코퍼레이션건축사사무소
2017-09-07,1.0035685743880929,0.9868473526625458,1.0097960661862089,1.0035685743880929,1.0035685743880929,-0.005441167482864034,-0.005441167482864034,-0.005441167482864034,-0.004291792639836845,-0.004291792639836845,-0.004291792639836845,-0.0011493748430271892,-0.0011493748430271892,-0.0011493748430271892,0.0,0.0,0.0,0.9981274069052288
2017-09-08,1.0035281026614609,0.9867391971834486,1.0093012143356515,1.0035281026614609,1.0035281026614609,-0.00549333502113282,-0.00549333502113282,-0.00549333502113282,-0.004326628845772236,-0.004326628845772236,-0.004326628845772236,-0.001166706175360584,-0.001166706175360584,-0.001166706175360584,0.0,0.0,0.0,0.9980347676403281
2017-09-11,1.003406687481565,0.9859312338595632,1.0095349349935239,1.003406687481565,1.003406687481565,-0.005784927096577785,-0.005784927096577785,-0.005784927096577785,-0.004519495929443357,-0.004519495929443357,-0.004519495929443357,-0.0012654311671344283,-0.0012654311671344283,-0.0012654311671344283,0.0,0.0,0.0,0.9976217603849873
2017-09-12,1.003366215754933,0.9869435134054584,1.0092434377064265,1.003366215754933,1.003366215754933,-0.005864815069068807,-0.005864815069068807,-0.005864815069068807,-0.004551749711612747,-0.004551749711612747,-0.004551749711612747,-0.00131306535745606,-0.00131306535745606,-0.00131306535745606,0.0,0.0,0.0,0.9975014006858642
2017-09-13,1.0033257440283012,0.9854164409625634,1.0078167354745902,1.0033257440283012,1.0033257440283012,-0.006364447911752615,-0.006364447911752615,-0.006364447911752615,-0.004997650329912262,-0.004997650329912262,-0.004997650329912262,-0.001366797581840354,-0.001366797581840354,-0.001366797581840354,0.0,0.0,0.0,0.9969612961165486
2017-09-14,1.0032852723016692,0.9869087232959355,1.0080156032387269,1.0032852723016692,1.0032852723016692,-0.0057172145827895935,-0.0057172145827895935,-0.0057172145827895935,-0.004291792639841136,-0.004291792639841136,-0.004291792639841136,-0.001425421942948458,-0.001425421942948458,-0.001425421942948458,0.0,0.0,0.0,0.9975680577188796
2017-09-15,1.0032448005750372,0.986625932929061,1.0096114361541477,1.0032448005750372,1.0032448005750372,-0.005814118208036395,-0.005814118208036395,-0.005814118208036395,-0.0043266288457734225,-0.0043266288457734225,-0.0043266288457734225,-0.0014874893622629723,-0.0014874893622629723,-0.0014874893622629723,0.0,0.0,0.0,0.9974306823670008
2017-09-18,1.0031233853951413,0.9851246675116565,1.0073468806842265,1.0031233853951413,1.0031233853951413,-0.006196780895523933,-0.006196780895523933,-0.006196780895523933,-0.004519495929442395,-0.004519495929442395,-0.004519495929442395,-0.0016772849660815381,-0.0016772849660815381,-0.0016772849660815381,0.0,0.0,0.0,0.9969266044996175
2017-09-19,1.0030829136685093,0.9862308079449613,1.0077971075905354,1.0030829136685093,1.0030829136685093,-0.006287353526243341,-0.006287353526243341,-0.006287353526243341,-0.004551749711608426,-0.004551749711608426,-0.004551749711608426,-0.001735603814634916,-0.001735603814634916,-0.001735603814634916,0.0,0.0,0.0,0.996795560142266
2017-09-21,1.0030019702152455,0.9857503230104936,1.0083473965179224,1.0030019702152455,1.0030019702152455,-0.006125619772820866,-0.006125619772820866,-0.006125619772820866,-0.004291792639831029,-0.004291792639831029,-0.004291792639831029,-0.0018338271329898365,-0.0018338271329898365,-0.0018338271329898365,0.0,0.0,0.0,0.9968763504424246
2017-09-22,1.0029614984886135,0.9859863942801199,1.0075045452086693,1.0029614984886135,1.0029614984886135,-0.006197054226386755,-0.006197054226386755,-0.006197054226386755,-0.004326628845772913,-0.004326628845772913,-0.004326628845772913,-0.0018704253806138425,-0.0018704253806138425,-0.0018704253806138425,0.0,0.0,0.0,0.9967644442622268
2017-09-26,1.0027996115820859,0.9849207530778332,1.0075293381253954,1.0027996115820859,1.0027996115820859,-0.006456772527527868,-0.006456772527527868,-0.006456772527527868,-0.004551749711604104,-0.004551749711604104,-0.004551749711604104,-0.0019050228159237636,-0.0019050228159237636,-0.0019050228159237636,0.0,0.0,0.0,0.996342839054558
2017-09-27,1.0027591398554538,0.9842169907839617,1.0071861593836953,1.0027591398554538,1.0027591398554538,-0.006880189413715693,-0.006880189413715693,-0.006880189413715693,-0.004997650329912328,-0.004997650329912328,-0.004997650329912328,-0.0018825390838033646,-0.0018825390838033646,-0.0018825390838033646,0.0,0.0,0.0,0.9958789504417381
2017-09-28,1.002718668128822,0.9844162607443165,1.0078260987618028,1.002718668128822,1.002718668128822,-0.006139289153178205,-0.006139289153178205,-0.006139289153178205,-0.00429179263984224,-0.00429179263984224,-0.00429179263984224,-0.0018474965133359663,-0.0018474965133359663,-0.0018474965133359663,0.0,0.0,0.0,0.9965793789756439
2017-10-11,1.0021925356826065,0.9844286997707549,1.0081629512570742,1.0021925356826065,1.0021925356826065,-0.0058395328070231746,-0.0058395328070231746,-0.0058395328070231746,-0.004997650329912015,-0.004997650329912015,-0.004997650329912015,-0.0008418824771111591,-0.0008418824771111591,-0.0008418824771111591,0.0,0.0,0.0,0.9963530028755833
2017-10-12,1.0021520639559747,0.9860589924317235,1.008419405009956,1.0021520639559747,1.0021520639559747,-0.005076839007358125,-0.005076839007358125,-0.005076839007358125,-0.004291792639843901,-0.004291792639843901,-0.004291792639843901,-0.0007850463675142249,-0.0007850463675142249,-0.0007850463675142249,0.0,0.0,0.0,0.9970752249486166
2017-10-13,1.0021115922293427,0.9862124972726791,1.0078701426723913,1.0021115922293427,1.0021115922293427,-0.005065465069571642,-0.005065465069571642,-0.005065465069571642,-0.004326628845774778,-0.004326628845774778,-0.004326628845774778,-0.0007388362237968631,-0.0007388362237968631,-0.0007388362237968631,0.0,0.0,0.0,0.997046127159771
2017-10-16,1.0019901770494468,0.985425481535415,1.0083732458319774,1.0019901770494468,1.0019901770494468,-0.005187429934973031,-0.005187429934973031,-0.005187429934973031,-0.00451949592945193,-0.00451949592945193,-0.00451949592945193,-0.0006679340055211012,-0.0006679340055211012,-0.0006679340055211012,0.0,0.0,0.0,0.9968027471144738
2017-10-17,1.0019497053228148,0.9848991320208387,1.0076094922698708,1.0019497053228148,1.0019497053228148,-0.005218132353873307,-0.005218132353873307,-0.005218132353873307,-0.004551749711606442,-0.004551749711606442,-0.004551749711606442,-0.000666382642266864,-0.000666382642266864,-0.000666382642266864,0.0,0.0,0.0,0.9967315729689414
2017-10-18,1.001909233596183,0.9849511109404622,1.007709975207561,1.001909233596183,1.001909233596183,-0.005672379889591043,-0.005672379889591043,-0.005672379889591043,-0.004997650329912319,-0.004997650329912319,-0.004997650329912319,-0.000674729559678724,-0.000674729559678724,-0.000674729559678724,0.0,0.0,0.0,0.996236853706592
2017-10-23,1.0017068749630231,0.9856054846299971,1.0069572807530642,1.0017068749630231,1.0017068749630231,-0.0053338418518929205,-0.0053338418518929205,-0.0053338418518929205,-0.004519495929463261,-0.004519495929463261,-0.004519495929463261,-0.0008143459224296598,-0.0008143459224296598,-0.0008143459224296598,0.0,0.0,0.0,0.9963730331111302
2017-10-24,1.0016664032363911,0.9845426773858735,1.007770217363777,1.0016664032363911,1.0016664032363911,-0.005400558906356663,-0.005400558906356663,-0.005400558906356663,-0.0045517497116165494,-0.0045517497116165494,-0.0045517497116165494,-0.0008488091947401133,-0.0008488091947401133,-0.0008488091947401133,0.0,0.0,0.0,0.9962658443300344
2017-10-25,1.0016259315097593,0.9845888402387687,1.0067512260795886,1.0016259315097593,1.0016259315097593,-0.005878265760155741,-0.005878265760155741,-0.005878265760155741,-0.004997650329912163,-0.004997650329912163,-0.004997650329912163,-0.0008806154302435774,-0.0008806154302435774,-0.0008806154302435774,0.0,0.0,0.0,0.9957476657496036
2017-10-27,1.0015449880564953,0.9838124935111681,1.0066881377151293,1.0015449880564953,1.0015449880564953,-0.005254796178543514,-0.005254796178543514,-0.005254796178543514,-0.0043266288457878485,-0.0043266288457878485,-0.0043266288457878485,-0.0009281673327556665,-0.0009281673327556665,-0.0009281673327556665,0.0,0.0,0.0,0.9962901918779518
2017-11-01,1.0013426294233356,0.9848556290790844,1.0058759237941435,1.0013426294233356,1.0013426294233356,-0.00587725283838091,-0.00587725283838091,-0.00587725283838091,-0.004997650329912008,-0.004997650329912008,-0.004997650329912008,-0.000879602508468902,-0.000879602508468902,-0.000879602508468902,0.0,0.0,0.0,0.9954653765849547
2017-11-02,1.0013021576967038,0.9849456416804259,1.0077529804257714,1.0013021576967038,1.0013021576967038,-0.005125651758446184,-0.005125651758446184,-0.005125651758446184,-0.004291792639842374,-0.004291792639842374,-0.004291792639842374,-0.0008338591186038094,-0.0008338591186038094,-0.0008338591186038094,0.0,0.0,0.0,0.9961765059382577
2017-11-03,1.0012616859700718,0.9840920126412717,1.0069336376191504,1.0012616859700718,1.0012616859700718,-0.005102502345312258,-0.005102502345312258,-0.005102502345312258,-0.00432662884578734,-0.00432662884578734,-0.00432662884578734,-0.0007758734995249183,-0.0007758734995249183,-0.0007758734995249183,0.0,0.0,0.0,0.9961591836247595
2017-11-09,1.0010188556102801,0.984652177819017,1.0073185566100085,1.0010188556102801,1.0010188556102801,-0.004525603290107747,-0.004525603290107747,-0.004525603290107747,-0.004291792639832268,-0.004291792639832268,-0.004291792639832268,-0.0002338106502754795,-0.0002338106502754795,-0.0002338106502754795,0.0,0.0,0.0,0.9964932523201724
2017-11-10,1.001021183778034,0.9853786045296776,1.0069039753746842,1.001021183778034,1.001021183778034,-0.0044546132781634945,-0.0044546132781634945,-0.0044546132781634945,-0.004326628845788526,-0.004326628845788526,-0.004326628845788526,-0.00012798443237496844,-0.00012798443237496844,-0.00012798443237496844,0.0,0.0,0.0,0.9965665704998705
2017-11-13,1.0010281682812958,0.9853504871313677,1.008337178202712,1.0010281682812958,1.0010281682812958,-0.004349330063254532,-0.004349330063254532,-0.004349330063254532,-0.004519495929437967,-0.004519495929437967,-0.004519495929437967,0.00017016586618343353,0.00017016586618343353,0.00017016586618343353,0.0,0.0,0.0,0.9966788382180413
2017-11-14,1.0010304964490497,0.9855442416946346,1.0070471500319933,1.0010304964490497,1.0010304964490497,-0.004296445994905172,-0.004296445994905172,-0.004296445994905172,-0.004551749711611237,-0.004551749711611237,-0.004551749711611237,0.00025530371670606566,0.00025530371670606566,0.00025530371670606566,0.0,0.0,0.0,0.9967340504541445
2017-11-15,1.0010328246168037,0.9841803993540372,1.0079071698698636,1.0010328246168037,1.0010328246168037,-0.004667847885336843,-0.004667847885336843,-0.004667847885336843,-0.004997650329912155,-0.004997650329912155,-0.004997650329912155,0.0003298024445753116,0.0003298024445753116,0.0003298024445753116,0.0,0.0,0.0,0.9963649767314668
2017-11-16,1.0010351527845576,0.9859442586082913,1.0080046382658066,1.0010351527845576,1.0010351527845576,-0.0038998679779263003,-0.0038998679779263003,-0.0038998679779263003,-0.004291792639836003,-0.004291792639836003,-0.004291792639836003,0.00039192466190970227,0.00039192466190970227,0.00039192466190970227,0.0,0.0,0.0,0.9971352848066313
2017-11-17,1.0010374809523115,0.9852449986806976,1.0082846481415575,1.0010374809523115,1.0010374809523115,-0.0038863645531672097,-0.0038863645531672097,-0.0038863645531672097,-0.0043266288457773205,-0.0043266288457773205,-0.0043266288457773205,0.00044026429261011073,0.00044026429261011073,0.00044026429261011073,0.0,0.0,0.0,0.9971511163991442
2017-11-20,1.0010444654555732,0.9849568420869703,1.0086191738349444,1.0010444654555732,1.0010444654555732,-0.004025063062189387,-0.004025063062189387,-0.004025063062189387,-0.004519495929438094,-0.004519495929438094,-0.004519495929438094,0.0004944328672487068,0.0004944328672487068,0.0004944328672487068,0.0,0.0,0.0,0.9970194023933838
2017-11-21,1.0010467936233272,0.9863275731212992,1.0082153903827145,1.0010467936233272,1.0010467936233272,-0.004070085278565043,-0.004070085278565043,-0.004070085278565043,-0.004551749711613693,-0.004551749711613693,-0.004551749711613693,0.0004816644330486507,0.0004816644330486507,0.0004816644330486507,0.0,0.0,0.0,0.9969767083447622
2017-11-23,1.001051449958835,0.9862439432778821,1.00808815952376,1.001051449958835,1.001051449958835,-0.003878118114190666,-0.003878118114190666,-0.003878118114190666,-0.004291792639833373,-0.004291792639833373,-0.004291792639833373,0.00041367452564270747,0.00041367452564270747,0.00041367452564270747,0.0,0.0,0.0,0.9971733318446443
2017-11-27,1.0010607626298509,0.986253958008334,1.0081285096524293,1.0010607626298509,1.0010607626298509,-0.004364550330130859,-0.004364550330130859,-0.004364550330130859,-0.004519495929437133,-0.004519495929437133,-0.004519495929437133,0.00015494559930627355,0.00015494559930627355,0.00015494559930627355,0.0,0.0,0.0,0.99669621229972
2017-11-28,1.0010630907976046,0.9859825766639456,1.0077862897162315,1.0010630907976046,1.0010630907976046,-0.004473377777903815,-0.004473377777903815,-0.004473377777903815,-0.004551749711609372,-0.004551749711609372,-0.004551749711609372,7.83719337055569e-05,7.83719337055569e-05,7.83719337055569e-05,0.0,0.0,0.0,0.9965897130197008
2017-11-29,1.0010654189653585,0.9849652148248393,1.0081275920517896,1.0010654189653585,1.0010654189653585,-0.0049950293506345975,-0.0049950293506345975,-0.0049950293506345975,-0.004997650329911842,-0.004997650329911842,-0.004997650329911842,2.620979277244145e-06,2.620979277244145e-06,2.620979277244145e-06,0.0,0.0,0.0,0.9960703896147239
2017-11-30,1.0010677471331124,0.9857286170397723,1.007613842541549,1.0010677471331124,1.0010677471331124,-0.00436115517404754,-0.00436115517404754,-0.00436115517404754,-0.004291792639830187,-0.004291792639830187,-0.004291792639830187,-6.936253421735327e-05,-6.936253421735327e-05,-6.936253421735327e-05,0.0,0.0,0.0,0.9967065919590649
2017-12-01,1.0010700753008666,0.986152173663622,1.0080243250431429,1.0010700753008666,1.0010700753008666,-0.004461305278593476,-0.004461305278593476,-0.004461305278593476,-0.004326628845777999,-0.004326628845777999,-0.004326628845777999,-0.00013467643281547662,-0.00013467643281547662,-0.00013467643281547662,0.0,0.0,0.0,0.9966087700222731
2017-12-04,1.001077059804128,0.9854532898196108,1.0074349779219856,1.001077059804128,1.001077059804128,-0.00478345418685463,-0.00478345418685463,-0.00478345418685463,-0.0045194959294361705,-0.0045194959294361705,-0.0045194959294361705,-0.0002639582574184592,-0.0002639582574184592,-0.0002639582574184592,0.0,0.0,0.0,0.9962936056172734
2017-12-05,1.0010793879718822,0.98478674412492,1.0075114337556432,1.0010793879718822,1.0010793879718822,-0.004829042120345864,-0.004829042120345864,-0.004829042120345864,-0.00455174971160505,-0.00455174971160505,-0.00455174971160505,-0.00027729240874081436,-0.00027729240874081436,-0.00027729240874081436,0.0,0.0,0.0,0.9962503458515364
2017-12-06,1.0010817161396361,0.9849514497803769,1.0070524011665307,1.0010817161396361,1.0010817161396361,-0.0052705415653101564,-0.0052705415653101564,-0.0052705415653101564,-0.0049976503299120675,-0.0049976503299120675,-0.0049976503299120675,-0.0002728912353980882,-0.0002728912353980882,-0.0002728912353980882,0.0,0.0,0.0,0.995811174574326
2017-12-07,1.00108404430739,0.9848000240304314,1.0079017092941345,1.00108404430739,1.00108404430739,-0.0045415039847365776,-0.0045415039847365776,-0.0045415039847365776,-0.004291792639834477,-0.004291792639834477,-0.004291792639834477,-0.00024971134490210054,-0.00024971134490210054,-0.00024971134490210054,0.0,0.0,0.0,0.9965425403226534
2017-12-08,1.0010863724751438,0.9853659183860259,1.0073273135317906,1.0010863724751438,1.0010863724751438,-0.004533844501834189,-0.004533844501834189,-0.004533844501834189,-0.004326628845779184,-0.004326628845779184,-0.004326628845779184,-0.0002072156560550047,-0.0002072156560550047,-0.0002072156560550047,0.0,0.0,0.0,0.9965525279733096
2017-12-11,1.0010933569784057,0.9846829012211182,1.0070698426149693,1.0010933569784057,1.0010933569784057,-0.004485983488629531,-0.004485983488629531,-0.004485983488629531,-0.004519495929424004,-0.004519495929424004,-0.004519495929424004,3.351244079447395e-05,3.351244079447395e-05,3.351244079447395e-05,0.0,0.0,0.0,0.9966073734897762
2017-12-13,1.0010980133139136,0.9849231143429256,1.0073324340185543,1.0010980133139136,1.0010980133139136,-0.004721263434268986,-0.004721263434268986,-0.004721263434268986,-0.00499765032991237,-0.00499765032991237,-0.00499765032991237,0.00027638689564338465,0.00027638689564338465,0.00027638689564338465,0.0,0.0,0.0,0.9963767498796445
2017-12-14,1.0011003414816675,0.986558190327515,1.0091776418765512,1.0011003414816675,1.0011003414816675,-0.003875447249053343,-0.003875447249053343,-0.003875447249053343,-0.004291792639838767,-0.004291792639838767,-0.004291792639838767,0.0004163453907854245,0.0004163453907854245,0.0004163453907854245,0.0,0.0,0.0,0.9972248942326142
2017-12-15,1.0011026696494214,0.9859782376185788,1.010133078315739,1.0011026696494214,1.0011026696494214,-0.003761722528122399,-0.003761722528122399,-0.003761722528122399,-0.004326628845780371,-0.004326628845780371,-0.004326628845780371,0.0005649063176579717,0.0005649063176579717,0.0005649063176579717,0.0,0.0,0.0,0.9973409471212991
2017-12-18,1.0011096541526832,0.9863510699096183,1.0085328813109629,1.0011096541526832,1.0011096541526832,-0.003490501298255351,-0.003490501298255351,-0.003490501298255351,-0.004519495929435337,-0.004519495929435337,-0.004519495929435337,0.0010289946311799862,0.0010289946311799862,0.0010289946311799862,0.0,0.0,0.0,0.9976191528544278
2017-12-19,1.001111982320437,0.9866861126626906,1.0083970327799072,1.001111982320437,1.001111982320437,-0.0033737933365714607,-0.0033737933365714607,-0.0033737933365714607,-0.004551749711610837,-0.004551749711610837,-0.004551749711610837,0.0011779563750393765,0.0011779563750393765,0.0011779563750393765,0.0,0.0,0.0,0.9977381889838656
2017-12-22,1.0011189668236988,0.9865027020278712,1.008719939029149,1.0011189668236988,1.0011189668236988,-0.002768697208628691,-0.002768697208628691,-0.002768697208628691,-0.004326628845779862,-0.004326628845779862,-0.004326628845779862,0.0015579316371511713,0.0015579316371511713,0.0015579316371511713,0.0,0.0,0.0,0.9983502696150701
2017-12-26,1.0011282794947145,0.98677995925756,1.0100832952490564,1.0011282794947145,1.0011282794947145,-0.0027529517012304795,-0.0027529517012304795,-0.0027529517012304795,-0.0045517497115997365,-0.0045517497115997365,-0.0045517497115997365,0.001798798010369257,0.001798798010369257,0.001798798010369257,0.0,0.0,0.0,0.998375327793484
2017-12-27,1.0011306076624684,0.987147300964752,1.0089545357298861,1.0011306076624684,1.0011306076624684,-0.003199471597347272,-0.003199471597347272,-0.003199471597347272,-0.004997650329912438,-0.004997650329912438,-0.004997650329912438,0.001798178732565166,0.001798178732565166,0.001798178732565166,0.0,0.0,0.0,0.9979311360651212
2017-12-28,1.0011329358302226,0.9879472226924219,1.0099167656001646,1.0011329358302226,1.0011329358302226,-0.002520195125048622,-0.002520195125048622,-0.002520195125048622,-0.004291792639832951,-0.004291792639832951,-0.004291792639832951,0.0017715975147843293,0.0017715975147843293,0.0017715975147843293,0.0,0.0,0.0,0.9986127407051739
2018-01-02,1.0011445766689921,0.9863111196894125,1.0099677441282313,1.0011445766689921,1.0011445766689921,-0.0032734312796220064,-0.0032734312796220064,-0.0032734312796220064,-0.004551749711609846,-0.004551749711609846,-0.004551749711609846,0.0012783184319878395,0.0012783184319878395,0.0012783184319878395,0.0,0.0,0.0,0.9978711453893702
2018-01-03,1.0011469048367458,0.9859475020333804,1.0089046892756037,1.0011469048367458,1.0011469048367458,-0.003876352263714152,-0.003876352263714152,-0.003876352263714152,-0.004997650329912283,-0.004997650329912283,-0.004997650329912283,0.0011212980661981307,0.0011212980661981307,0.0011212980661981307,0.0,0.0,0.0,0.9972705525730317
2018-01-05,1.001151561172254,0.9863589461304217,1.0090672434595653,1.001151561172254,1.001151561172254,-0.003553653298551773,-0.003553653298551773,-0.003553653298551773,-0.004326628845769844,-0.004326628845769844,-0.004326628845769844,0.0007729755472180705,0.0007729755472180705,0.0007729755472180705,0.0,0.0,0.0,0.9975979078737022
2018-01-08,1.0011585456755154,0.9857132378026096,1.007572483447248,1.0011585456755154,1.0011585456755154,-0.004297590297900534,-0.004297590297900534,-0.004297590297900534,-0.004519495929445834,-0.004519495929445834,-0.004519495929445834,0.00022190563154529964,0.00022190563154529964,0.00022190563154529964,0.0,0.0,0.0,0.9968609553776149
2018-01-10,1.0011632020110235,0.9857838475766179,1.0073366920874374,1.0011632020110235,1.0011632020110235,-0.005116547219875051,-0.005116547219875051,-0.005116547219875051,-0.004997650329912126,-0.004997650329912126,-0.004997650329912126,-0.00011889688996292602,-0.00011889688996292602,-0.00011889688996292602,0.0,0.0,0.0,0.9960466547911484
2018-01-12,1.0011678583465313,0.9844148600205759,1.007421927757017,1.0011678583465313,1.0011678583465313,-0.004731539062216347,-0.004731539062216347,-0.004731539062216347,-0.004326628845758638,-0.004326628845758638,-0.004326628845758638,-0.0004049102164577094,-0.0004049102164577094,-0.0004049102164577094,0.0,0.0,0.0,0.996436319284315
2018-01-19,1.0011841555208087,0.9850915135836656,1.0075251910768217,1.0011841555208087,1.0011841555208087,-0.0050483427827357485,-0.0050483427827357485,-0.0050483427827357485,-0.004326628845770521,-0.004326628845770521,-0.004326628845770521,-0.0007217139369652278,-0.0007217139369652278,-0.0007217139369652278,0.0,0.0,0.0,0.9961358127380731
2018-01-25,1.0011981245273323,0.9854338248624421,1.0079438919469075,1.0011981245273323,1.0011981245273323,-0.004470692570084337,-0.004470692570084337,-0.004470692570084337,-0.004291792639842637,-0.004291792639842637,-0.004291792639842637,-0.00017889993024169915,-0.00017889993024169915,-0.00017889993024169915,0.0,0.0,0.0,0.9967274319572479
2018-01-26,1.0012004526950862,0.9852434371281596,1.0081524578971257,1.0012004526950862,1.0012004526950862,-0.004378160083803485,-0.004378160083803485,-0.004378160083803485,-0.004326628845794797,-0.004326628845794797,-0.004326628845794797,-5.153123800868863e-05,-5.153123800868863e-05,-5.153123800868863e-05,0.0,0.0,0.0,0.9968222926112826
2018-01-31,1.0012120935338558,0.985441233816014,1.0080067343971582,1.0012120935338558,1.0012120935338558,-0.004461409312958359,-0.004461409312958359,-0.004461409312958359,-0.004997650329912197,-0.004997650329912197,-0.004997650329912197,0.0005362410169538377,0.0005362410169538377,0.0005362410169538377,0.0,0.0,0.0,0.9967506842208974
2018-02-01,1.00121442170161,0.9851163671243633,1.0076370653313609,1.00121442170161,1.00121442170161,-0.003670149020488777,-0.003670149020488777,-0.003670149020488777,-0.0042917926398400065,-0.0042917926398400065,-0.0042917926398400065,0.0006216436193512303,0.0006216436193512303,0.0006216436193512303,0.0,0.0,0.0,0.9975442726811211
2018-02-02,1.0012167498693638,0.9861788394661977,1.0086941987202047,1.0012167498693638,1.0012167498693638,-0.003636268725891498,-0.003636268725891498,-0.003636268725891498,-0.00432662884578359,-0.00432662884578359,-0.00432662884578359,0.0006903601198920921,0.0006903601198920921,0.0006903601198920921,0.0,0.0,0.0,0.9975804811434723
2018-02-06,1.0012260625403795,0.9861988650422161,1.00868569787531,1.0012260625403795,1.0012260625403795,-0.003779309217005501,-0.003779309217005501,-0.003779309217005501,-0.004551749711617097,-0.004551749711617097,-0.004551749711617097,0.0007724404946115961,0.0007724404946115961,0.0007724404946115961,0.0,0.0,0.0,0.997446753323374
2018-02-07,1.0012283907081334,0.9864170526044445,1.0085611510261028,1.0012283907081334,1.0012283907081334,-0.0042546842767395765,-0.0042546842767395765,-0.0042546842767395765,-0.004997650329911961,-0.004997650329911961,-0.004997650329911961,0.0007429660531723844,0.0007429660531723844,0.0007429660531723844,0.0,0.0,0.0,0.9969737064313938
2018-02-12,1.001240031546903,0.9858618809708418,1.0089651636985453,1.001240031546903,1.001240031546903,-0.004171044068549578,-0.004171044068549578,-0.004171044068549578,-0.004519495929430909,-0.004519495929430909,-0.004519495929430909,0.0003484518608813298,0.0003484518608813298,0.0003484518608813298,0.0,0.0,0.0,0.9970689874783534
2018-02-14,1.0012446878824108,0.9847114430920338,1.007061445597565,1.0012446878824108,1.0012446878824108,-0.004879484121400798,-0.004879484121400798,-0.004879484121400798,-0.004997650329912264,-0.004997650329912264,-0.004997650329912264,0.00011816620851146575,0.00011816620851146575,0.00011816620851146575,0.0,0.0,0.0,0.99636520376101
2018-02-20,1.0012586568889343,0.9850392486278201,1.0076342142949393,1.0012586568889343,1.0012586568889343,-0.005073000886216645,-0.005073000886216645,-0.005073000886216645,-0.004551749711616105,-0.004551749711616105,-0.004551749711616105,-0.0005212511746005391,-0.0005212511746005391,-0.0005212511746005391,0.0,0.0,0.0,0.9961856560027177
2018-02-28,1.001277282230966,0.9838675231967138,1.0059823234058967,1.001277282230966,1.001277282230966,-0.005636161556402394,-0.005636161556402394,-0.005636161556402394,-0.004997650329911952,-0.004997650329911952,-0.004997650329911952,-0.0006385112264904421,-0.0006385112264904421,-0.0006385112264904421,0.0,0.0,0.0,0.9956411206745636
2018-03-02,1.0012819385664735,0.9853579801913552,1.0082427357666215,1.0012819385664735,1.0012819385664735,-0.004844389724137042,-0.004844389724137042,-0.004844389724137042,-0.004326628845784946,-0.004326628845784946,-0.004326628845784946,-0.0005177608783520949,-0.0005177608783520949,-0.0005177608783520949,0.0,0.0,0.0,0.9964375488423365
2018-03-05,1.0012889230643176,0.9839685728136692,1.0080081104248386,1.0012889230643176,1.0012889230643176,-0.004791908344063816,-0.004791908344063816,-0.004791908344063816,-0.004519495929441406,-0.004519495929441406,-0.004519495929441406,-0.0002724124146224091,-0.0002724124146224091,-0.0002724124146224091,0.0,0.0,0.0,0.9964970147202538
2018-03-06,1.0012912512302656,0.985421642290988,1.0081326504778334,1.0012912512302656,1.0012912512302656,-0.004734471212310409,-0.004734471212310409,-0.004734471212310409,-0.004551749711607461,-0.004551749711607461,-0.004551749711607461,-0.00018272150070294758,-0.00018272150070294758,-0.00018272150070294758,0.0,0.0,0.0,0.9965567800179552
2018-03-08,1.0012959075621617,0.9856203447745344,1.0083187593113043,1.0012959075621617,1.0012959075621617,-0.004297404364180457,-0.004297404364180457,-0.004297404364180457,-0.0042917926398251885,-0.0042917926398251885,-0.0042917926398251885,-5.611724355268551e-06,-5.611724355268551e-06,-5.611724355268551e-06,0.0,0.0,0.0,0.9969985031979812
2018-03-15,1.001312204723798,0.986431002684635,1.008461046319799,1.001312204723798,1.001312204723798,-0.0038916941893100843,-0.0038916941893100843,-0.0038916941893100843,-0.004291792639836399,-0.004291792639836399,-0.004291792639836399,0.0004000984505263154,0.0004000984505263154,0.0004000984505263154,0.0,0.0,0.0,0.9974205105344878
2018-03-16,1.001314532889746,0.9866752013891139,1.0096310423896393,1.001314532889746,1.001314532889746,-0.003908976245046653,-0.003908976245046653,-0.003908976245046653,-0.0043266288457749266,-0.0043266288457749266,-0.0043266288457749266,0.0004176526007282735,0.0004176526007282735,0.0004176526007282735,0.0,0.0,0.0,0.9974055566446993
2018-03-19,1.00132151738759,0.9862728936300604,1.0088117363892002,1.00132151738759,1.00132151738759,-0.004106296072106916,-0.004106296072106916,-0.004106296072106916,-0.0045194959294405715,-0.0045194959294405715,-0.0045194959294405715,0.0004131998573336565,0.0004131998573336565,0.0004131998573336565,0.0,0.0,0.0,0.9972152213154831
2018-03-20,1.001323845553538,0.9848282436235926,1.0082637473553457,1.001323845553538,1.001323845553538,-0.004155224591189981,-0.004155224591189981,-0.004155224591189981,-0.004551749711613248,-0.004551749711613248,-0.004551749711613248,0.0003965251204232671,0.0003965251204232671,0.0003965251204232671,0.0,0.0,0.0,0.997168620962348
2018-03-22,1.001328501885434,0.986054146159224,1.0081088543820838,1.001328501885434,1.001328501885434,-0.003942013537217827,-0.003942013537217827,-0.003942013537217827,-0.0042917926398337684,-0.0042917926398337684,-0.0042917926398337684,0.0003497791026159415,0.0003497791026159415,0.0003497791026159415,0.0,0.0,0.0,0.9973864883482163
