ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한림이앤씨건축사사무소
2016-02-23,1.0012248070636882,0.9821153429301913,1.0108890458628634,1.0012248070636882,1.0012248070636882,-0.0032576330241618685,-0.0032576330241618685,-0.0032576330241618685,-0.0032703801978203333,-0.0032703801978203333,-0.0032703801978203333,1.2747173658464723e-05,1.2747173658464723e-05,1.2747173658464723e-05,0.0,0.0,0.0,0.9979671740395264
2016-02-25,1.0012041264037967,0.9831086975543634,1.0115525698358714,1.0012041264037967,1.0012041264037967,-0.003309035290354999,-0.003309035290354999,-0.003309035290354999,-0.003283633607838743,-0.003283633607838743,-0.003283633607838743,-2.5401682516255877e-05,-2.5401682516255877e-05,-2.5401682516255877e-05,0.0,0.0,0.0,0.9978950911134418
2016-02-29,1.0011627650840136,0.9836732833513553,1.0109916115276378,1.0011627650840136,1.0011627650840136,-0.004052045322260336,-0.004052045322260336,-0.004052045322260336,-0.0038398309697114255,-0.0038398309697114255,-0.0038398309697114255,-0.0002122143525489108,-0.0002122143525489108,-0.0002122143525489108,0.0,0.0,0.0,0.9971107197617533
2016-03-02,1.0011420844241221,0.9826404341499158,1.0114854787947807,1.0011420844241221,1.0011420844241221,-0.004249260972588568,-0.004249260972588568,-0.004249260972588568,-0.0039010285693583894,-0.0039010285693583894,-0.0039010285693583894,-0.00034823240323017914,-0.00034823240323017914,-0.00034823240323017914,0.0,0.0,0.0,0.9968928234515335
2016-03-03,1.0011317440941765,0.9831486938684362,1.0113333042903587,1.0011317440941765,1.0011317440941765,-0.003706308414828889,-0.003706308414828889,-0.003706308414828889,-0.003283633607823721,-0.003283633607823721,-0.003283633607823721,-0.0004226748070051679,-0.0004226748070051679,-0.0004226748070051679,0.0,0.0,0.0,0.9974254356793476
2016-03-04,1.0011214037642306,0.9825448267249637,1.0117775057549234,1.0011214037642306,1.0011214037642306,-0.0039444798187333405,-0.0039444798187333405,-0.0039444798187333405,-0.003445054837801383,-0.003445054837801383,-0.003445054837801383,-0.0004994249809319572,-0.0004994249809319572,-0.0004994249809319572,0.0,0.0,0.0,0.9971769239454973
2016-03-07,1.0010903827743933,0.9821933523528065,1.0103709566343997,1.0010903827743933,1.0010903827743933,-0.004567197312216697,-0.004567197312216697,-0.004567197312216697,-0.0038398309697304173,-0.0038398309697304173,-0.0038398309697304173,-0.0007273663424862803,-0.0007273663424862803,-0.0007273663424862803,0.0,0.0,0.0,0.9965231854621767
2016-03-08,1.0010800424444475,0.981795510559769,1.0115767411049472,1.0010800424444475,1.0010800424444475,-0.004067478830050746,-0.004067478830050746,-0.004067478830050746,-0.0032703801978249676,-0.0032703801978249676,-0.0032703801978249676,-0.0007970986322257794,-0.0007970986322257794,-0.0007970986322257794,0.0,0.0,0.0,0.9970125636143967
2016-03-09,1.0010697021145016,0.9806703743690017,1.0111195307022096,1.0010697021145016,1.0010697021145016,-0.004762075719577944,-0.004762075719577944,-0.004762075719577944,-0.003901028569357589,-0.003901028569357589,-0.003901028569357589,-0.0008610471502203556,-0.0008610471502203556,-0.0008610471502203556,0.0,0.0,0.0,0.9963076263949237
2016-03-11,1.0010490214546102,0.9822160330330858,1.01047244935785,1.0010490214546102,1.0010490214546102,-0.004410883548600034,-0.004410883548600034,-0.004410883548600034,-0.003445054837792245,-0.003445054837792245,-0.003445054837792245,-0.000965828710807789,-0.000965828710807789,-0.000965828710807789,0.0,0.0,0.0,0.9966381379060101
2016-03-15,1.001007660134827,0.983067224522648,1.010492385296762,1.001007660134827,1.001007660134827,-0.0043217832009237,-0.0043217832009237,-0.0043217832009237,-0.0032703801978161613,-0.0032703801978161613,-0.0032703801978161613,-0.0010514030031075383,-0.0010514030031075383,-0.0010514030031075383,0.0,0.0,0.0,0.9966858769339033
2016-03-16,1.0009973198048814,0.9833994028599897,1.0112314341769317,1.0009973198048814,1.0009973198048814,-0.004943779736290301,-0.004943779736290301,-0.004943779736290301,-0.003901028569358092,-0.003901028569358092,-0.003901028569358092,-0.0010427511669322087,-0.0010427511669322087,-0.0010427511669322087,0.0,0.0,0.0,0.996053540068591
2016-03-17,1.0009869794749355,0.9835624102316836,1.0105013058119297,1.0009869794749355,1.0009869794749355,-0.004305198306058494,-0.004305198306058494,-0.004305198306058494,-0.003283633607824672,-0.003283633607824672,-0.003283633607824672,-0.0010215646982338219,-0.0010215646982338219,-0.0010215646982338219,0.0,0.0,0.0,0.9966817811688771
2016-03-18,1.0009766391449897,0.9817248882594327,1.0106628999908267,1.0009766391449897,1.0009766391449897,-0.004433071574858558,-0.004433071574858558,-0.004433071574858558,-0.003445054837783107,-0.003445054837783107,-0.003445054837783107,-0.000988016737075451,-0.000988016737075451,-0.000988016737075451,0.0,0.0,0.0,0.9965435675701312
2016-03-21,1.0009456181551524,0.9837260074123316,1.0091495461108957,1.0009456181551524,1.0009456181551524,-0.004658358126996739,-0.004658358126996739,-0.004658358126996739,-0.0038398309697098266,-0.0038398309697098266,-0.0038398309697098266,-0.0008185271572869131,-0.0008185271572869131,-0.0008185271572869131,0.0,0.0,0.0,0.9962872600281556
2016-03-23,1.000924937495261,0.9824051906992453,1.0104814441380972,1.000924937495261,1.000924937495261,-0.004558288388835199,-0.004558288388835199,-0.004558288388835199,-0.003901028569357943,-0.003901028569357943,-0.003901028569357943,-0.0006572598194772566,-0.0006572598194772566,-0.0006572598194772566,0.0,0.0,0.0,0.9963666491064257
2016-03-24,1.000914597165315,0.9824781535601446,1.0106508109731265,1.000914597165315,1.000914597165315,-0.003849449469286691,-0.003849449469286691,-0.003849449469286691,-0.0032836336078222285,-0.0032836336078222285,-0.0032836336078222285,-0.000565815861464462,-0.000565815861464462,-0.000565815861464462,0.0,0.0,0.0,0.9970651476960284
2016-03-25,1.0009042568353692,0.9827180673603245,1.010643817928371,1.0009042568353692,1.0009042568353692,-0.003914162575794478,-0.003914162575794478,-0.003914162575794478,-0.0034450548378032186,-0.0034450548378032186,-0.0034450548378032186,-0.0004691077379912603,-0.0004691077379912603,-0.0004691077379912603,0.0,0.0,0.0,0.9969900942595747
2016-03-28,1.0008732358455321,0.9834078669090023,1.010616315681567,1.0008732358455321,1.0008732358455321,-0.004002916477462811,-0.004002916477462811,-0.004002916477462811,-0.0038398309697288183,-0.0038398309697288183,-0.0038398309697288183,-0.00016308550773399272,-0.00016308550773399272,-0.00016308550773399272,0.0,0.0,0.0,0.9968703193680694
2016-03-29,1.0008628955155863,0.9841115735726711,1.0119407731773526,1.0008628955155863,1.0008628955155863,-0.0033314064103166343,-0.0033314064103166343,-0.0033314064103166343,-0.0032703801978143294,-0.0032703801978143294,-0.0032703801978143294,-6.102621250230489e-05,-6.102621250230489e-05,-6.102621250230489e-05,0.0,0.0,0.0,0.9975314891052697
2016-03-31,1.0008422148556946,0.9839751021516779,1.011302903368619,1.0008422148556946,1.0008422148556946,-0.00314932006216394,-0.00314932006216394,-0.00314932006216394,-0.0032836336078259235,-0.0032836336078259235,-0.0032836336078259235,0.00013431354566198367,0.00013431354566198367,0.00013431354566198367,0.0,0.0,0.0,0.9976928947935306
2016-04-01,1.000831874525749,0.9840473218658992,1.0116403316978884,1.000831874525749,1.000831874525749,-0.0032200216986280885,-0.0032200216986280885,-0.0032200216986280885,-0.003445054837783131,-0.003445054837783131,-0.003445054837783131,0.00022503313915504241,0.00022503313915504241,0.00022503313915504241,0.0,0.0,0.0,0.9976118528271208
2016-04-04,1.0008008535359116,0.9841090258127704,1.0110854017894033,1.0008008535359116,1.0008008535359116,-0.003382238380459182,-0.003382238380459182,-0.003382238380459182,-0.0038398309697095013,-0.0038398309697095013,-0.0038398309697095013,0.0004575925892503199,0.0004575925892503199,0.0004575925892503199,0.0,0.0,0.0,0.9974186151554525
2016-04-05,1.0007905132059658,0.9841401869197951,1.0114145897154052,1.0007905132059658,1.0007905132059658,-0.0027505595786729235,-0.0027505595786729235,-0.0027505595786729235,-0.003270380197822512,-0.003270380197822512,-0.003270380197822512,0.0005198206191495881,0.0005198206191495881,0.0005198206191495881,0.0,0.0,0.0,0.9980399536272929
2016-04-06,1.0007801728760202,0.9829432821468957,1.0114764557105576,1.0007801728760202,1.0007801728760202,-0.0033271131974918137,-0.0033271131974918137,-0.0033271131974918137,-0.0039010285693576487,-0.0039010285693576487,-0.0039010285693576487,0.0005739153718658351,0.0005739153718658351,0.0005739153718658351,0.0,0.0,0.0,0.9974530596785284
2016-04-07,1.0007698325460743,0.9842884101241056,1.0117570839128613,1.0007698325460743,1.0007698325460743,-0.002663706134508195,-0.002663706134508195,-0.002663706134508195,-0.0032836336078231796,-0.0032836336078231796,-0.0032836336078231796,0.0006199274733149843,0.0006199274733149843,0.0006199274733149843,0.0,0.0,0.0,0.9981061264115662
2016-04-08,1.0007594922161285,0.9837153450314299,1.012254265767465,1.0007594922161285,1.0007594922161285,-0.0027869247647386384,-0.0027869247647386384,-0.0027869247647386384,-0.003445054837784943,-0.003445054837784943,-0.003445054837784943,0.0006581300730463044,0.0006581300730463044,0.0006581300730463044,0.0,0.0,0.0,0.9979725674513898
2016-04-11,1.0007284712262912,0.9836554272405813,1.0125177465335602,1.0007284712262912,1.0007284712262912,-0.003108180580839816,-0.003108180580839816,-0.003108180580839816,-0.0038398309697183597,-0.0038398309697183597,-0.0038398309697183597,0.0007316503888785441,0.0007316503888785441,0.0007316503888785441,0.0,0.0,0.0,0.9976202906454513
2016-04-12,1.0007181308963455,0.9835574723378492,1.0120126672115268,1.0007181308963455,1.0007181308963455,-0.0025251327350944634,-0.0025251327350944634,-0.0025251327350944634,-0.003270380197813705,-0.003270380197813705,-0.003270380197813705,0.000745247462719241,0.000745247462719241,0.000745247462719241,0.0,0.0,0.0,0.9981929981612511
2016-04-14,1.0006974502364538,0.9835455662248246,1.0122480390405282,1.0006974502364538,1.0006974502364538,-0.0025212012094552204,-0.0025212012094552204,-0.0025212012094552204,-0.0032836336078333134,-0.0032836336078333134,-0.0032836336078333134,0.0007624323983780937,0.0007624323983780937,0.0007624323983780937,0.0,0.0,0.0,0.9981762490269986
2016-04-15,1.000687109906508,0.9839189956281154,1.0121857330203923,1.000687109906508,1.000687109906508,-0.0026766549061745678,-0.0026766549061745678,-0.0026766549061745678,-0.0034450548378050522,-0.0034450548378050522,-0.0034450548378050522,0.0007683999316304848,0.0007683999316304848,0.0007683999316304848,0.0,0.0,0.0,0.9980104550003335
2016-04-18,1.0006560889166707,0.9832950413800615,1.012579426532877,1.0006560889166707,1.0006560889166707,-0.0030497120873358772,-0.0030497120873358772,-0.0030497120873358772,-0.0038398309697272193,-0.0038398309697272193,-0.0038398309697272193,0.0007901188823913421,0.0007901188823913421,0.0007901188823913421,0.0,0.0,0.0,0.9976063768293348
2016-04-19,1.000645748586725,0.9845325708310585,1.0122484321870193,1.000645748586725,1.000645748586725,-0.002468103418175626,-0.002468103418175626,-0.002468103418175626,-0.00327038019781542,-0.00327038019781542,-0.00327038019781542,0.0008022767796397942,0.0008022767796397942,0.0008022767796397942,0.0,0.0,0.0,0.9981776451685495
2016-04-20,1.0006354082567792,0.9825770316164033,1.0112981858665973,1.0006354082567792,1.0006354082567792,-0.0030825896028943214,-0.0030825896028943214,-0.0030825896028943214,-0.003901028569357352,-0.003901028569357352,-0.003901028569357352,0.0008184389664630304,0.0008184389664630304,0.0008184389664630304,0.0,0.0,0.0,0.9975528186538849
2016-04-27,1.0005630259471587,0.9828954188766184,1.011514568884006,1.0005630259471587,1.0005630259471587,-0.002823727808143106,-0.002823727808143106,-0.002823727808143106,-0.0039010285693578564,-0.0039010285693578564,-0.0039010285693578564,0.0010773007612147503,0.0010773007612147503,0.0010773007612147503,0.0,0.0,0.0,0.9977392981390156
2016-04-28,1.000552685617213,0.9839411425743925,1.0125097299604242,1.000552685617213,1.000552685617213,-0.0021499888461397917,-0.0021499888461397917,-0.0021499888461397917,-0.003283633607828126,-0.003283633607828126,-0.003283633607828126,0.0011336447616883346,0.0011336447616883346,0.0011336447616883346,0.0,0.0,0.0,0.9984026967710731
2016-04-29,1.0005423452872673,0.9841457542570095,1.0124758755015708,1.0005423452872673,1.0005423452872673,-0.0022521296988619035,-0.0022521296988619035,-0.0022521296988619035,-0.003445054837786777,-0.003445054837786777,-0.003445054837786777,0.001192925138924873,0.001192925138924873,0.001192925138924873,0.0,0.0,0.0,0.9982902155884054
2016-05-02,1.00051132429743,0.9833691545204464,1.0125060313950287,1.00051132429743,1.00051132429743,-0.0024627604422007873,-0.0024627604422007873,-0.0024627604422007873,-0.0038398309697167603,-0.0038398309697167603,-0.0038398309697167603,0.0013770705275159732,0.0013770705275159732,0.0013770705275159732,0.0,0.0,0.0,0.9980485638552291
2016-05-04,1.0004906436375383,0.9838347036149454,1.0116550354045062,1.0004906436375383,1.0004906436375383,-0.0024087763553489877,-0.0024087763553489877,-0.0024087763553489877,-0.003901028569357705,-0.003901028569357705,-0.003901028569357705,0.0014922522140087178,0.0014922522140087178,0.0014922522140087178,0.0,0.0,0.0,0.9980818672821893
2016-05-09,1.0004389419878095,0.9844378158273775,1.0126106053897626,1.0004389419878095,1.0004389419878095,-0.002160629055977877,-0.002160629055977877,-0.002160629055977877,-0.003839830969725618,-0.003839830969725618,-0.003839830969725618,0.0016792019137477413,0.0016792019137477413,0.0016792019137477413,0.0,0.0,0.0,0.9982783129318316
2016-05-10,1.0004286016578636,0.9859470907182373,1.012866221908387,1.0004286016578636,1.0004286016578636,-0.0015792824821166402,-0.0015792824821166402,-0.0015792824821166402,-0.003270380197822976,-0.003270380197822976,-0.003270380197822976,0.001691097715706336,0.001691097715706336,0.001691097715706336,0.0,0.0,0.0,0.9988493191757469
2016-05-11,1.000418261327918,0.9844564193646754,1.0122686881692835,1.000418261327918,1.000418261327918,-0.002208016354629357,-0.002208016354629357,-0.002208016354629357,-0.00390102856935821,-0.00390102856935821,-0.00390102856935821,0.0016930122147288526,0.0016930122147288526,0.0016930122147288526,0.0,0.0,0.0,0.9982102449732887
2016-05-12,1.0004079209979722,0.9844473639081783,1.0127696639267942,1.0004079209979722,1.0004079209979722,-0.00159888191650532,-0.00159888191650532,-0.00159888191650532,-0.0032836336078293778,-0.0032836336078293778,-0.0032836336078293778,0.0016847516913240576,0.0016847516913240576,0.0016847516913240576,0.0,0.0,0.0,0.9988090390814668
2016-05-13,1.0003975806680265,0.9842031513086094,1.0130211002722938,1.0003975806680265,1.0003975806680265,-0.001778685413391007,-0.001778685413391007,-0.001778685413391007,-0.00344505483779775,-0.00344505483779775,-0.00344505483779775,0.001666369424406743,0.001666369424406743,0.001666369424406743,0.0,0.0,0.0,0.9986188952546355
2016-05-16,1.000366559678189,0.9827289011699041,1.0110542332242456,1.000366559678189,1.000366559678189,-0.002285069849380841,-0.002285069849380841,-0.002285069849380841,-0.003839830969734477,-0.003839830969734477,-0.003839830969734477,0.001554761120353636,0.001554761120353636,0.001554761120353636,0.0,0.0,0.0,0.9980814898288082
2016-05-18,1.0003458790182975,0.9835396256630409,1.0127659115120022,1.0003458790182975,1.0003458790182975,-0.0024593391459998633,-0.0024593391459998633,-0.0024593391459998633,-0.0039010285693574093,-0.0039010285693574093,-0.0039010285693574093,0.001441689423357546,0.001441689423357546,0.001441689423357546,0.0,0.0,0.0,0.9978865398722977
2016-05-20,1.000325198358406,0.9828479994963959,1.0122654708484713,1.000325198358406,1.000325198358406,-0.002135804023244632,-0.002135804023244632,-0.002135804023244632,-0.0034450548377959627,-0.0034450548377959627,-0.0034450548377959627,0.001309250814551331,0.001309250814551331,0.001309250814551331,0.0,0.0,0.0,0.9981893943351614
2016-05-23,1.0002941773685687,0.98365882814164,1.0109632936192672,1.0002941773685687,1.0002941773685687,-0.002738009466944575,-0.002738009466944575,-0.002738009466944575,-0.0038398309697252947,-0.0038398309697252947,-0.0038398309697252947,0.0011018215027807194,0.0011018215027807194,0.0011018215027807194,0.0,0.0,0.0,0.9975561679016242
2016-05-24,1.000283837038623,0.9838799667027149,1.013210603930231,1.000283837038623,1.000283837038623,-0.002233346827471972,-0.002233346827471972,-0.002233346827471972,-0.0032703801978223516,-0.0032703801978223516,-0.0032703801978223516,0.0010370333703503792,0.0010370333703503792,0.0010370333703503792,0.0,0.0,0.0,0.9980504902111509
2016-05-26,1.0002631563787314,0.98393967411194,1.010874091462903,1.0002631563787314,1.0002631563787314,-0.002360023589347248,-0.002360023589347248,-0.002360023589347248,-0.003283633607830329,-0.003283633607830329,-0.003283633607830329,0.0009236100184830813,0.0009236100184830813,0.0009236100184830813,0.0,0.0,0.0,0.9979031327893841
2016-05-27,1.0002605558771582,0.9839417785527019,1.0120125661152215,1.0002605558771582,1.0002605558771582,-0.002567260235710867,-0.002567260235710867,-0.002567260235710867,-0.003445054837797774,-0.003445054837797774,-0.003445054837797774,0.0008777946020869071,0.0008777946020869071,0.0008777946020869071,0.0,0.0,0.0,0.9976932956414474
2016-05-30,1.0002527543724389,0.9819574247319726,1.0113174965310345,1.0002527543724389,1.0002527543724389,-0.003042851464155001,-0.003042851464155001,-0.003042851464155001,-0.0038398309697240196,-0.0038398309697240196,-0.0038398309697240196,0.0007969795055690188,0.0007969795055690188,0.0007969795055690188,0.0,0.0,0.0,0.9972099029082839
2016-05-31,1.000250153870866,0.9850691112752494,1.0119956770489724,1.000250153870866,1.000250153870866,-0.0024791828925227292,-0.0024791828925227292,-0.0024791828925227292,-0.0032703801978188054,-0.0032703801978188054,-0.0032703801978188054,0.0007911973052960757,0.0007911973052960757,0.0007911973052960757,0.0,0.0,0.0,0.9977709709783432
2016-06-01,1.000247553369293,0.9824638915995719,1.0108549684668888,1.000247553369293,1.000247553369293,-0.0031045524591876246,-0.0031045524591876246,-0.0031045524591876246,-0.0039010285693584167,-0.0039010285693584167,-0.0039010285693584167,0.0007964761101707923,0.0007964761101707923,0.0007964761101707923,0.0,0.0,0.0,0.9971430009101053
2016-06-02,1.0002449528677197,0.9851077889864012,1.0111844456901626,1.0002449528677197,1.0002449528677197,-0.0024709430285601987,-0.0024709430285601987,-0.0024709430285601987,-0.0032836336078340238,-0.0032836336078340238,-0.0032836336078340238,0.0008126905792738258,0.0008126905792738258,0.0008126905792738258,0.0,0.0,0.0,0.9977740098391595
2016-06-03,1.0002423523661468,0.9839065675257698,1.0111741483784484,1.0002423523661468,1.0002423523661468,-0.0026056168775960716,-0.0026056168775960716,-0.0026056168775960716,-0.0034450548378069357,-0.0034450548378069357,-0.0034450548378069357,0.000839437960210864,0.000839437960210864,0.000839437960210864,0.0,0.0,0.0,0.9976367354885507
2016-06-07,1.0002319503598542,0.984585156363643,1.0117289774019618,1.0002319503598542,1.0002319503598542,-0.0022356764780952034,-0.0022356764780952034,-0.0022356764780952034,-0.00327038019782052,-0.00327038019782052,-0.00327038019782052,0.001034703719725317,0.001034703719725317,0.001034703719725317,0.0,0.0,0.0,0.997996273881759
2016-06-08,1.0002293498582813,0.9829254474693642,1.0124256912573861,1.0002293498582813,1.0002293498582813,-0.002801633879664908,-0.002801633879664908,-0.002801633879664908,-0.003901028569357617,-0.003901028569357617,-0.003901028569357617,0.0010993946896927082,0.0010993946896927082,0.0010993946896927082,0.0,0.0,0.0,0.9974277159786163
2016-06-09,1.0002267493567083,0.9839907650305455,1.0104914360104706,1.0002267493567083,1.0002267493567083,-0.0021162722782887868,-0.0021162722782887868,-0.0021162722782887868,-0.0032836336078315796,-0.0032836336078315796,-0.0032836336078315796,0.001167361329542793,0.001167361329542793,0.001167361329542793,0.0,0.0,0.0,0.9981104770784195
2016-06-14,1.0002137468488428,0.9848242716089066,1.0134186675987684,1.0002137468488428,1.0002137468488428,-0.001774941209479784,-0.001774941209479784,-0.001774941209479784,-0.003270380197823441,-0.003270380197823441,-0.003270380197823441,0.0014954389883436573,0.0014954389883436573,0.0014954389883436573,0.0,0.0,0.0,0.998438805639363
2016-06-16,1.0002085458456966,0.9854383798749178,1.0117830019735803,1.0002085458456966,1.0002085458456966,-0.0016931735080265562,-0.0016931735080265562,-0.0016931735080265562,-0.0032836336078226973,-0.0032836336078226973,-0.0032836336078226973,0.001590460099796141,0.001590460099796141,0.001590460099796141,0.0,0.0,0.0,0.9985153723376701
2016-06-17,1.0002059453441237,0.9851023140966457,1.0136867406576233,1.0002059453441237,1.0002059453441237,-0.0018202853282904721,-0.0018202853282904721,-0.0018202853282904721,-0.00344505483778866,-0.00344505483778866,-0.00344505483778866,0.0016247695094981879,0.0016247695094981879,0.0016247695094981879,0.0,0.0,0.0,0.9983856600158332
2016-06-20,1.0001981438394043,0.983953670489132,1.0125335844268293,1.0001981438394043,1.0001981438394043,-0.002174306320228865,-0.002174306320228865,-0.002174306320228865,-0.003839830969714512,-0.003839830969714512,-0.003839830969714512,0.0016655246494856474,0.0016655246494856474,0.0016655246494856474,0.0,0.0,0.0,0.9980238375191754
2016-06-21,1.0001955433378313,0.9849425456288229,1.0134140198967352,1.0001955433378313,1.0001955433378313,-0.0016130414160432413,-0.0016130414160432413,-0.0016130414160432413,-0.003270380197819894,-0.003270380197819894,-0.003270380197819894,0.0016573387817766527,0.0016573387817766527,0.0016573387817766527,0.0,0.0,0.0,0.9985825019217881
2016-06-23,1.0001903423346852,0.9839465353399193,1.0120887085098362,1.0001903423346852,1.0001903423346852,-0.0016742661209620878,-0.0016742661209620878,-0.0016742661209620878,-0.003283633607832831,-0.003283633607832831,-0.003283633607832831,0.0016093674868707434,0.0016093674868707434,0.0016093674868707434,0.0,0.0,0.0,0.9985160762137231
2016-06-24,1.0001877418331122,0.9849963627771445,1.0128430744230046,1.0001877418331122,1.0001877418331122,-0.001874168294589939,-0.001874168294589939,-0.001874168294589939,-0.003445054837808771,-0.003445054837808771,-0.003445054837808771,0.0015708865432188317,0.0015708865432188317,0.0015708865432188317,0.0,0.0,0.0,0.9983135735385222
2016-06-27,1.0001799403283929,0.9847576945131928,1.0105146714682793,1.0001799403283929,1.0001799403283929,-0.0024295915469238786,-0.0024295915469238786,-0.0024295915469238786,-0.0038398309697233704,-0.0038398309697233704,-0.0038398309697233704,0.0014102394227994918,0.0014102394227994918,0.0014102394227994918,0.0,0.0,0.0,0.997750348781469
2016-06-29,1.0001747393252467,0.9827361252597037,1.012420041857444,1.0001747393252467,1.0001747393252467,-0.0026213005872635707,-0.0026213005872635707,-0.0026213005872635707,-0.00390102856935782,-0.00390102856935782,-0.00390102856935782,0.0012797279820942493,0.0012797279820942493,0.0012797279820942493,0.0,0.0,0.0,0.9975534387379831
2016-06-30,1.0001721388236735,0.984249653512966,1.0122741669376012,1.0001721388236735,1.0001721388236735,-0.0020713261311719783,-0.0020713261311719783,-0.0020713261311719783,-0.003283633607823948,-0.003283633607823948,-0.003283633607823948,0.0012123074766519696,0.0012123074766519696,0.0012123074766519696,0.0,0.0,0.0,0.9981008126925015
2016-07-01,1.0001695383221005,0.9844919544318492,1.0115467144581989,1.0001695383221005,1.0001695383221005,-0.0022993566879352645,-0.0022993566879352645,-0.0022993566879352645,-0.0034450548377996325,-0.0034450548377996325,-0.0034450548377996325,0.0011456981498643682,0.0011456981498643682,0.0011456981498643682,0.0,0.0,0.0,0.9978701816341653
2016-07-04,1.0001617368173814,0.9828271569516341,1.0108569492110802,1.0001617368173814,1.0001617368173814,-0.0028730768191845713,-0.0028730768191845713,-0.0028730768191845713,-0.0038398309697322297,-0.0038398309697322297,-0.0038398309697322297,0.0009667541505476583,0.0009667541505476583,0.0009667541505476583,0.0,0.0,0.0,0.9972886599981968
2016-07-05,1.0001591363158082,0.9834248423971771,1.0121862417386507,1.0001591363158082,1.0001591363158082,-0.002351578037981516,-0.002351578037981516,-0.002351578037981516,-0.00327038019782453,-0.00327038019782453,-0.00327038019782453,0.0009188021598430141,0.0009188021598430141,0.0009188021598430141,0.0,0.0,0.0,0.9978075582778267
2016-07-07,1.000153935312662,0.9844075207254319,1.0135059480786848,1.000153935312662,1.000153935312662,-0.0024365805503386386,-0.0024365805503386386,-0.0024365805503386386,-0.0032836336078212055,-0.0032836336078212055,-0.0032836336078212055,0.0008470530574825661,0.0008470530574825661,0.0008470530574825661,0.0,0.0,0.0,0.9977173547623234
2016-07-08,1.0001513348110889,0.9838518337717396,1.0124583592571927,1.0001513348110889,1.0001513348110889,-0.0026204054850043714,-0.0026204054850043714,-0.0026204054850043714,-0.003445054837790495,-0.003445054837790495,-0.003445054837790495,0.0008246493527861237,0.0008246493527861237,0.0008246493527861237,0.0,0.0,0.0,0.9975309293260844
2016-07-13,1.0001383323032236,0.9832354081001924,1.0104169982988553,1.0001383323032236,1.0001383323032236,-0.0030503324371116314,-0.0030503324371116314,-0.0030503324371116314,-0.0039010285693581773,-0.0039010285693581773,-0.0039010285693581773,0.0008506961322465459,0.0008506961322465459,0.0008506961322465459,0.0,0.0,0.0,0.997087999866112
2016-07-14,1.0001357318016506,0.984566946293776,1.0110944911986404,1.0001357318016506,1.0001357318016506,-0.002403858510789525,-0.002403858510789525,-0.002403858510789525,-0.0032836336078313384,-0.0032836336078313384,-0.0032836336078313384,0.0008797750970418138,0.0008797750970418138,0.0008797750970418138,0.0,0.0,0.0,0.9977318732908611
2016-07-15,1.0001331313000774,0.9827516388189177,1.0117498831710754,1.0001331313000774,1.0001331313000774,-0.0025306614550828963,-0.0025306614550828963,-0.0025306614550828963,-0.0034450548377813572,-0.0034450548377813572,-0.0034450548377813572,0.000914393382698461,0.000914393382698461,0.000914393382698461,0.0,0.0,0.0,0.9976024698449946
2016-07-18,1.000125329795358,0.9836053302427005,1.0109831078245721,1.000125329795358,1.000125329795358,-0.0028035067277458504,-0.0028035067277458504,-0.0028035067277458504,-0.003839830969711637,-0.003839830969711637,-0.003839830969711637,0.001036324241965787,0.001036324241965787,0.001036324241965787,0.0,0.0,0.0,0.9973218230676122
2016-07-19,1.000122729293785,0.9836842081391965,1.0122531655962075,1.000122729293785,1.000122729293785,-0.0021929913297872887,-0.0021929913297872887,-0.0021929913297872887,-0.0032703801978174385,-0.0032703801978174385,-0.0032703801978174385,0.0010773888680301496,0.0010773888680301496,0.0010773888680301496,0.0,0.0,0.0,0.9979297379639978
2016-07-20,1.0001201287922121,0.9826633553461294,1.0098746069422704,1.0001201287922121,1.0001201287922121,-0.0027852875591964643,-0.0027852875591964643,-0.0027852875591964643,-0.0039010285693580303,-0.0039010285693580303,-0.0039010285693580303,0.0011157410101615656,0.0011157410101615656,0.0011157410101615656,0.0,0.0,0.0,0.9973348412330156
2016-07-21,1.000117528290639,0.9839719104024065,1.012083895980573,1.000117528290639,1.000117528290639,-0.0021339824864522803,-0.0021339824864522803,-0.0021339824864522803,-0.0032836336078224553,-0.0032836336078224553,-0.0032836336078224553,0.001149651121370175,0.001149651121370175,0.001149651121370175,0.0,0.0,0.0,0.9979835458041867
2016-07-26,1.0001045257827736,0.98535249231659,1.0112026452937681,1.0001045257827736,1.0001045257827736,-0.002070377976743842,-0.002070377976743842,-0.002070377976743842,-0.0032703801978138923,-0.0032703801978138923,-0.0032703801978138923,0.00120000222107005,0.00120000222107005,0.00120000222107005,0.0,0.0,0.0,0.9980341478060298
2016-07-27,1.0001019252812007,0.9839815184453067,1.011129140025943,1.0001019252812007,1.0001019252812007,-0.002722749090565373,-0.002722749090565373,-0.002722749090565373,-0.0039010285693578833,-0.0039010285693578833,-0.0039010285693578833,0.0011782794787925108,0.0011782794787925108,0.0011782794787925108,0.0,0.0,0.0,0.9973791761906353
