ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)토문엔지니어링 건축사사무소
2019-06-03,0.9930882712214535,0.9880551541278405,0.9983746125526716,0.9930882712214535,0.9930882712214535,0.00010238842119967302,0.00010238842119967302,0.00010238842119967302,0.00042788453555876293,0.00042788453555876293,0.00042788453555876293,-0.0003254961143590899,-0.0003254961143590899,-0.0003254961143590899,0.0,0.0,0.0,0.9931906596426532
2019-06-04,0.9930849928958145,0.9889514722000033,0.9984266906309469,0.9930849928958145,0.9930849928958145,0.0004705473095753764,0.0004705473095753764,0.0004705473095753764,0.0007626119491221647,0.0007626119491221647,0.0007626119491221647,-0.0002920646395467883,-0.0002920646395467883,-0.0002920646395467883,0.0,0.0,0.0,0.9935555402053899
2019-06-10,0.9930653229419812,0.9885917422989071,0.9984421852728236,0.9930653229419812,0.9930653229419812,0.0004788422929219642,0.0004788422929219642,0.0004788422929219642,0.0004278845355568056,0.0004278845355568056,0.0004278845355568056,5.095775736515858e-05,5.095775736515858e-05,5.095775736515858e-05,0.0,0.0,0.0,0.9935441652349032
2019-06-11,0.9930620446163423,0.9885308979841978,0.998943343547653,0.9930620446163423,0.9930620446163423,0.0008813927534236993,0.0008813927534236993,0.0008813927534236993,0.0007626119491244066,0.0007626119491244066,0.0007626119491244066,0.00011878080429929264,0.00011878080429929264,0.00011878080429929264,0.0,0.0,0.0,0.993943437369766
2019-06-13,0.9930554879650645,0.9887089430361279,0.9992044526905832,0.9930554879650645,0.9930554879650645,0.0009876810663230948,0.0009876810663230948,0.0009876810663230948,0.0007377056804504815,0.0007377056804504815,0.0007377056804504815,0.0002499753858726133,0.0002499753858726133,0.0002499753858726133,0.0,0.0,0.0,0.9940431690313876
2019-06-14,0.9930522096394255,0.9893912286137837,0.9993610403378396,0.9930522096394255,0.9930522096394255,0.0011181708821515898,0.0011181708821515898,0.0011181708821515898,0.0008076577172361668,0.0008076577172361668,0.0008076577172361668,0.0003105131649154228,0.0003105131649154228,0.0003105131649154228,0.0,0.0,0.0,0.9941703805215771
2019-06-18,0.99303909633687,0.9894633873012472,0.9989901422150953,0.99303909633687,0.99303909633687,0.0012544317783083725,0.0012544317783083725,0.0012544317783083725,0.0007626119491220213,0.0007626119491220213,0.0007626119491220213,0.0004918198291863512,0.0004918198291863512,0.0004918198291863512,0.0,0.0,0.0,0.9942935281151785
2019-06-19,0.9930358180112312,0.9897652446256654,0.9995791374250352,0.9930358180112312,0.9930358180112312,0.0015936071323284218,0.0015936071323284218,0.0015936071323284218,0.0010757756792059093,0.0010757756792059093,0.0010757756792059093,0.0005178314531225124,0.0005178314531225124,0.0005178314531225124,0.0,0.0,0.0,0.9946294251435596
2019-06-21,0.9930292613599533,0.9895696617436077,0.9988504562730115,0.9930292613599533,0.9930292613599533,0.001351409330214513,0.001351409330214513,0.001351409330214513,0.0008076577172381314,0.0008076577172381314,0.0008076577172381314,0.0005437516129763818,0.0005437516129763818,0.0005437516129763818,0.0,0.0,0.0,0.9943806706901678
2019-06-24,0.9930194263830368,0.9889954764054356,0.9988702057474635,0.9930194263830368,0.9930194263830368,0.0009468897467704539,0.0009468897467704539,0.0009468897467704539,0.00042788453556088276,0.00042788453556088276,0.00042788453556088276,0.000519005211209571,0.000519005211209571,0.000519005211209571,0.0,0.0,0.0,0.9939663161298072
