ActCode,NoticeDate,발주청,시도,G2B공고번호,공고일연,공고일월,공고일일,공고일요일(개선),BidOpenDateTime,입찰일연,입찰일월,입찰일일,입찰일요일,연면적,대지면적,예가율,예정가격,세대수,기초금액,최신_1순위,낙찰하한율,참여업체수,중간값
HousingAct,2016-07-18,경상남도 창원시,경상남도 ,20160716693,2016,7,18,월,2016. 7. 28,2016,7,28,목,"70,185","18,774",0.996158,,515,"1,523,949,940.00",0.9966617775,0.8045,87,0.996410
HousingAct,2016-07-18,행정중심복합도시건설청,세종특별자치시,20160717402,2016,7,18,월,2016. 7. 27,2016,7,27,수,"141,374","26,799",0.999168,,784,"2,217,525,467.00",1.000305357,0.8045,88,0.999736
HousingAct,2016-07-14,경상북도 구미시,경상북도 ,20160712959,2016,7,14,목,2016. 7. 27,2016,7,27,수,"77,811","18,774",1.009633,,528,"1,271,857,100.00",1.009666613,0.8045,84,1.009650
HousingAct,2016-07-14,부산광역시 연제구,부산광역시 ,20160714274,2016,7,14,목,2016. 7. 26,2016,7,26,화,"106,659","12,585",0.991135,,660,"2,586,374,043.00",0.9921708888,0.8045,90,0.991653
HousingAct,2016-07-12,경상남도 진주시,경상남도 ,20160711749,2016,7,12,화,2016. 7. 21,2016,7,21,목,"219,161","79,109",0.998678,,1465,"915,643,149.00",0.9987522687,0.7295,60,0.998715
HousingAct,2016-07-13,경상남도 진주시,경상남도 ,20160711711,2016,7,13,수,2016. 7. 21,2016,7,21,목,"219,161","79,109",0.998645,,1465,"3,484,972,290.00",0.9986951611,0.7295,52,0.998670
HousingAct,2016-07-12,경기도 화성시,경기도 ,20160711741,2016,7,12,화,2016. 7. 21,2016,7,21,목,"164,951","58,240",0.985960,,1086,"2,807,784,357.00",0.9872377245,0.7295,55,0.986599
HousingAct,2016-07-11,경기도 화성시,경기도 ,20160709625,2016,7,11,월,2016. 7. 20,2016,7,20,수,"166,539","62,357",0.999923,,1080,"2,779,067,679.00",1.000823807,0.7295,57,1.000373
HousingAct,2016-07-11,경기도 화성시,경기도 ,20160708853,2016,7,11,월,2016. 7. 19,2016,7,19,화,"133,632","59,196",0.995208,,868,"2,268,007,977.00",0.9961321005,0.8045,82,0.995670
HousingAct,2016-07-07,경기도 화성시,경기도 ,20160707147,2016,7,7,목,2016. 7. 18,2016,7,18,월,"110,016","45,629",1.008650,,818,"1,908,646,723.00",1.010120907,0.8045,77,1.009385
HousingAct,2016-07-05,부산.진해경제자유구역청,부산광역시,20160704257,2016,7,5,화,2016. 7. 15,2016,7,15,금,"96,328","16,628",1.003793,,377,"2,106,251,986.00",1.003900084,0.8295,102,1.003846
HousingAct,2016-07-04,경기도 안산시,경기도 ,20160701978,2016,7,4,월,2016. 7. 15,2016,7,15,금,"160,836","43,271",1.013368,,1244,"3,500,996,837.00",1.013889239,0.7295,56,1.013628
HousingAct,2016-07-04,광주광역시,광주광역시,20160702983,2016,7,4,월,2016. 7. 14,2016,7,14,목,"138,511","52,950",1.003310,,832,"2,333,271,663.00",1.003725904,0.8045,83,1.003518
HousingAct,2016-07-04,광주광역시,광주광역시,20160702979,2016,7,4,월,2016. 7. 14,2016,7,14,목,"115,131","44,117",1.002305,,695,"1,947,456,849.00",1.002394133,0.8045,93,1.002350
HousingAct,2016-07-01,전라북도 전주시,전라북도 ,20160700547,2016,7,1,금,2016. 7. 13,2016,7,13,수,"104,625","35,607",1.001410,,643,"2,287,832,810.00",1.001442225,0.8045,95,1.001426
HousingAct,2016-07-01,전라북도 전주시,전라북도 ,20160700831,2016,7,1,금,2016. 7. 13,2016,7,13,수,"46,999","36,127",0.999068,,708,"2,519,703,803.00",0.9990889869,0.8045,94,0.999078
HousingAct,2016-07-04,경기도 화성시,경기도 ,20160702219,2016,7,4,월,2016. 7. 13,2016,7,13,수,"136,935","56,986",0.984385,,894,"2,113,529,292.00",0.9849345432,0.8045,85,0.984660
HousingAct,2016-06-29,강원도 속초시,강원도 ,20160633538,2016,6,29,수,2016. 7. 8,2016,7,8,금,"125,157","31,465",0.992748,,847,"2,465,325,432.00",0.9936540336,0.8045,82,0.993201
HousingAct,2016-06-28,경상남도 양산시,경상남도 ,20160632309,2016,6,28,화,2016. 7. 7,2016,7,7,목,"169,728","54,025",1.005575,,1368,"3,258,421,745.00",1.005995463,0.7295,54,1.005785
HousingAct,2016-06-27,경기도 김포시,경기도 ,20160631278,2016,6,27,월,2016. 7. 7,2016,7,7,목,"89,157","29,873",1.007198,,660,"1,701,060,388.00",1.008575003,0.8045,92,1.007886
HousingAct,2016-06-28,인천광역시 경제자유구역청,인천광역시 ,20160629816,2016,6,28,화,2016. 7. 5,2016,7,5,화,"244,105","78,811",0.987268,,1534,"4,323,835,120.00",0.9888249623,0.7295,44,0.988046
HousingAct,2016-06-23,전라북도 전주시,전라북도 ,20160628404,2016,6,23,목,2016. 7. 5,2016,7,5,화,"110,015","35,646",1.007998,,750,"1,873,861,568.00",1.008419366,0.8045,89,1.008208
HousingAct,2016-06-22,부산광역시 해운대구,부산광역시 ,20160626819,2016,6,22,수,2016. 7. 4,2016,7,4,월,"74,905","17,851",1.012315,,531,"1,619,452,080.00",1.012853213,0.8045,88,1.012584
HousingAct,2016-06-23,경기도 화성시,경기도 ,20160628409,2016,6,23,목,2016. 7. 4,2016,7,4,월,"87,930","31,975",1.010913,,641,"1,518,065,623.00",1.010944388,0.8045,85,1.010928
HousingAct,2016-06-22,경기도 화성시,경기도 ,20160626887,2016,6,22,수,2016. 7. 1,2016,7,1,금,"117,993","44,008",0.995125,,761,"2,294,919,824.00",0.9951783717,0.8045,91,0.995152
HousingAct,2016-06-17,서울특별시 마포구,서울특별시 ,20160620524,2016,6,17,금,2016. 6. 30,2016,6,30,목,"167,122","70,641",0.985208,,1015,"4,094,168,365.00",0.9860957368,0.7295,55,0.985652
HousingAct,2016-06-21,경상남도 의령군,경상남도 ,20160623301,2016,6,21,화,2016. 6. 30,2016,6,30,목,"50,097","27,908",1.025974,,322,"977,147,000.00",1.028523534,0.8295,77,1.027249
HousingAct,2016-06-21,경기도 화성시,경기도 ,20160624592,2016,6,21,화,2016. 6. 30,2016,6,30,목,"93,025","34,117",0.995073,,520,"1,550,516,410.00",0.9954701802,0.8045,83,0.995271
HousingAct,2016-06-17,경기도 용인시,경기도 ,20160621104,2016,6,17,금,2016. 6. 29,2016,6,29,수,"59,966","16,309",0.993860,,452,"1,271,397,190.00",0.9939305674,0.8295,97,0.993895
HousingAct,2016-06-20,경기도 남양주시,경기도 ,20160622197,2016,6,20,월,2016. 6. 29,2016,6,29,수,"141,342","54,236",1.001608,,944,"2,366,648,835.00",1.001755289,0.8045,84,1.001681
HousingAct,2016-06-20,경기도 화성시,경기도 ,20160622990,2016,6,20,월,2016. 6. 29,2016,6,29,수,"126,716","44,921",0.990450,,706,"2,034,956,239.00",0.9910072094,0.8045,85,0.990729
HousingAct,2016-06-14,광주광역시,광주광역시,20160615601,2016,6,14,화,2016. 6. 27,2016,6,27,월,"45,306","13,449",1.004358,,267,"924,815,870.00",1.004466369,0.8495,92,1.004412
HousingAct,2016-06-14,경상북도 경주시,경상북도 ,20160615620,2016,6,14,화,2016. 6. 24,2016,6,24,금,"259,758","76,515",0.996600,,1671,"4,456,225,274.00",0.9966668814,0.7295,44,0.996633
HousingAct,2016-06-14,경기도 남양주시,경기도 ,20160613859,2016,6,14,화,2016. 6. 23,2016,6,23,목,"194,546","70,641",1.010805,,1261,"3,135,677,139.00",1.016010446,0.7295,55,1.013408
HousingAct,2016-06-10,부산광역시 남구,부산광역시 ,20160610167,2016,6,10,금,2016. 6. 21,2016,6,21,화,"123,570","35,822",1.015023,,965,"2,737,177,801.00",1.015685519,0.8045,84,1.015354
HousingAct,2016-06-08,경기도 군포시,경기도 ,20160608024,2016,6,8,수,2016. 6. 21,2016,6,21,화,"67,843","26,859",1.008650,,447,"1,155,410,090.00",1.008669886,0.8295,95,1.008660
HousingAct,2016-06-08,인천광역시 연수구,인천광역시 ,20160607358,2016,6,8,수,2016. 6. 20,2016,6,20,월,"184,679","60,086",1.000998,,1180,"2,672,876,160.00",1.002629335,0.7295,52,1.001813
HousingAct,2016-06-09,인천광역시 경제자유구역청,인천광역시 ,20160609661,2016,6,9,목,2016. 6. 20,2016,6,20,월,"334,725","105,022",1.003395,,2100,"6,949,182,434.00",1.003876655,0.7295,45,1.003636
HousingAct,2016-06-08,서울특별시 송파구,서울특별시 ,20160604782,2016,6,8,수,2016. 6. 20,2016,6,20,월,"35,162","6,825",0.987545,,269,"1,075,169,890.00",0.9885238493,0.8495,100,0.988034
HousingAct,2016-06-09,경기도 하남시,경기도 ,20160608568,2016,6,9,목,2016. 6. 17,2016,6,17,금,"123,960","40,767",1.004185,,726,"1,835,370,897.00",1.004285718,0.8045,90,1.004235
HousingAct,2016-06-07,부산광역시 동래구,부산광역시 ,20160605280,2016,6,7,화,2016. 6. 16,2016,6,16,목,"129,442","25,415",1.008365,,914,"2,787,103,708.00",1.009978956,0.8045,84,1.009172
HousingAct,2016-06-07,경기도 화성시,경기도 ,20160605540,2016,6,7,화,2016. 6. 16,2016,6,16,목,"256,771","105,761",0.989173,,1515,"3,926,061,462.00",0.9899800274,0.7295,44,0.989576
HousingAct,2016-06-01,서울특별시 송파구,서울특별시 ,20160530248,2016,6,1,수,2016. 6. 14,2016,6,14,화,"112,516","22,756",0.996355,,697,"2,769,915,000.00",0.9967947296,0.8045,84,0.996575
HousingAct,2016-06-03,광주광역시,광주광역시,20160602252,2016,6,3,금,2016. 6. 14,2016,6,14,화,"71,662","26,368",1.000180,,506,"1,452,741,369.00",1.000647346,0.8045,86,1.000414
HousingAct,2016-05-30,광주광역시,광주광역시,20160531846,2016,5,30,월,2016. 6. 9,2016,6,9,목,"152,512","51,463",0.997575,,1074,"3,045,155,514.00",0.9977033173,0.7295,51,0.997639
HousingAct,2016-05-30,경기도 오산시,경기도 ,20160533219,2016,5,30,월,2016. 6. 9,2016,6,9,목,"144,312","41,417",1.009950,,920,"2,590,763,528.00",1.011510379,0.8045,82,1.010730
HousingAct,2016-05-31,강원도 원주시,강원도 ,20160534774,2016,5,31,화,2016. 6. 9,2016,6,9,목,"119,669","41,309",1.004733,,920,"2,573,751,463.00",1.004818421,0.8045,80,1.004775
HousingAct,2016-06-03,부산.진해경제자유구역청,부산광역시,20160532330,2016,6,3,금,2016. 6. 9,2016,6,9,목,"98,998","37,027",0.995838,,870,"1,825,127,472.00",0.996134307,0.8045,81,0.995986
HousingAct,2016-05-31,경기도 시흥시,경기도 ,20160534415,2016,5,31,화,2016. 6. 9,2016,6,9,목,"172,287","33,376",0.996133,,890,"2,467,204,506.00",0.9961352393,0.8045,81,0.996134
HousingAct,2016-05-31,경기도 시흥시,경기도 ,20160534466,2016,5,31,화,2016. 6. 9,2016,6,9,목,"169,365","33,920",0.995143,,905,"2,427,340,184.00",0.995762399,0.8045,81,0.995452
HousingAct,2016-05-27,강원도 원주시,강원도 ,20160532206,2016,5,27,금,2016. 6. 8,2016,6,8,수,"114,331","49,217",1.002863,,551,"1,748,034,634.00",1.003079826,0.8045,88,1.002971
HousingAct,2016-05-27,경기도 용인시,경기도 ,20160532309,2016,5,27,금,2016. 6. 8,2016,6,8,수,"221,153","51,741",1.009423,,1597,"4,823,402,923.00",1.010921042,0.7295,44,1.010172
HousingAct,2016-05-26,전라북도 전주시,전라북도 ,20160529837,2016,5,26,목,2016. 6. 7,2016,6,7,화,"139,720","46,591",0.997883,,948,"3,006,181,550.00",0.9982908402,0.8045,81,0.998087
HousingAct,2016-06-02,서울특별시 서대문구,서울특별시 ,20160602528,2016,6,2,목,2016. 6. 7,2016,6,7,화,"73,067","18,560",1.003573,,494,"1,893,644,796.00",1.003604991,0.8295,83,1.003589
HousingAct,2016-05-19,충청북도 진천군,충청북도 ,20160521853,2016,5,19,목,2016. 6. 3,2016,6,3,금,"195,369","81,064",0.996873,,1345,"4,040,853,760.00",0.9986387114,0.7295,46,0.997756
HousingAct,2016-05-25,경기도 남양주시,경기도 ,20160528128,2016,5,25,수,2016. 6. 3,2016,6,3,금,"57,076","28,288",0.988190,,316,"1,104,340,201.00",0.9882427848,0.8295,92,0.988216
HousingAct,2016-05-24,행정중심복합도시건설청,세종특별자치시,20160527114,2016,5,24,화,2016. 6. 2,2016,6,2,목,"71,100","19,011",1.003818,,386,"1,495,957,892.00",1.004379843,0.8295,93,1.004099
HousingAct,2016-05-20,경상남도 양산시,경상남도 ,20160523244,2016,5,20,금,2016. 6. 1,2016,6,1,수,"76,425","28,791",1.004108,,625,"1,543,507,838.00",1.004451734,0.8045,84,1.004280
HousingAct,2016-05-27,경기도 남양주시,경기도 ,20160519098,2016,5,27,금,2016. 5. 31,2016,5,31,화,"50,125","26,043",0.977898,,291,"1,108,419,141.00",0.9823895242,0.8495,98,0.980144
HousingAct,2016-05-20,서울특별시 서초구,서울특별시 ,20160519867,2016,5,20,금,2016. 5. 30,2016,5,30,월,"68,399","15,089",1.006335,,353,"1,816,292,690.00",1.00649484,0.8295,102,1.006415
HousingAct,2016-05-17,서울특별시 마포구,서울특별시 ,20160517899,2016,5,17,화,2016. 5. 30,2016,5,30,월,"44,134","14,770",0.999365,,276,"1,165,641,353.00",0.9993997999,0.8495,103,0.999382
HousingAct,2016-05-18,전라남도 여수시,전라남도 ,20160519613,2016,5,18,수,2016. 5. 27,2016,5,27,금,"257,712","46,055",1.000595,,1448,"5,050,464,679.00",1.00108786,0.7295,54,1.000841
HousingAct,2016-05-25,부산광역시 동구,부산광역시 ,20160517764,2016,5,25,수,2016. 5. 27,2016,5,27,금,"151,558","15,552",0.996460,,856,"3,496,288,718.00",0.9975115973,0.8045,80,0.996986
HousingAct,2016-05-18,전라남도 여수시,전라남도 ,20160519528,2016,5,18,수,2016. 5. 27,2016,5,27,금,"65,462","12,109",1.008390,,333,"1,340,260,960.00",1.009841748,0.8295,96,1.009116
HousingAct,2016-05-23,경기도 부천시,경기도 ,20160517804,2016,5,23,월,2016. 5. 27,2016,5,27,금,"49,176","13,456",0.984188,,354,"1,058,082,160.00",0.984230006,0.8295,93,0.984209
HousingAct,2016-05-24,서울특별시 은평구,서울특별시 ,20160519240,2016,5,24,화,2016. 5. 27,2016,5,27,금,"96,030","25,887",1.003358,,678,"2,439,321,049.00",1.003396913,0.8045,92,1.003377
HousingAct,2016-05-17,경기도 평택시,경기도 ,20160517319,2016,5,17,화,2016. 5. 26,2016,5,26,목,"130,951","49,974",0.992678,,1030,"2,489,052,130.00",0.9932994928,0.7295,49,0.992988
HousingAct,2016-05-17,경기도 평택시,경기도 ,20160517407,2016,5,17,화,2016. 5. 26,2016,5,26,목,"119,159","44,650",1.005410,,921,"2,261,008,740.00",1.006108999,0.8045,80,1.005759
HousingAct,2016-05-17,경기도 평택시,경기도 ,20160517141,2016,5,17,화,2016. 5. 26,2016,5,26,목,"110,091","42,191",1.009660,,852,"2,095,419,935.00",1.009755016,0.8045,79,1.009708
HousingAct,2016-05-13,충청남도 아산시,충청남도 ,20160513912,2016,5,13,금,2016. 5. 24,2016,5,24,화,"73,344","23,818",1.010228,,557,"1,350,622,797.00",1.010299288,0.8045,87,1.010263
HousingAct,2016-05-10,서울특별시 관악구,서울특별시 ,20160507711,2016,5,10,화,2016. 5. 24,2016,5,24,화,"221,255","61,691",0.995663,,1531,"3,869,731,716.00",0.9975269637,0.7295,47,0.996595
HousingAct,2016-05-11,경상남도 김해시,경상남도 ,20160510499,2016,5,11,수,2016. 5. 23,2016,5,23,월,"70,115","24,132",1.010548,,512,"1,543,809,534.00",1.010981715,0.8045,90,1.010765
HousingAct,2016-05-11,강원도 춘천시,강원도 ,20160510893,2016,5,11,수,2016. 5. 20,2016,5,20,금,"254,095","71,099",1.014720,,1745,"4,046,063,998.00",1.01605782,0.7295,46,1.015389
HousingAct,2016-05-09,경상북도 구미시,경상북도 ,20160506401,2016,5,9,월,2016. 5. 20,2016,5,20,금,"95,584","25,103",1.002853,,603,"1,379,706,410.00",1.003114668,0.8045,81,1.002984
HousingAct,2016-05-11,경상북도 고령군,경상북도 ,20160504924,2016,5,11,수,2016. 5. 20,2016,5,20,금,"84,696","20,184",0.998640,,631,"1,894,928,523.00",0.9992705656,0.8045,91,0.998955
HousingAct,2016-05-11,충청남도 아산시,충청남도 ,20160509814,2016,5,11,수,2016. 5. 20,2016,5,20,금,"79,721","23,564",0.992878,,467,"1,209,860,213.00",0.9929999036,0.8295,96,0.992939
HousingAct,2016-05-09,경상남도 양산시,경상남도 ,20160506772,2016,5,9,월,2016. 5. 18,2016,5,18,수,"78,241","22,692",1.003413,,612,"1,545,500,281.00",1.003528999,0.8045,89,1.003471
HousingAct,2016-05-04,전라북도 남원시,전라북도 ,20160504053,2016,5,4,수,2016. 5. 16,2016,5,16,월,"109,956","39,034",1.002170,,752,"2,065,282,497.00",1.002287197,0.8045,89,1.002229
HousingAct,2016-05-10,충청남도 서산시,충청남도 ,20160434694,2016,5,10,화,2016. 5. 13,2016,5,13,금,"132,975","49,781",1.012160,,880,"1,938,145,677.00",1.01337949,0.8045,78,1.012770
HousingAct,2016-05-03,경상남도 김해시,경상남도 ,20160502993,2016,5,3,화,2016. 5. 13,2016,5,13,금,"256,140","107,105",0.989640,,1521,"4,271,214,340.00",0.9912862097,0.7295,47,0.990463
HousingAct,2016-05-04,경기도 화성시,경기도 ,20160505684,2016,5,4,수,2016. 5. 13,2016,5,13,금,"153,630","56,715",0.996345,,1005,"1,553,819,477.00",0.9972729815,0.7295,42,0.996809
HousingAct,2016-05-04,경기도 화성시,경기도 ,20160503334,2016,5,4,수,2016. 5. 12,2016,5,12,목,"223,394","87,152",0.998605,,1479,"4,584,329,732.00",0.9986258396,0.7295,56,0.998615
HousingAct,2016-05-02,경기도 오산시,경기도 ,20160501624,2016,5,2,월,2016. 5. 12,2016,5,12,목,"64,831","29,802",0.996545,,495,"1,247,435,365.00",0.9969619289,0.8295,90,0.996753
HousingAct,2016-05-02,행정중심복합도시건설청,세종특별자치시,20160501631,2016,5,2,월,2016. 5. 11,2016,5,11,수,"146,276","31,000",0.999013,,548,"2,623,758,142.00",0.9991501305,0.8045,93,0.999081
HousingAct,2016-04-29,경기도 평택시,경기도 ,20160439561,2016,4,29,금,2016. 5. 11,2016,5,11,수,"146,203","54,640",1.001783,,977,"2,387,217,900.00",1.001929795,0.8045,82,1.001856
HousingAct,2016-05-04,경상남도 진주시,경상남도 ,20160437533,2016,5,4,수,2016. 5. 11,2016,5,11,수,"88,354","27,918",1.004648,,543,"1,329,952,521.00",1.005099503,0.8045,89,1.004874
HousingAct,2016-05-02,경상남도 김해시,경상남도 ,20160426995,2016,5,2,월,2016. 5. 11,2016,5,11,수,"182,052","69,882",0.993293,,1052,"3,174,690,298.00",0.9932996573,0.7295,52,0.993296
HousingAct,2016-05-02,경기도 의정부시,경기도 ,20160501154,2016,5,2,월,2016. 5. 11,2016,5,11,수,"103,886","30,339",0.999768,,758,"2,295,910,404.00",1.000124562,0.8045,93,0.999946
HousingAct,2016-04-29,경기도 안산시,경기도 ,20160439223,2016,4,29,금,2016. 5. 11,2016,5,11,수,"102,091","7,023",1.008865,,559,"2,376,092,288.00",1.009110205,0.8045,94,1.008988
HousingAct,2016-05-02,경기도 화성시,경기도 ,20160501660,2016,5,2,월,2016. 5. 11,2016,5,11,수,"89,911","44,347",0.989338,,612,"1,906,286,150.00",0.9896001989,0.8045,91,0.989469
HousingAct,2016-04-28,부산광역시 사하구,부산광역시 ,20160438750,2016,4,28,목,2016. 5. 10,2016,5,10,화,"51,304","4,942",0.991788,,494,"1,070,019,936.00",0.9921961664,0.8295,90,0.991992
HousingAct,2016-04-28,경기도 고양시,경기도 ,20160438753,2016,4,28,목,2016. 5. 10,2016,5,10,화,"113,761","36,985",1.000323,,716,"1,656,588,154.00",1.000991821,0.8045,91,1.000657
HousingAct,2016-04-27,인천광역시 경제자유구역청,인천광역시 ,20160436635,2016,4,27,수,2016. 5. 10,2016,5,10,화,"86,963","35,104",0.988975,,577,"1,701,507,216.00",0.990623927,0.8045,92,0.989799
HousingAct,2016-04-27,경기도 안산시,경기도 ,20160436740,2016,4,27,수,2016. 5. 10,2016,5,10,화,"57,867","15,899",1.007940,,414,"1,203,741,571.00",1.007943255,0.8295,100,1.007942
HousingAct,2016-04-29,경기도 하남시,경기도 ,20160434192,2016,4,29,금,2016. 5. 9,2016,5,9,월,"208,697","33,849",0.986800,,846,"2,983,720,246.00",0.9873342324,0.8045,80,0.987067
HousingAct,2016-04-25,서울특별시 동대문구,서울특별시 ,20160432003,2016,4,25,월,2016. 5. 9,2016,5,9,월,"98,512","32,730",0.992755,,802,"2,214,653,000.00",0.9928335736,0.8045,80,0.992794
HousingAct,2016-04-26,경기도 고양시,경기도 ,20160435068,2016,4,26,화,2016. 5. 9,2016,5,9,월,"156,466","50,810",0.998360,,970,"2,245,357,261.00",0.9985784214,0.8045,80,0.998469
HousingAct,2016-04-25,경기도 평택시,경기도 ,20160432589,2016,4,25,월,2016. 5. 4,2016,5,4,수,"348,119","109,991",0.990728,,2324,"5,863,526,402.00",0.991653772,0.7295,48,0.991191
HousingAct,2016-04-20,경상남도 김해시,경상남도 ,20160426849,2016,4,20,수,2016. 5. 2,2016,5,2,월,"95,274","35,864",1.000568,,708,"1,689,648,757.00",1.000603665,0.8045,86,1.000586
HousingAct,2016-04-20,경기도 안양시,경기도 ,20160426890,2016,4,20,수,2016. 4. 29,2016,4,29,금,"183,538","43,705",1.017295,,1174,"3,484,450,024.00",1.018119753,0.7295,55,1.017707
HousingAct,2016-04-20,경기도 남양주시,경기도 ,20160427158,2016,4,20,수,2016. 4. 29,2016,4,29,금,"189,002","78,444",1.000325,,1283,"2,916,370,737.00",1.000334448,0.7295,54,1.000330
HousingAct,2016-04-19,대구광역시,대구광역시,20160423951,2016,4,19,화,2016. 4. 29,2016,4,29,금,"113,685","28,864",0.991050,,683,"1,920,038,590.00",0.991144363,0.8045,90,0.991097
HousingAct,2016-04-18,경기도 고양시,경기도 ,20160421783,2016,4,18,월,2016. 4. 28,2016,4,28,목,"148,732","54,689",0.999968,,969,"2,445,335,431.00",1.00019197,0.8045,79,1.000080
HousingAct,2016-04-18,대구광역시,대구광역시,20160421480,2016,4,18,월,2016. 4. 28,2016,4,28,목,"148,623","38,020",1.002518,,919,"2,488,843,080.00",1.00255996,0.8045,80,1.002539
HousingAct,2016-04-21,경기도 시흥시,경기도 ,20160423112,2016,4,21,목,2016. 4. 27,2016,4,27,수,"145,859","46,565",1.005763,,731,"2,337,308,860.00",1.006239758,0.8045,90,1.006001
HousingAct,2016-04-20,강원도 원주시,강원도 ,20160422615,2016,4,20,수,2016. 4. 27,2016,4,27,수,"103,853","37,062",0.998220,,713,"1,866,750,187.00",0.9985267495,0.8045,85,0.998373
HousingAct,2016-04-21,경기도 시흥시,경기도 ,20160423224,2016,4,21,목,2016. 4. 27,2016,4,27,수,"71,268","23,766",1.001878,,448,"1,343,415,700.00",1.001894963,0.8295,98,1.001886
HousingAct,2016-04-18,경기도 화성시,경기도 ,20160423108,2016,4,18,월,2016. 4. 27,2016,4,27,수,"110,310","52,463",1.000633,,680,"1,761,390,404.00",1.00091064,0.8045,92,1.000772
HousingAct,2016-04-12,경상남도 고성군,경상남도 ,20160415603,2016,4,12,화,2016. 4. 22,2016,4,22,금,"67,263","25,748",0.998583,,551,"1,191,845,836.00",1.050437639,0.8045,80,1.024510
HousingAct,2016-04-12,경기도 하남시,경기도 ,20160414290,2016,4,12,화,2016. 4. 20,2016,4,20,수,"143,049","23,990",1.013780,,814,"2,977,673,240.00",1.014079876,0.8045,78,1.013930
HousingAct,2016-04-08,충청북도 청주시,충청북도 ,20160409539,2016,4,8,금,2016. 4. 20,2016,4,20,수,"102,778","30,642",1.011495,,600,"2,152,495,318.00",1.014028278,0.8045,93,1.012762
HousingAct,2016-04-07,경상남도 김해시,경상남도 ,20160409006,2016,4,7,목,2016. 4. 20,2016,4,20,수,"96,612","36,716",0.995630,,631,"1,713,656,707.00",0.9958496582,0.8045,91,0.995740
HousingAct,2016-04-08,경상북도 포항시,경상북도 ,20160409630,2016,4,8,금,2016. 4. 19,2016,4,19,화,"81,865","28,507",1.012390,,553,"1,375,945,000.00",1.013970168,0.8045,86,1.013180
HousingAct,2016-04-08,부산광역시 연제구,부산광역시 ,20160410175,2016,4,8,금,2016. 4. 19,2016,4,19,화,"154,274","12,165",0.990083,,740,"3,177,556,252.00",0.9904069981,0.8045,93,0.990245
HousingAct,2016-04-08,경기도 시흥시,경기도 ,20160411662,2016,4,8,금,2016. 4. 19,2016,4,19,화,"159,864","55,044",0.995053,,1090,"2,937,012,940.00",0.9960197258,0.7295,52,0.995536
HousingAct,2016-04-07,경상남도 김해시,경상남도 ,20160407459,2016,4,7,목,2016. 4. 19,2016,4,19,화,"146,186","49,448",0.997055,,1123,"2,890,259,141.00",0.9972211515,0.7295,52,0.997138
HousingAct,2016-04-15,서울특별시 양천구,서울특별시 ,20160406471,2016,4,15,금,2016. 4. 19,2016,4,19,화,"62,484","17,997",0.988280,,405,"1,445,932,719.00",0.988999349,0.8295,98,0.988640
HousingAct,2016-04-05,광주광역시,광주광역시,20160405936,2016,4,5,화,2016. 4. 18,2016,4,18,월,"6,299","39,559",0.998243,,703,"2,283,458,223.00",0.9983690367,0.8045,91,0.998306
HousingAct,2016-04-06,경상남도 양산시,경상남도 ,20160406505,2016,4,6,수,2016. 4. 18,2016,4,18,월,"89,732","12,030",0.987548,,553,"2,452,902,344.00",0.9901802325,0.8045,94,0.988864
HousingAct,2016-04-05,경기도 화성시,경기도 ,20160405398,2016,4,5,화,2016. 4. 15,2016,4,15,금,"110,817","54,151",0.993683,,745,"2,331,456,408.00",0.9937852828,0.8045,89,0.993734
HousingAct,2016-04-04,경기도 안성시,경기도 ,20160402361,2016,4,4,월,2016. 4. 14,2016,4,14,목,"122,148","38,327",1.000145,,976,"1,685,517,076.00",1.000380907,0.8045,78,1.000263
HousingAct,2016-04-05,울산광역시,울산광역시,20160403297,2016,4,5,화,2016. 4. 14,2016,4,14,목,"109,662","33,162",0.987475,,739,"1,331,313,141.00",0.9876630205,0.8045,86,0.987569
HousingAct,2016-03-29,부산.진해경제자유구역청,부산광역시,20160341410,2016,3,29,화,2016. 4. 12,2016,4,12,화,"161,689","17,262",1.006115,,431,"3,539,961,812.00",1.006120313,0.8295,98,1.006118
HousingAct,2016-04-01,경상남도 사천시,경상남도 ,20160348341,2016,4,1,금,2016. 4. 12,2016,4,12,화,"59,902","22,913",1.004350,,454,"1,278,877,035.00",1.004589994,0.8295,97,1.004470
HousingAct,2016-04-04,충청남도 서산시,충청남도 ,20160343095,2016,4,4,월,2016. 4. 11,2016,4,11,월,"67,796","21,097",1.002680,,471,"1,386,952,642.00",1.002686522,0.8295,99,1.002683
HousingAct,2016-03-29,충청남도 공주시,충청남도 ,20160345101,2016,3,29,화,2016. 4. 11,2016,4,11,월,"88,782","36,906",0.997578,,562,"1,475,358,585.00",0.9976283406,0.8045,88,0.997603
HousingAct,2016-03-31,경기도 성남시,경기도 ,20160341753,2016,3,31,목,2016. 4. 8,2016,4,8,금,"69,401","17,344",1.005345,,503,"1,746,983,052.00",1.00566,0.8045,91,1.005503
HousingAct,2016-03-29,충청북도 제천시,충청북도 ,20160344442,2016,3,29,화,2016. 4. 8,2016,4,8,금,"68,961","17,820",0.999225,,492,"1,555,829,130.00",0.9996077182,0.8295,98,0.999416
HousingAct,2016-03-28,경기도 광명시,경기도 ,20160341359,2016,3,28,월,2016. 4. 7,2016,4,7,목,"610,642","72,638",1.002963,,1500,"13,707,133,591.00",1.002997793,0.7295,50,1.002980
