,공고번호,입찰날짜,낙찰하한율,연면적,대지면적,기초금액,예가율
669,20201240545,2021-01-18,0.7295,251412.0,68521.0,5242164670.0,1.012365
670,20210101429,2021-01-15,0.8045,346101.0,58302.0,9856107609.0,1.002185
671,20201242020,2021-01-12,0.8295,62759.0,17013.0,1405437017.0,0.988305
672,20201242340,2021-01-12,0.8045,96120.0,28154.0,1785206206.0,1.00698
673,20201241508,2021-01-11,0.7295,203644.0,78440.0,3769447409.0,0.998783
674,20201241684,2021-01-11,0.8295,67137.0,5880.0,1812213009.0,0.991573
675,20201240367,2021-01-08,0.7295,241157.0,83672.0,6441207036.0,0.99957
676,20201238070,2021-01-08,0.8295,69885.0,23261.0,1379707420.0,0.995388
677,20201237006,2021-01-07,0.8045,134545.0,44490.0,2238752501.0,1.000433
678,20201237696,2021-01-07,0.8045,92603.0,37131.0,1945967412.0,1.003723
679,20201238147,2021-01-07,0.8045,148793.0,42863.0,3352733829.0,0.99867
680,20201240091,2021-01-07,0.8045,143882.0,45227.0,3508710667.0,1.004253
681,20201239789,2021-01-06,0.8295,66548.0,21538.0,1645690597.0,1.006695
682,20201233570,2021-01-05,0.7295,345688.0,82213.0,7600589000.0,0.99329
683,20201233395,2021-01-04,0.7295,409436.0,114550.0,9847358000.0,1.00171
684,20201236778,2021-01-04,0.8045,132689.0,44881.0,2155874902.0,0.983458
685,20201236703,2021-01-04,0.8295,94476.0,19206.0,2170284852.0,1.00692
686,20201234878,2020-12-31,0.8045,123291.0,54378.0,2314210277.0,0.994328
687,20201221591,2020-12-30,0.7295,372630.0,138401.0,8361952480.0,1.004833
688,20201228818,2020-12-30,0.8045,164596.0,76490.0,3719801126.0,0.998188
689,20201230117,2020-12-30,0.8045,155807.0,46436.0,2906879259.0,0.994615
690,20201224338,2020-12-24,0.8045,145339.0,53111.0,2519829926.0,1.003328
691,20201217462,2020-12-22,0.7295,198015.0,59966.0,3961959010.0,1.00481
692,20201216538,2020-12-22,0.8045,147078.0,33510.0,3361160806.0,1.00662
693,20201210255,2020-12-22,0.8045,121475.0,33897.0,2957887726.0,0.992898
694,20201212919,2020-12-21,0.7295,180045.0,61275.0,3922418500.0,1.002398
695,20201215582,2020-12-21,0.8045,157982.0,43169.0,2906153000.0,0.986025
696,20201211377,2020-12-18,0.8045,76500.0,23132.0,1825133537.0,0.992985
697,20201211453,2020-12-17,0.7295,442115.0,153501.0,9934406630.0,0.987758
698,20201209366,2020-12-17,0.8045,109441.0,30426.0,1660609270.0,1.0004
699,20201206373,2020-12-16,0.8295,61020.0,15228.0,1528145230.0,0.997158
700,20201203911,2020-12-15,0.7295,255179.0,51098.0,7085765033.0,1.00478
701,20201140737,2020-12-11,0.7295,203021.0,65934.0,3371643785.0,0.98693
702,20201201546,2020-12-11,0.8045,159005.0,43163.0,4117178553.0,1.004493
703,20201201607,2020-12-11,0.8045,114023.0,30898.0,2972553297.0,1.006773
704,20201201768,2020-12-11,0.8045,156108.0,45846.0,4031445008.0,1.00264
705,20201139513,2020-12-10,0.7295,288359.0,101607.0,7882908960.0,0.98899
706,20201139712,2020-12-10,0.7295,235421.0,89548.0,5070745538.0,0.99435
707,20201201190,2020-12-10,0.8045,127208.0,26160.0,2822804317.0,1.000548
708,20201138028,2020-12-10,0.8295,62839.0,16422.0,1619643201.0,0.999548
709,20201201136,2020-12-10,0.8295,61526.0,10141.0,1452259479.0,1.002185
710,20201134726,2020-12-08,0.8295,87475.0,18448.0,1976427436.0,0.989933
711,20201134098,2020-12-04,0.7295,158788.0,55340.0,3794368453.0,0.994383
712,20201125329,2020-12-03,0.7295,464270.0,109786.0,10895020457.0,0.978168
713,20201122038,2020-11-27,0.8045,85741.0,26929.0,1923896970.0,0.99033
714,20201118300,2020-11-26,0.8045,72610.0,22855.0,1456123610.0,1.001695
715,20201116899,2020-11-25,0.8045,91623.0,25308.0,2193752820.0,1.010613
716,20201119418,2020-11-25,0.8045,103773.0,48939.0,2337436280.0,0.994185
717,20201113983,2020-11-24,0.8045,128117.0,36851.0,2724918032.0,0.991243
718,20201117187,2020-11-24,0.8045,95567.0,26823.0,2271837640.0,0.991503
719,20201116991,2020-11-24,0.8045,152325.0,19169.0,3323895969.0,0.98621
720,20201111942,2020-11-20,0.8045,75937.0,28714.0,1452095000.0,1.013235
721,20201113112,2020-11-20,0.8295,69721.0,5872.0,2032422643.0,0.994883
722,20201106028,2020-11-19,0.7295,173368.0,46268.0,4241722945.0,0.986133
723,20201108784,2020-11-19,0.8295,72825.0,22630.0,1794462225.0,0.996125
724,20201108644,2020-11-19,0.8295,68579.0,19001.0,1654581345.0,0.991
725,20201108346,2020-11-18,0.8295,60002.0,23527.0,1455000000.0,1.003198
726,20201106025,2020-11-17,0.7295,683951.0,227312.0,18314104658.0,1.000808
727,20201103818,2020-11-16,0.8045,100551.0,42156.0,1848760360.0,0.993855
728,20201103806,2020-11-16,0.8495,55535.0,25615.0,1102149783.0,0.98531
729,20201103073,2020-11-13,0.8295,71936.0,24062.0,1602492240.0,1.014333
730,20201103285,2020-11-12,0.8045,121534.0,41235.0,2766901900.0,0.99307
731,20201030754,2020-11-12,0.8495,47016.0,28711.0,1095946907.0,0.999058
732,20201033701,2020-11-11,0.8045,131898.0,57480.0,2026672983.0,0.997463
733,20201033823,2020-11-11,0.8045,117972.0,34047.0,2246443594.0,0.999663
734,20201031184,2020-11-09,0.8045,77775.0,30727.0,1759138427.0,1.005618
735,20201027712,2020-11-06,0.8295,54982.0,18169.0,1119470905.0,1.00782
736,20201026616,2020-11-05,0.7295,654878.0,74100.0,15015969950.0,0.998918
737,20201028807,2020-11-05,0.8295,65987.0,16803.0,1492649397.0,0.990415
738,20201026105,2020-11-04,0.8045,183800.0,48434.0,3192728598.0,1.000118
740,20201019218,2020-11-04,0.8295,75359.0,6441.0,1981000040.0,0.997288
741,20201015297,2020-11-03,0.8045,201878.0,18724.0,5382478486.0,1.000035
742,20201023168,2020-11-03,0.7295,144051.0,43384.0,3092627324.0,1.005703
743,20201020718,2020-10-30,0.8045,102564.0,36851.0,2194272705.0,1.003238
744,20201020435,2020-10-30,0.8045,102900.0,31541.0,2347421065.0,0.990363
745,20201017239,2020-10-30,0.7295,235135.0,141144.0,5484540869.0,0.996585
746,20201013393,2020-10-27,0.8045,116708.0,34004.0,2897898868.0,1.002215
747,20201012923,2020-10-27,0.7295,239607.0,69775.0,5124660378.0,1.008613
748,20201014732,2020-10-27,0.7295,483414.0,55348.0,10565282934.0,1.002988
749,20201011180,2020-10-27,0.8045,108648.0,33206.0,2001569638.0,0.995213
750,20201014619,2020-10-27,0.8295,91197.0,6984.0,2514500171.0,1.00334
751,20201012589,2020-10-26,0.7295,171487.0,57948.0,3969410180.0,0.999873
752,20201012276,2020-10-23,0.7295,192017.0,66208.0,3494054877.0,1.0173
753,20201011801,2020-10-23,0.8045,92663.0,59759.0,2488104726.0,1.002578
754,20201010332,2020-10-23,0.7295,235504.0,73294.0,5247374531.0,0.98084
755,20201011791,2020-10-23,0.8295,122500.0,10119.0,2931305597.0,0.996573
756,20201008398,2020-10-21,0.8045,162072.0,48290.0,3282811773.0,1.00263
757,20201007906,2020-10-21,0.8045,141732.0,40902.0,3156465955.0,0.982458
758,20201001252,2020-10-19,0.7295,165730.0,50484.0,2928017000.0,1.00838
759,20201007204,2020-10-16,0.8045,138308.0,46761.0,2681044837.0,0.991165
760,20201001596,2020-10-16,0.8295,80032.0,25781.0,1450470925.0,0.987218
761,20201003902,2020-10-16,0.8295,54747.0,8108.0,1372782245.0,0.99691
762,20200927227,2020-10-14,0.8295,110215.0,8397.0,3007443406.0,0.999293
763,20200926820,2020-10-12,0.7295,271280.0,94594.0,5571444543.0,0.994498
764,20200925444,2020-10-08,0.8045,137296.0,36718.0,2796177339.0,0.99775
765,20200926381,2020-10-07,0.8045,122851.0,19065.0,2873618690.0,1.014255
766,20200926189,2020-10-07,0.7295,256992.0,73588.0,5866475864.0,0.994715
767,20200926068,2020-10-07,0.8045,133222.0,49098.0,2724504322.0,1.002743
768,20200926100,2020-10-07,0.8045,105418.0,38827.0,2187911675.0,1.006778
769,20200922510,2020-10-07,0.8295,55601.0,16371.0,1514608688.0,1.002293
770,20200922052,2020-10-05,0.8295,71871.0,21856.0,1427448287.0,1.00137
771,20200920327,2020-10-05,0.7295,175891.0,64596.0,3732288725.0,1.001115
772,20200921174,2020-10-05,0.8045,90904.0,33357.0,1710703530.0,1.004558
773,20200920606,2020-10-05,0.8295,59696.0,12500.0,1606316182.0,1.013035
774,20200918757,2020-09-29,0.8045,129270.0,35060.0,2428043887.0,0.997928
775,20200918663,2020-09-29,0.8045,127215.0,43029.0,2665954971.0,1.000733
776,20200918816,2020-09-29,0.8045,109191.0,29392.0,2004509726.0,1.012725
777,20200918842,2020-09-29,0.8295,75759.0,20273.0,1617429216.0,0.997925
778,20200912984,2020-09-28,0.8045,95116.0,25048.0,2022327000.0,0.99961
779,20200918287,2020-09-28,0.7295,176139.0,35874.0,3779510256.0,0.996525
780,20200914490,2020-09-25,0.8045,134655.0,36698.0,2556954835.0,0.998653
781,20200915465,2020-09-25,0.7295,151991.0,55708.0,3575843950.0,0.980648
782,20200912249,2020-09-23,0.7295,231267.0,62182.0,5339835154.0,0.989305
783,20200910478,2020-09-23,0.8295,66669.0,17843.0,1684796362.0,0.99758
784,20200912171,2020-09-23,0.8495,50411.0,6355.0,2162852000.0,1.006553
785,20200913996,2020-09-23,0.8045,87207.0,30416.0,1435900835.0,1.001815
786,20200910222,2020-09-21,0.7295,188194.0,51534.0,4841757243.0,1.009025
787,20200907730,2020-09-18,0.8045,97812.0,32564.0,2178956000.0,0.987688
788,20200906624,2020-09-18,0.8495,37497.0,10851.0,1098344133.0,0.996275
789,20200906581,2020-09-18,0.8495,35263.0,10624.0,1047342882.0,0.996348
790,20200908514,2020-09-18,0.8045,132478.0,34642.0,3138036071.0,1.001768
791,20200903845,2020-09-17,0.8045,189102.0,32014.0,3614914020.0,0.994635
792,20200903466,2020-09-16,0.8295,65981.0,16198.0,1627436811.0,1.001865
793,20200809154,2020-09-15,0.8045,140484.0,50502.0,2149662473.0,0.988425
794,20200901739,2020-09-14,0.8045,146782.0,48230.0,2843539892.0,0.997938
795,20200824650,2020-09-14,0.7295,151769.0,58918.0,2685486411.0,1.007975
796,20200901219,2020-09-11,0.7295,232814.0,89032.0,4240816270.0,1.002265
797,20200900389,2020-09-10,0.8045,210414.0,59001.0,3589986602.0,0.99636
798,20200828291,2020-09-10,0.8295,48214.0,6029.0,1238535300.0,0.99211
799,20200824585,2020-09-09,0.7295,186414.0,45876.0,4471344944.0,0.996425
800,20200821858,2020-09-04,0.8045,127726.0,14881.0,3085897165.0,0.992465
801,20200820195,2020-09-03,0.7295,296427.0,110566.0,5150776807.0,1.006538
802,20200820366,2020-09-03,0.8045,112559.0,30056.0,2535569834.0,1.000655
803,20200817536,2020-09-02,0.8045,98753.0,33161.0,1866468878.0,1.012663
804,20200820768,2020-09-02,0.8045,179416.0,20845.0,4520495819.0,0.994443
805,20200817026,2020-08-31,0.8045,115722.0,35871.0,2457614615.0,1.006455
806,20200819318,2020-08-31,0.8045,159450.0,44616.0,3872658670.0,0.999735
807,20200816159,2020-08-28,0.7295,199579.0,52798.0,4731665719.0,0.986153
808,20200813335,2020-08-27,0.7295,248572.0,68638.0,4704409305.0,0.996328
809,20200812945,2020-08-27,0.8045,80554.0,25918.0,1798121113.0,1.00376
810,20200813423,2020-08-26,0.7295,395441.0,130051.0,6982705630.0,0.991475
811,20200812690,2020-08-26,0.8045,162722.0,49512.0,2889289510.0,0.990278
812,20200807240,2020-08-25,0.8045,117450.0,45171.0,3056000580.0,1.004878
813,20200809960,2020-08-21,0.8295,95102.0,36274.0,1804489433.0,1.010393
814,20200808749,2020-08-20,0.7295,191196.0,57018.0,4082411822.0,0.994978
815,20200805178,2020-08-19,0.8045,104166.0,32509.0,2481784832.0,0.991373
816,20200806056,2020-08-19,0.8045,110292.0,39947.0,2617113309.0,0.994528
817,20200730272,2020-08-18,0.8045,192111.0,18092.0,4405650760.0,1.00859
818,20200803932,2020-08-14,0.8295,76200.0,11085.0,2294342000.0,1.013393
819,20200801669,2020-08-13,0.8045,128582.0,47362.0,2130318197.0,1.00759
820,20200800399,2020-08-13,0.7295,244376.0,59162.0,6084804616.0,0.99867
821,20200801729,2020-08-12,0.8295,78427.0,27449.0,1458738769.0,0.99112
822,20200729819,2020-08-12,0.8295,70157.0,8216.0,1913177090.0,1.000813
823,20200731085,2020-08-12,0.8045,128527.0,29904.0,2802087540.0,0.99729
824,20200733785,2020-08-12,0.8045,169971.0,35939.0,4272309043.0,1.004078
825,20200800627,2020-08-12,0.8295,95020.0,8263.0,2573063687.0,1.005768
826,20200730059,2020-08-10,0.7295,404793.0,86361.0,10309908100.0,0.99764
827,20200728886,2020-08-10,0.8045,121156.0,33482.0,2113497479.0,1.014765
828,20200728920,2020-08-10,0.8495,67091.0,20913.0,1148787101.0,1.004905
829,20200729581,2020-08-10,0.7295,165703.0,53808.0,3467555930.0,1.006088
830,20200729494,2020-08-06,0.8045,119864.0,57934.0,2857064456.0,0.992218
831,20200721510,2020-08-05,0.8295,63330.0,4072.0,1756711701.0,1.00768
832,20200728281,2020-08-05,0.8045,126052.0,56481.0,2179479597.0,1.00872
833,20200720224,2020-08-05,0.8045,109654.0,10062.0,2810189228.0,1.000565
834,20200718657,2020-07-29,0.8045,89971.0,29698.0,1670435489.0,1.001483
835,20200717953,2020-07-27,0.8045,136749.0,42879.0,2653207266.0,0.998458
836,20200715525,2020-07-24,0.8295,80392.0,5919.0,2463039739.0,1.004553
837,20200716150,2020-07-24,0.8045,87461.0,33477.0,2079317249.0,1.002473
838,20200710369,2020-07-22,0.8295,51753.0,15829.0,1212685118.0,0.998825
839,20200713482,2020-07-22,0.8495,54061.0,44377.0,1906292869.0,1.005425
840,20200709792,2020-07-20,0.8045,133910.0,50491.0,2513798256.0,1.006455
841,20200703338,2020-07-20,0.8295,94439.0,8181.0,2340056855.0,0.983123
842,20200706404,2020-07-17,0.8295,59299.0,23163.0,1428054189.0,0.98994
843,20200707671,2020-07-17,0.8045,143664.0,43370.0,2683801303.0,1.003253
844,20200708683,2020-07-17,0.8045,78312.0,28763.0,1871910959.0,1.003348
845,20200706315,2020-07-16,0.7295,161043.0,45011.0,3444802244.0,1.00336
846,20200628258,2020-07-16,0.8295,54724.0,22035.0,1330294068.0,0.984735
847,20200708897,2020-07-16,0.8295,59452.0,17103.0,1277083570.0,1.00701
848,20200639298,2020-07-15,0.8295,63315.0,3750.0,1943359032.0,0.999318
849,20200701278,2020-07-13,0.7295,228997.0,76205.0,5037218000.0,1.003475
850,20200641229,2020-07-10,0.8295,72348.0,21159.0,1747230324.0,0.996973
851,20200640427,2020-07-10,0.8295,53677.0,16593.0,1073236134.0,1.000925
852,20200640210,2020-07-09,0.8295,70372.0,21576.0,1697673765.0,0.994918
853,20200630160,2020-07-08,0.8295,59452.0,17103.0,1277083570.0,1.016382
854,20200630790,2020-07-07,0.8045,140080.0,39214.0,2738559827.0,0.991363
855,20200629282,2020-07-06,0.8045,165239.0,16567.0,4095469048.0,0.991223
856,20200635594,2020-07-03,0.8045,65026.0,21986.0,1580682816.0,1.013203
857,20200631754,2020-07-02,0.8295,126214.0,22128.0,2574336107.0,1.00264
858,20200632382,2020-07-02,0.8045,85255.0,28494.0,2213648495.0,0.99108
859,20200630583,2020-07-02,0.7295,259371.0,84500.0,6233689050.0,0.988555
860,20200627187,2020-07-01,0.8295,58131.0,20785.0,1375176807.0,0.9943
861,20200632391,2020-07-01,0.7295,169369.0,67223.0,3561250198.0,1.013135
862,20200632398,2020-07-01,0.8045,126321.0,50877.0,2680547395.0,1.000385
863,20200628789,2020-06-30,0.8045,126276.0,57484.0,2521433210.0,1.002223
864,20200626069,2020-06-29,0.8045,124580.0,40186.0,2615784574.0,0.988198
865,20200625053,2020-06-29,0.8045,95693.0,28868.0,1941270069.0,0.983478
866,20200627362,2020-06-29,0.7295,186359.0,57890.0,3883162196.0,1.00194
867,20200623033,2020-06-26,0.8295,52364.0,20778.0,1265264870.0,1.00471
868,20200621035,2020-06-25,0.7295,424220.0,94193.0,10953463909.0,0.998338
869,20200615064,2020-06-25,0.8045,169757.0,32217.0,4291026130.0,1.001173
870,20200623920,2020-06-25,0.7295,264607.0,97925.0,5585139716.0,0.989703
871,20200612152,2020-06-24,0.7295,224239.0,58029.0,4865220013.0,1.003093
872,20200619611,2020-06-24,0.8045,130893.0,44980.0,2662916160.0,0.989393
873,20200616196,2020-06-23,0.7295,182763.0,56582.0,3542449709.0,1.001625
874,20200616233,2020-06-23,0.8045,117488.0,36877.0,2293885127.0,1.005268
875,20200616880,2020-06-23,0.7295,200238.0,46080.0,3659939980.0,0.99502
876,20200617502,2020-06-23,0.7295,251617.0,59346.0,5990346543.0,0.99355
877,20200617662,2020-06-23,0.8045,130568.0,39878.0,3029207643.0,0.99726
878,20200616508,2020-06-22,0.8045,132956.0,40796.0,2639402566.0,1.001473
879,20200608305,2020-06-18,0.8045,130174.0,23468.0,3993880604.0,0.982628
880,20200613004,2020-06-18,0.8295,59952.0,23978.0,1145352616.0,1.00471
881,20200608637,2020-06-18,0.7295,176918.0,65557.0,4125931793.0,0.992295
882,20200534589,2020-06-17,0.8295,82351.0,7350.0,2271461079.0,0.98992
883,20200607744,2020-06-15,0.7295,207154.0,74381.0,4795303188.0,1.007325
884,20200607760,2020-06-15,0.8045,87107.0,32627.0,1796633798.0,1.003505
885,20200602924,2020-06-12,0.8045,120847.0,7730.0,3616111037.0,0.994475
886,20200601673,2020-06-11,0.7295,206894.0,43858.0,4849417647.0,1.001215
887,20200602604,2020-06-11,0.8045,128270.0,52674.0,2268891065.0,1.002063
888,20200537305,2020-06-09,0.8045,109150.0,36702.0,1770966779.0,1.003368
889,20200537258,2020-06-09,0.8045,95836.0,34438.0,2086868934.0,0.993505
890,20200534615,2020-06-08,0.8295,113118.0,9612.0,2770682343.0,1.005815
891,20200529408,2020-06-08,0.8295,81225.0,28390.0,1486310750.0,1.007683
892,20200527096,2020-06-04,0.7295,705277.0,238922.0,17068815746.0,1.000825
893,20200520568,2020-06-03,0.8295,80234.0,24746.0,1915930044.0,1.011953
894,20200528383,2020-06-03,0.8045,88727.0,26265.0,2114695993.0,0.998705
895,20200527392,2020-06-02,0.7295,149403.0,54241.0,3339056182.0,0.994258
896,20200528805,2020-06-02,0.8045,146581.0,48039.0,1634106478.0,1.004175
897,20200525955,2020-06-01,0.7295,219095.0,73233.0,4810598098.0,0.984155
898,20200522380,2020-05-29,0.8295,59938.0,22396.0,1271398826.0,1.001235
899,20200529173,2020-05-29,0.8045,86419.0,28740.0,1799585476.0,1.004508
900,20200520884,2020-05-28,0.8045,81669.0,25123.0,1819702608.0,0.997785
901,20200517202,2020-05-25,0.8045,117505.0,39853.0,2680516750.0,1.000488
902,20200512843,2020-05-22,0.8045,93200.0,25177.0,2188912590.0,1.003168
903,20200510371,2020-05-21,0.8045,101037.0,31842.0,1924629947.0,1.008888
904,20200443142,2020-05-15,0.7295,165912.0,64837.0,3417117515.0,0.995778
905,20200444454,2020-05-15,0.8045,112468.0,50239.0,2270185910.0,0.989363
906,20200500694,2020-05-13,0.7295,209278.0,35746.0,4623658141.0,0.980663
907,20200443398,2020-05-11,0.7295,241948.0,68443.0,5547756027.0,0.998983
908,20200443697,2020-05-08,0.8295,66720.0,27332.0,1516722025.0,0.988475
909,20200439725,2020-05-08,0.7295,163876.0,47768.0,3109343634.0,0.99686
910,20200440023,2020-05-08,0.8045,119190.0,36193.0,2294521929.0,1.006255
911,20200434724,2020-05-07,0.7295,211786.0,66047.0,5310918577.0,0.998283
912,20200429198,2020-05-04,0.8045,123069.0,38320.0,2650079000.0,1.000915
913,20200428212,2020-05-01,0.8045,164829.0,56014.0,3205630271.0,0.996058
914,20200428074,2020-05-01,0.8045,101308.0,34533.0,1998391095.0,0.99592
915,20200427999,2020-05-01,0.8295,76298.0,26107.0,1603330967.0,1.010635
916,20200420384,2020-04-24,0.7295,207599.0,80196.0,4452153372.0,0.991365
917,20200421030,2020-04-23,0.7295,166516.0,56212.0,4603251008.0,0.998318
918,20200422034,2020-04-23,0.8045,139326.0,53393.0,2989933785.0,1.009023
919,20200404928,2020-04-20,0.8045,223452.0,31060.0,5588560960.0,1.009413
920,20200400852,2020-04-17,0.8045,93710.0,25729.0,2487639560.0,1.01553
921,20200410427,2020-04-17,0.8295,70154.0,10791.0,1772691213.0,1.002938
922,20200413187,2020-04-17,0.8045,89089.0,25615.0,2376617369.0,0.999558
923,20200414030,2020-04-17,0.8295,286367.0,36278.0,5122428000.0,0.989978
924,20200413125,2020-04-16,0.7295,301414.0,79480.0,5675512741.0,1.00079
925,20200405963,2020-04-14,0.8045,93815.0,33522.0,2161928658.0,1.001068
926,20200400987,2020-04-13,0.7295,493468.0,171786.0,10416154870.0,1.001298
927,20200356844,2020-04-10,0.8045,118280.0,26968.0,1986485708.0,0.99958
928,20200356799,2020-04-10,0.8045,87443.0,26449.0,2128987663.0,1.001495
929,20200354252,2020-04-09,0.7295,163244.0,53075.0,3771536300.0,1.004598
930,20200355657,2020-04-09,0.8045,123735.0,49990.0,2379189312.0,1.006363
931,20200352000,2020-04-08,0.7295,314939.0,107329.0,7755241959.0,0.993603
932,20200351848,2020-04-07,0.8045,93527.0,27702.0,1821727495.0,1.0005
933,20200348648,2020-04-07,0.7295,167401.0,41323.0,3616080808.0,1.01644
934,20200347375,2020-04-06,0.7295,227715.0,114426.0,3798326061.0,0.996463
935,20200347405,2020-04-06,0.8045,157713.0,32453.0,3688679187.0,0.99899
936,20200335028,2020-04-03,0.8295,86913.0,7062.0,2619137270.0,0.989623
937,20200339636,2020-04-01,0.7295,166090.0,35564.0,3670380136.0,0.990468
938,20200341996,2020-04-01,0.8295,88446.0,8008.0,2365864216.0,0.984478
939,20200338171,2020-03-31,0.8045,141518.0,43306.0,2825786635.0,0.99975
940,20200337224,2020-03-30,0.8045,134614.0,44850.0,2935107693.0,0.984608
941,20200334468,2020-03-30,0.8295,74124.0,12897.0,1833851156.0,0.986993
942,20200330266,2020-03-27,0.8045,79369.0,23157.0,1625124966.0,1.004388
943,20200325253,2020-03-26,0.8295,57175.0,15914.0,1319183786.0,0.9813
944,20200324212,2020-03-25,0.8045,89981.0,38631.0,1385749170.0,0.993258
945,20200311589,2020-03-24,0.8295,91646.0,9462.0,2402370650.0,1.012865
946,20200319263,2020-03-23,0.8045,121946.0,41435.0,2313586770.0,1.008308
947,20200322279,2020-03-23,0.7295,208625.0,71460.0,3504548455.0,1.003993
948,20200323425,2020-03-23,0.8295,69899.0,23196.0,1447514850.0,0.997288
949,20200318244,2020-03-23,0.7295,215971.0,77230.0,4581989480.0,0.998838
950,20200323774,2020-03-23,0.7295,187741.0,54560.0,4413712016.0,0.990575
951,20200320062,2020-03-20,0.8045,134218.0,46529.0,2666411176.0,1.00191
952,20200312254,2020-03-19,0.8045,87469.0,28430.0,1728963382.0,1.007825
953,20200309200,2020-03-18,0.8045,105145.0,30327.0,1844544626.0,0.993763
954,20200304760,2020-03-18,0.8045,145477.0,12393.0,3259768553.0,1.00021
955,20200234596,2020-03-17,0.8045,125198.0,46121.0,2775116697.0,1.00921
956,20200309324,2020-03-17,0.7295,195650.0,65543.0,2789274904.0,1.008913
957,20200235946,2020-03-16,0.7295,177160.0,54396.0,3140707225.0,0.999235
958,20200307513,2020-03-13,0.8295,72079.0,25352.0,1425990979.0,0.991015
959,20200302801,2020-03-12,0.7295,209525.0,70508.0,3519371785.0,1.010108
960,20200228865,2020-03-11,0.8045,153483.0,42260.0,2501459429.0,1.000128
961,20200248390,2020-03-10,0.8295,66176.0,6747.0,1805181193.0,0.993818
962,20200246656,2020-03-09,0.8045,142043.0,31634.0,3517017799.0,1.007035
963,20200236944,2020-03-09,0.8295,59461.0,16950.0,1799049274.0,0.99912
964,20200239050,2020-03-05,0.7295,174692.0,47940.0,3818014437.0,0.9932
965,20200237108,2020-03-05,0.7295,150487.0,43129.0,3700160000.0,1.006143
966,20200239904,2020-03-04,0.8495,45148.0,19684.0,1180303060.0,1.00432
967,20200233677,2020-03-03,0.8045,230516.0,38509.0,6357401201.0,1.00121
968,20200237058,2020-03-03,0.8045,81185.0,32336.0,1622442798.0,0.99843
969,20200232253,2020-03-02,0.7295,202797.0,66666.0,4963868737.0,1.007443
970,20200231503,2020-03-02,0.7295,226524.0,61607.0,4949619265.0,0.998133
971,20200231242,2020-03-02,0.7295,217929.0,58736.0,4930880015.0,0.992578
972,20200233201,2020-03-02,0.8045,115124.0,35405.0,2758218010.0,0.985793
973,20200218967,2020-02-28,0.8045,99932.0,27254.0,2680682055.0,1.00697
974,20200229062,2020-02-28,0.8295,54937.0,18882.0,1389683280.0,1.015673
975,20200232512,2020-02-28,0.7295,187461.0,63066.0,4229501119.0,0.992883
976,20200206297,2020-02-26,0.8295,77174.0,13449.0,2370147414.0,1.001815
977,20200231241,2020-02-26,0.7295,258768.0,79362.0,5025072972.0,1.007993
978,20200223545,2020-02-25,0.8045,136360.0,56319.0,2416919148.0,0.993808
979,20200218143,2020-02-25,0.8045,100365.0,31797.0,2530283720.0,0.998938
980,20200223431,2020-02-25,0.8495,52841.0,5476.0,1503564348.0,0.993538
981,20200219216,2020-02-24,0.8295,58817.0,13684.0,1326170591.0,1.001418
982,20200210764,2020-02-21,0.8045,141472.0,37905.0,2666312486.0,0.997388
983,20200209820,2020-02-19,0.7295,213087.0,76157.0,4253744638.0,0.997163
984,20200210650,2020-02-18,0.8045,115353.0,35715.0,2739469115.0,0.99653
985,20200206012,2020-02-17,0.8295,61819.0,12054.0,1848512913.0,0.980813
986,20200206830,2020-02-17,0.8045,90129.0,26713.0,2281536136.0,1.002745
987,20200203985,2020-02-14,0.8045,168644.0,24240.0,4170600907.0,1.009368
988,20200203923,2020-02-14,0.8045,88546.0,28276.0,1853852070.0,1.00349
989,20200201449,2020-02-13,0.8045,105052.0,31188.0,1988197029.0,1.001428
990,20200132601,2020-02-12,0.7295,223226.0,61800.0,4552920345.0,1.002433
991,20200204178,2020-02-12,0.8295,52667.0,6316.0,1299221000.0,0.992565
992,20200128603,2020-02-11,0.8045,133128.0,49379.0,2742392240.0,0.9986
993,20200126104,2020-02-06,0.8045,118880.0,45678.0,2532515737.0,1.00186
994,20200118889,2020-01-31,0.8045,89099.0,31255.0,2433190000.0,0.99403
995,20200116882,2020-01-30,0.7295,364068.0,107917.0,8015299043.0,1.001988
996,20200116825,2020-01-30,0.7295,349981.0,103068.0,7781717046.0,1.006433
997,20200117587,2020-01-30,0.8045,88434.0,21318.0,2247948920.0,0.989485
998,20200117731,2020-01-30,0.8295,81985.0,29532.0,2465440762.0,0.99076
999,20200118330,2020-01-30,0.7295,163563.0,35315.0,4349275000.0,0.99763
1000,20200116670,2020-01-30,0.8045,119549.0,41042.0,2319842343.0,0.999515
1001,20200109053,2020-01-28,0.8045,134579.0,39753.0,2516459594.0,1.0017
1002,20200113376,2020-01-28,0.8295,69674.0,5661.0,2060824201.0,0.99388
1003,20200109303,2020-01-22,0.8295,71652.0,25159.0,1785434942.0,0.988518
1004,20200109281,2020-01-22,0.8045,112037.0,37511.0,2455672153.0,0.992278
1005,20200109283,2020-01-22,0.8045,99913.0,32553.0,2117355233.0,1.005703
1006,20200106912,2020-01-21,0.8045,113034.0,37294.0,2601276160.0,1.00523
1007,20200106894,2020-01-21,0.8045,111344.0,33253.0,2265291440.0,0.99926
1008,20200104957,2020-01-21,0.8495,45029.0,14214.0,1192222320.0,1.00191
1009,20200103963,2020-01-16,0.8045,93955.0,26962.0,2342069719.0,1.00046
