,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한국종합건축사사무소,y
256,2022-08-10,0.9905781098164976,0.9843845408687762,0.9995965967613677,0.9904327095580485,0.9907443507637981,0.0009084205527829709,0.0009084205527829709,0.0009084205527829709,0.0009084205527829709,0.0009084205527829709,0.0009084205527829709,0.0,0.0,0.0,0.9914865303692806,
257,2022-08-11,0.9905705436934572,0.981808647291894,0.9976482059457844,0.9904100507091451,0.9907465974911102,-0.000654653297793006,-0.000654653297793006,-0.000654653297793006,-0.000654653297793006,-0.000654653297793006,-0.000654653297793006,0.0,0.0,0.0,0.9899158903956642,
258,2022-08-12,0.9905629775704167,0.9851475179036354,0.999131815762751,0.9903857619616139,0.9907502028735974,0.0016448215943843329,0.0016448215943843329,0.0016448215943843329,0.0016448215943843329,0.0016448215943843329,0.0016448215943843329,0.0,0.0,0.0,0.992207799164801,
259,2022-08-13,0.990555411447376,0.9810111542206962,0.9965193945933631,0.9903664467948002,0.9907562271819325,-0.0018163918027538654,-0.0018163918027538654,-0.0018163918027538654,-0.0018163918027538654,-0.0018163918027538654,-0.0018163918027538654,0.0,0.0,0.0,0.9887390196446222,
260,2022-08-14,0.9905478453243355,0.9813420352239209,0.9968537615114255,0.9903472144206001,0.9907600593880111,-0.0018163905261322946,-0.0018163905261322946,-0.0018163905261322946,-0.0018163905261322946,-0.0018163905261322946,-0.0018163905261322946,0.0,0.0,0.0,0.9887314547982032,
261,2022-08-15,0.990540279201295,0.9838001810142323,0.9983244062211266,0.9903248227355378,0.9907664118827068,0.000542945966586007,0.000542945966586007,0.000542945966586007,0.000542945966586007,0.000542945966586007,0.000542945966586007,0.0,0.0,0.0,0.9910832251678809,
262,2022-08-16,0.9905327130782543,0.9839283203736706,0.9989435971680025,0.9903076996840348,0.990772426183192,0.001191247512945777,0.001191247512945777,0.001191247512945777,0.001191247512945777,0.001191247512945777,0.001191247512945777,0.0,0.0,0.0,0.9917239605912,
263,2022-08-17,0.9905251469552139,0.9837252101679489,0.9985449833286427,0.9902897307034632,0.9907791538306087,0.0009084205527793722,0.0009084205527793722,0.0009084205527793722,0.0009084205527793722,0.0009084205527793722,0.0009084205527793722,0.0,0.0,0.0,0.9914335675079933,
264,2022-08-18,0.9905175808321733,0.9825236826451107,0.9976234256693772,0.9902705570501145,0.9907935368736362,-0.000654653297796886,-0.000654653297796886,-0.000654653297796886,-0.000654653297796886,-0.000654653297796886,-0.000654653297796886,0.0,0.0,0.0,0.9898629275343764,
265,2022-08-19,0.9905100147091327,0.98391470435025,1.000280055519131,0.9902514247842047,0.9907999002756159,0.0016448215943812797,0.0016448215943812797,0.0016448215943812797,0.0016448215943812797,0.0016448215943812797,0.0016448215943812797,0.0,0.0,0.0,0.992154836303514,
266,2022-08-20,0.9905024485860922,0.9812354452203085,0.9963540650306701,0.9902323395352054,0.9908140067079175,-0.001816391802759158,-0.001816391802759158,-0.001816391802759158,-0.001816391802759158,-0.001816391802759158,-0.001816391802759158,0.0,0.0,0.0,0.988686056783333,
267,2022-08-21,0.9904948824630516,0.9815683230809299,0.996100473722166,0.9902132375122776,0.990830320758599,-0.001816390526138827,-0.001816390526138827,-0.001816390526138827,-0.001816390526138827,-0.001816390526138827,-0.001816390526138827,0.0,0.0,0.0,0.9886784919369128,
268,2022-08-22,0.990487316340011,0.9830422853640264,0.9984515933935283,0.9901925082380247,0.9908452108972164,0.0005429459665716348,0.0005429459665716348,0.0005429459665716348,0.0005429459665716348,0.0005429459665716348,0.0005429459665716348,0.0,0.0,0.0,0.9910302623065826,
269,2022-08-23,0.9904797502169705,0.9844086601070947,0.9986858062001163,0.9901722126856155,0.9908521142818816,0.0011912475129469064,0.0011912475129469064,0.0011912475129469064,0.0011912475129469064,0.0011912475129469064,0.0011912475129469064,0.0,0.0,0.0,0.9916709977299174,
270,2022-08-24,0.99047218409393,0.9836976484117308,0.9989678725296433,0.9901443349566402,0.9908589233364304,0.0009084205527792299,0.0009084205527792299,0.0009084205527792299,0.0009084205527792299,0.0009084205527792299,0.0009084205527792299,0.0,0.0,0.0,0.9913806046467092,
271,2022-08-25,0.9904646179708894,0.9824355209451451,0.9972749332258398,0.9901281504575024,0.9908774789398148,-0.0006546532977962396,-0.0006546532977962396,-0.0006546532977962396,-0.0006546532977962396,-0.0006546532977962396,-0.0006546532977962396,0.0,0.0,0.0,0.9898099646730931,
272,2022-08-26,0.9904570518478488,0.9841166793605929,0.9999013695974436,0.9901049646902685,0.9908911768466743,0.0016448215943823603,0.0016448215943823603,0.0016448215943823603,0.0016448215943823603,0.0016448215943823603,0.0016448215943823603,0.0,0.0,0.0,0.9921018734422312,
273,2022-08-27,0.9904494857248083,0.9811190770516726,0.9961032851836858,0.9900797627342013,0.9908977383864415,-0.0018163918027554599,-0.0018163918027554599,-0.0018163918027554599,-0.0018163918027554599,-0.0018163918027554599,-0.0018163918027554599,0.0,0.0,0.0,0.9886330939220528,
274,2022-08-28,0.9904419196017676,0.9810058018377127,0.99667934325146,0.990054272711313,0.9909029173714932,-0.0018163905261332936,-0.0018163905261332936,-0.0018163905261332936,-0.0018163905261332936,-0.0018163905261332936,-0.0018163905261332936,0.0,0.0,0.0,0.9886255290756344,
