,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)케이디엔지니어링건축사사무소,y
188,2022-04-27,0.9980774846020181,0.9869976323234687,1.0090091235691092,0.9980774846020181,0.9980774846020181,-2.4563717903389278e-05,-2.4563717903389278e-05,-2.4563717903389278e-05,-2.4563717903389278e-05,-2.4563717903389278e-05,-2.4563717903389278e-05,0.0,0.0,0.0,0.9980529208841147,0.9927282
189,2022-04-29,0.9981324002167825,0.9879473038132726,1.0093338770830491,0.9981324002167825,0.9981324002167825,0.000783585714169752,0.000783585714169752,0.000783585714169752,0.000783585714169752,0.000783585714169752,0.000783585714169752,0.0,0.0,0.0,0.9989159859309522,0.9976293
190,2022-05-02,0.9982147736389289,0.9874742522354599,1.0080063102188226,0.9982147736389289,0.9982147736389289,-0.00010828041948633698,-0.00010828041948633698,-0.00010828041948633698,-0.00010828041948633698,-0.00010828041948633698,-0.00010828041948633698,0.0,0.0,0.0,0.9981064932194426,0.995618
191,2022-05-04,0.9982696892536933,0.9881987675102479,1.0088863876837704,0.9982696892536933,0.9982696892536933,-2.4563717905523198e-05,-2.4563717905523198e-05,-2.4563717905523198e-05,-2.4563717905523198e-05,-2.4563717905523198e-05,-2.4563717905523198e-05,0.0,0.0,0.0,0.9982451255357878,0.9908773
192,2022-05-06,0.9983246048684576,0.9883382550804274,1.0090986008581353,0.9983246048684576,0.9983246048684576,0.0007835857141669382,0.0007835857141669382,0.0007835857141669382,0.0007835857141669382,0.0007835857141669382,0.0007835857141669382,0.0,0.0,0.0,0.9991081905826246,1.0104486
193,2022-05-10,0.9984344360979863,0.9894391003934007,1.0105244864488307,0.9984344360979863,0.9984344360979863,0.0014429775273900713,0.0014429775273900713,0.0014429775273900713,0.0014429775273900713,0.0014429775273900713,0.0014429775273900713,0.0,0.0,0.0,0.9998774136253764,1.0043759
194,2022-05-11,0.9984618939053684,0.9881457349097571,1.0087959278032235,0.9984618939053684,0.9984618939053684,-2.456371790322167e-05,-2.456371790322167e-05,-2.456371790322167e-05,-2.456371790322167e-05,-2.456371790322167e-05,-2.456371790322167e-05,0.0,0.0,0.0,0.9984373301874652,0.9937693
195,2022-05-12,0.9984893517127507,0.9882035264149227,1.0101856493058228,0.9984893517127507,0.9984893517127507,0.0005914059584846908,0.0005914059584846908,0.0005914059584846908,0.0005914059584846908,0.0005914059584846908,0.0005914059584846908,0.0,0.0,0.0,0.9990807576712354,0.992725
196,2022-05-13,0.9985168095201329,0.9888992140669851,1.0098192287057397,0.9985168095201329,0.9985168095201329,0.0007835857141696164,0.0007835857141696164,0.0007835857141696164,0.0007835857141696164,0.0007835857141696164,0.0007835857141696164,0.0,0.0,0.0,0.9993003952343025,0.9962792
197,2022-05-17,0.9986266407496616,0.9901258664125537,1.010407385822888,0.9986266407496616,0.9986266407496616,0.001442977527390659,0.001442977527390659,0.001442977527390659,0.001442977527390659,0.001442977527390659,0.001442977527390659,0.0,0.0,0.0,1.0000696182770523,0.9999983
198,2022-05-19,0.9986815563644258,0.9883242033308373,1.0106298873650357,0.9986815563644258,0.9986815563644258,0.0005914059584846872,0.0005914059584846872,0.0005914059584846872,0.0005914059584846872,0.0005914059584846872,0.0005914059584846872,0.0,0.0,0.0,0.9992729623229105,0.9932776
199,2022-05-20,0.998709014171808,0.9885193922677075,1.0096261834284521,0.998709014171808,0.998709014171808,0.0007835857141668025,0.0007835857141668025,0.0007835857141668025,0.0007835857141668025,0.0007835857141668025,0.0007835857141668025,0.0,0.0,0.0,0.9994925998859748,0.9935169
