,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(자)건축사사무소 태백,y
85,2021-09-29,0.992687558536981,0.9783460030489766,1.0107513245659308,0.992687558536981,0.992687558536981,0.0015634728776904852,0.0015634728776904852,0.0015634728776904852,0.0015634728776904852,0.0015634728776904852,0.0015634728776904852,0.0,0.0,0.0,0.9942510314146714,0.9884527
86,2021-09-30,0.9926846636605646,0.9798612549879813,1.0128841261987196,0.9926846636605646,0.9926846636605646,0.0032891266167966167,0.0032891266167966167,0.0032891266167966167,0.0032891266167966167,0.0032891266167966167,0.0032891266167966167,0.0,0.0,0.0,0.9959737902773612,0.9941935609
87,2021-10-01,0.9926817687841482,0.9737470659121868,1.0086048460512702,0.9926817687841482,0.9926817687841482,-0.0010101586956178237,-0.0010101586956178237,-0.0010101586956178237,-0.0010101586956178237,-0.0010101586956178237,-0.0010101586956178237,0.0,0.0,0.0,0.9916716100885303,0.9910881
88,2021-10-06,0.9926672944020664,0.975871760880172,1.0105798143460385,0.9926672944020664,0.9926672944020664,0.0015634728776942235,0.0015634728776942235,0.0015634728776942235,0.0015634728776942235,0.0015634728776942235,0.0015634728776942235,0.0,0.0,0.0,0.9942307672797606,0.9873749
89,2021-10-07,0.99266439952565,0.9792757615164344,1.0119767087364528,0.99266439952565,0.99266439952565,0.003289126616798452,0.003289126616798452,0.003289126616798452,0.003289126616798452,0.003289126616798452,0.003289126616798452,0.0,0.0,0.0,0.9959535261424485,0.9894423
90,2021-10-08,0.9926615046492335,0.9750817369871684,1.0062531386460944,0.9926615046492335,0.9926615046492335,-0.0010101586956036022,-0.0010101586956036022,-0.0010101586956036022,-0.0010101586956036022,-0.0010101586956036022,-0.0010101586956036022,0.0,0.0,0.0,0.9916513459536299,0.9929757
91,2021-10-12,0.9926501873682478,0.9764936018924738,1.0112922216052094,0.9926501873682478,0.9926501873682478,0.0020392307346981664,0.0020392307346981664,0.0020392307346981664,0.0020392307346981664,0.0020392307346981664,0.0020392307346981664,0.0,0.0,0.0,0.994689418102946,0.984756299
92,2021-10-14,0.9926445287277549,0.9806641925987232,1.011704567284613,0.9926445287277549,0.9926445287277549,0.0032891266167994534,0.0032891266167994534,0.0032891266167994534,0.0032891266167994534,0.0032891266167994534,0.0032891266167994534,0.0,0.0,0.0,0.9959336553445544,0.9870202
93,2021-10-15,0.9926416994075085,0.9753681516928034,1.0081283569119683,0.9926416994075085,0.9926416994075085,-0.0010101586956061828,-0.0010101586956061828,-0.0010101586956061828,-0.0010101586956061828,-0.0010101586956061828,-0.0010101586956061828,0.0,0.0,0.0,0.9916315407119023,0.9927852
94,2021-10-18,0.9926332114467691,0.9769678276938314,1.010000153007448,0.9926332114467691,0.9926332114467691,0.0007901630551312199,0.0007901630551312199,0.0007901630551312199,0.0007901630551312199,0.0007901630551312199,0.0007901630551312199,0.0,0.0,0.0,0.9934233745019003,0.9875852
