,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 선엔지니어링종합건축사사무소,y
53,2021-08-18,1.0005212913331323,0.990687919201618,1.0143333483560986,1.0005212913331323,1.0005212913331323,0.0019925832297497605,0.0019925832297497605,0.0019925832297497605,0.0019925832297497605,0.0019925832297497605,0.0019925832297497605,0.0,0.0,0.0,1.002513874562882,1.0097689497
54,2021-08-19,1.0005667120510253,0.9895824401019809,1.014839118400489,1.0005667120510253,1.0005667120510253,0.0016643384466158528,0.0016643384466158528,0.0016643384466158528,0.0016643384466158528,0.0016643384466158528,0.0016643384466158528,0.0,0.0,0.0,1.0022310504976413,1.0106223493
55,2021-08-20,1.0006121327689186,0.989028699251077,1.0140157628502635,1.0006121327689186,1.0006121327689186,0.0008305593486527316,0.0008305593486527316,0.0008305593486527316,0.0008305593486527316,0.0008305593486527316,0.0008305593486527316,0.0,0.0,0.0,1.0014426921175714,0.9906354626
56,2021-08-23,1.000748394922598,0.9902954532461731,1.0159587521679392,1.000748394922598,1.000748394922598,0.002377075992670463,0.002377075992670463,0.002377075992670463,0.002377075992670463,0.002377075992670463,0.002377075992670463,0.0,0.0,0.0,1.0031254709152684,0.9911158
57,2021-08-25,1.000641330109356,0.9894622673479185,1.0151311686737319,1.000641330109356,1.000641330109356,0.001992583229751538,0.001992583229751538,0.001992583229751538,0.001992583229751538,0.001992583229751538,0.001992583229751538,0.0,0.0,0.0,1.0026339133391076,1.0108914605
58,2021-08-26,1.000587797702735,0.9906407571723138,1.015028987682564,1.000587797702735,1.000587797702735,0.0016643384466137467,0.0016643384466137467,0.0016643384466137467,0.0016643384466137467,0.0016643384466137467,0.0016643384466137467,0.0,0.0,0.0,1.0022521361493488,1.0108934308000002
59,2021-08-27,1.000534265296114,0.9893215184929474,1.0135039240421033,1.000534265296114,1.000534265296114,0.00083055934865409,0.00083055934865409,0.00083055934865409,0.00083055934865409,0.00083055934865409,0.00083055934865409,0.0,0.0,0.0,1.0013648246447682,1.0093212
60,2021-08-30,1.0003736680762512,0.9908323922369959,1.0142888523143254,1.0003736680762512,1.0003736680762512,0.0023770759926711803,0.0023770759926711803,0.0023770759926711803,0.0023770759926711803,0.0023770759926711803,0.0023770759926711803,0.0,0.0,0.0,1.0027507440689223,1.0093270851
61,2021-08-31,1.00032013566963,0.9897701161992849,1.013927172639482,1.00032013566963,1.00032013566963,0.0017733828885658904,0.0017733828885658904,0.0017733828885658904,0.0017733828885658904,0.0017733828885658904,0.0017733828885658904,0.0,0.0,0.0,1.002093518558196,1.009333
62,2021-09-01,1.0002666032630092,0.9896348836363614,1.0143146686512032,1.0002666032630092,1.0002666032630092,0.0019925832297484855,0.0019925832297484855,0.0019925832297484855,0.0019925832297484855,0.0019925832297484855,0.0019925832297484855,0.0,0.0,0.0,1.0022591864927577,1.0093457
63,2021-09-03,1.0001595384497672,0.9886905847843394,1.0127502204407275,1.0001595384497672,1.0001595384497672,0.0008305593486432788,0.0008305593486432788,0.0008305593486432788,0.0008305593486432788,0.0008305593486432788,0.0008305593486432788,0.0,0.0,0.0,1.0009900977984105,1.0020771000000002
64,2021-09-06,0.9999720980727406,0.9903456676054047,1.0153012500907461,0.9999720980727406,0.9999720980727406,0.0023770759926579482,0.0023770759926579482,0.0023770759926579482,0.0023770759926579482,0.0023770759926579482,0.0023770759926579482,0.0,0.0,0.0,1.0023491740653985,1.0020757999999998
65,2021-09-07,0.999909617947065,0.989526842709565,1.0137203397817398,0.999909617947065,0.999909617947065,0.0017733828885642667,0.0017733828885642667,0.0017733828885642667,0.0017733828885642667,0.0017733828885642667,0.0017733828885642667,0.0,0.0,0.0,1.0016830008356292,1.0017946684
66,2021-09-08,0.9998471378213893,0.9893657621488289,1.013509321105671,0.9998471378213893,0.9998471378213893,0.0019925832297502635,0.0019925832297502635,0.0019925832297502635,0.0019925832297502635,0.0019925832297502635,0.0019925832297502635,0.0,0.0,0.0,1.0018397210511396,1.0015028
67,2021-09-09,0.9997846576957138,0.9895789739444829,1.0145777365043012,0.9997846576957138,0.9997846576957138,0.0016643384466173054,0.0016643384466173054,0.0016643384466173054,0.0016643384466173054,0.0016643384466173054,0.0016643384466173054,0.0,0.0,0.0,1.0014489961423312,1.0016011
68,2021-09-13,0.9995347371930114,0.9887020249147631,1.0131806287661178,0.9995347371930114,0.9995347371930114,0.0023770759926586655,0.0023770759926586655,0.0023770759926586655,0.0023770759926586655,0.0023770759926586655,0.0023770759926586655,0.0,0.0,0.0,1.0019118131856701,1.0015028
69,2021-09-14,0.9994722570673359,0.9886919883595336,1.0134961212147335,0.9994722570673359,0.9994722570673359,0.001773382888569846,0.001773382888569846,0.001773382888569846,0.001773382888569846,0.001773382888569846,0.001773382888569846,0.0,0.0,0.0,1.0012456399559058,0.9948246
70,2021-09-15,0.9994097769416604,0.9885551624089403,1.0124221716309296,0.9994097769416604,0.9994097769416604,0.001992583229749626,0.001992583229749626,0.001992583229749626,0.001992583229749626,0.001992583229749626,0.001992583229749626,0.0,0.0,0.0,1.0014023601714102,1.0015039
71,2021-09-16,0.9993472968206115,0.9883558022985026,1.0135945432108375,0.9993472968206115,0.9993472968206115,0.0016643384466143672,0.0016643384466143672,0.0016643384466143672,0.0016643384466143672,0.0016643384466143672,0.0016643384466143672,0.0,0.0,0.0,1.0010116352672258,0.997827
72,2021-09-17,0.9992848166995626,0.9873057303851277,1.0123238093055993,0.9992848166995626,0.9992848166995626,0.0008305593486583123,0.0008305593486583123,0.0008305593486583123,0.0008305593486583123,0.0008305593486583123,0.0008305593486583123,0.0,0.0,0.0,1.0001153760482209,0.9978259
73,2021-09-24,0.9988474558522201,0.9871490763849808,1.011907232836832,0.9988474558522201,0.9988474558522201,0.000830559348653586,0.000830559348653586,0.000830559348653586,0.000830559348653586,0.000830559348653586,0.000830559348653586,0.0,0.0,0.0,0.9996780152008737,0.991173
74,2021-09-27,0.9986600154890733,0.9888328967225005,1.0126889077261922,0.9986600154890733,0.9986600154890733,0.0023770759926662467,0.0023770759926662467,0.0023770759926662467,0.0023770759926662467,0.0023770759926662467,0.0023770759926662467,0.0,0.0,0.0,1.0010370914817397,0.9999681
75,2021-09-28,0.9985975353680244,0.9881887092232381,1.01237526996081,0.9985975353680244,0.9985975353680244,0.0017733828885676942,0.0017733828885676942,0.0017733828885676942,0.0017733828885676942,0.0017733828885676942,0.0017733828885676942,0.0,0.0,0.0,1.000370918256592,0.9999682
76,2021-09-29,0.9985350552469755,0.9880564439127195,1.0125193485603559,0.9985350552469755,0.9985350552469755,0.0019925832297488333,0.0019925832297488333,0.0019925832297488333,0.0019925832297488333,0.0019925832297488333,0.0019925832297488333,0.0,0.0,0.0,1.0005276384767243,0.9999682
77,2021-09-30,0.9984725751259266,0.9876236600521726,1.0130795559009016,0.9984725751259266,0.9984725751259266,0.0016643384466132087,0.0016643384466132087,0.0016643384466132087,0.0016643384466132087,0.0016643384466132087,0.0016643384466132087,0.0,0.0,0.0,1.0001369135725398,0.9999682
78,2021-10-01,0.9984114643493417,0.9870953605752838,1.0103961452997585,0.9984114643493417,0.9984114643493417,0.0008305593486488594,0.0008305593486488594,0.0008305593486488594,0.0008305593486488594,0.0008305593486488594,0.0008305593486488594,0.0,0.0,0.0,0.9992420236979905,0.999968
79,2021-10-06,0.998105910466417,0.9880487262803785,1.0120343115767092,0.998105910466417,0.998105910466417,0.0019925832297506114,0.0019925832297506114,0.0019925832297506114,0.0019925832297506114,0.0019925832297506114,0.0019925832297506114,0.0,0.0,0.0,1.0000984936961677,1.0090555
80,2021-10-07,0.998044799689832,0.9875095057853303,1.0124018438634377,0.998044799689832,0.998044799689832,0.0016643384466197052,0.0016643384466197052,0.0016643384466197052,0.0016643384466197052,0.0016643384466197052,0.0016643384466197052,0.0,0.0,0.0,0.9997091381364517,0.9894181
81,2021-10-08,0.997983688913247,0.9865517942417009,1.0110671654301533,0.997983688913247,0.997983688913247,0.000830559348668619,0.000830559348668619,0.000830559348668619,0.000830559348668619,0.000830559348668619,0.000830559348668619,0.0,0.0,0.0,0.9988142482619156,0.987766651
82,2021-10-12,0.9977392458069071,0.9875228205281127,1.0124775214495123,0.9977392458069071,0.9977392458069071,0.001773382888565178,0.001773382888565178,0.001773382888565178,0.001773382888565178,0.001773382888565178,0.001773382888565178,0.0,0.0,0.0,0.9995126286954723,0.9920313
83,2021-10-14,0.9976170242537372,0.9869720961008583,1.011913929466271,0.9976170242537372,0.9976170242537372,0.0016643384466128821,0.0016643384466128821,0.0016643384466128821,0.0016643384466128821,0.0016643384466128821,0.0016643384466128821,0.0,0.0,0.0,0.9992813627003501,0.9886867
84,2021-10-15,0.9975559134771521,0.985894766973618,1.0101386649160453,0.9975559134771521,0.9975559134771521,0.0008305593486578078,0.0008305593486578078,0.0008305593486578078,0.0008305593486578078,0.0008305593486578078,0.0008305593486578078,0.0,0.0,0.0,0.99838647282581,0.9983166
85,2021-10-18,0.9975570729373952,0.9881909944774154,1.0117001467209197,0.9975570729373952,0.9975570729373952,0.002377075992660595,0.002377075992660595,0.002377075992660595,0.002377075992660595,0.002377075992660595,0.002377075992660595,0.0,0.0,0.0,0.9999341489300557,1.0012949
86,2021-10-19,0.9975574594241428,0.98655730156346,1.0112781012646634,0.9975574594241428,0.9975574594241428,0.0017733828885707576,0.0017733828885707576,0.0017733828885707576,0.0017733828885707576,0.0017733828885707576,0.0017733828885707576,0.0,0.0,0.0,0.9993308423127135,0.9939357739
87,2021-10-21,0.997558232397638,0.9868770331504138,1.0121057725896583,0.997558232397638,0.997558232397638,0.0016643384466146615,0.0016643384466146615,0.0016643384466146615,0.0016643384466146615,0.0016643384466146615,0.0016643384466146615,0.0,0.0,0.0,0.9992225708442526,1.0012953
88,2021-10-25,0.9975597783446286,0.9879390346048005,1.0125536736065743,0.9975597783446286,0.9975597783446286,0.0023770759926613123,0.0023770759926613123,0.0023770759926613123,0.0023770759926613123,0.0023770759926613123,0.0023770759926613123,0.0,0.0,0.0,0.99993685433729,1.0093526
89,2021-10-26,0.9975601648313762,0.987808158084468,1.011080369566143,0.9975601648313762,0.9975601648313762,0.0017733828885691336,0.0017733828885691336,0.0017733828885691336,0.0017733828885691336,0.0017733828885691336,0.0017733828885691336,0.0,0.0,0.0,0.9993335477199453,1.0093526
90,2021-10-28,0.9975609378048714,0.9869867583765375,1.0108934851920441,0.9975609378048714,0.9975609378048714,0.001664338446616441,0.001664338446616441,0.001664338446616441,0.001664338446616441,0.001664338446616441,0.001664338446616441,0.0,0.0,0.0,0.9992252762514878,0.9911162
91,2021-10-29,0.9975617967670151,0.9867609533318057,1.01029782630046,0.9975617967670151,0.9975617967670151,0.0008305593486544401,0.0008305593486544401,0.0008305593486544401,0.0008305593486544401,0.0008305593486544401,0.0008305593486544401,0.0,0.0,0.0,0.9983923561156695,1.0015041
92,2021-11-01,0.9975643736534461,0.9874480510432273,1.0122432746583625,0.9975643736534461,0.9975643736534461,0.0023770759926681757,0.0023770759926681757,0.0023770759926681757,0.0023770759926681757,0.0023770759926681757,0.0023770759926681757,0.0,0.0,0.0,0.9999414496461142,1.0015036000000002
93,2021-11-02,0.9975652326155898,0.9877041505564467,1.0118619801624913,0.9975652326155898,0.9975652326155898,0.0017733828885682405,0.0017733828885682405,0.0017733828885682405,0.0017733828885682405,0.0017733828885682405,0.0017733828885682405,0.0,0.0,0.0,0.999338615504158,0.9961782
94,2021-11-03,0.9975660915777335,0.9879080285764298,1.0128822577090735,0.9975660915777335,0.9975660915777335,0.0019925832297504774,0.0019925832297504774,0.0019925832297504774,0.0019925832297504774,0.0019925832297504774,0.0019925832297504774,0.0,0.0,0.0,0.999558674807484,0.9961781106
95,2021-11-04,0.9975669505398772,0.9858549661797912,1.0109436499478803,0.9975669505398772,0.9975669505398772,0.0016643384466143347,0.0016643384466143347,0.0016643384466143347,0.0016643384466143347,0.0016643384466143347,0.0016643384466143347,0.0,0.0,0.0,0.9992312889864915,1.0057436
96,2021-11-05,0.997567809502021,0.9864157009981939,1.0106257102675742,0.997567809502021,0.997567809502021,0.0008305593486557988,0.0008305593486557988,0.0008305593486557988,0.0008305593486557988,0.0008305593486557988,0.0008305593486557988,0.0,0.0,0.0,0.9983983688506768,0.996178
97,2021-11-08,0.997570386388452,0.9874550647933396,1.011778243263847,0.997570386388452,0.997570386388452,0.0023770759926688926,0.0023770759926688926,0.0023770759926688926,0.0023770759926688926,0.0023770759926688926,0.0023770759926688926,0.0,0.0,0.0,0.9999474623811209,1.00574179
98,2021-11-09,0.9975712747864756,0.9868350849619432,1.011377312596609,0.9975712747864756,0.9975712747864756,0.0017733828885669813,0.0017733828885669813,0.0017733828885669813,0.0017733828885669813,0.0017733828885669813,0.0017733828885669813,0.0,0.0,0.0,0.9993446576750425,1.0057333
99,2021-11-10,0.9975721631844993,0.9868954568232277,1.011586343426821,0.9975721631844993,0.9975721631844993,0.001992583229750322,0.001992583229750322,0.001992583229750322,0.001992583229750322,0.001992583229750322,0.001992583229750322,0.0,0.0,0.0,0.9995647464142496,0.9977103355
100,2021-11-11,0.997573051582523,0.986626619423567,1.0116493540955713,0.997573051582523,0.997573051582523,0.0016643384466113965,0.0016643384466113965,0.0016643384466113965,0.0016643384466113965,0.0016643384466113965,0.0016643384466113965,0.0,0.0,0.0,0.9992373900291344,1.0015039
101,2021-11-12,0.9975739399805467,0.9859411875814812,1.010427036801055,0.9975739399805467,0.9975739399805467,0.0008305593486449875,0.0008305593486449875,0.0008305593486449875,0.0008305593486449875,0.0008305593486449875,0.0008305593486449875,0.0,0.0,0.0,0.9984044993291916,1.0015041
102,2021-11-15,0.9975766051746177,0.9869313829021097,1.0124816924085251,0.9975766051746177,0.9975766051746177,0.002377075992655661,0.002377075992655661,0.002377075992655661,0.002377075992655661,0.002377075992655661,0.002377075992655661,0.0,0.0,0.0,0.9999536811672733,1.0006966
103,2021-11-16,0.9975774935726414,0.9866118963983485,1.0113075721011324,0.9975774935726414,0.9975774935726414,0.0017733828885657234,0.0017733828885657234,0.0017733828885657234,0.0017733828885657234,0.0017733828885657234,0.0017733828885657234,0.0,0.0,0.0,0.9993508764612071,1.0006322
104,2021-11-17,0.9975783819706651,0.9882019536805281,1.0114144459864844,0.9975783819706651,0.9975783819706651,0.001992583229749684,0.001992583229749684,0.001992583229749684,0.001992583229749684,0.001992583229749684,0.001992583229749684,0.0,0.0,0.0,0.9995709652004148,0.9995704044
105,2021-11-18,0.9975796802388357,0.9875839891597055,1.011663166220033,0.9975796802388357,0.9975796802388357,0.0016643384466178933,0.0016643384466178933,0.0016643384466178933,0.0016643384466178933,0.0016643384466178933,0.0016643384466178933,0.0,0.0,0.0,0.9992440186854535,0.9995576858
106,2021-11-19,0.9975809785070063,0.9859588572793784,1.0119823742260134,0.9975809785070063,0.9975809785070063,0.0008305593486463461,0.0008305593486463461,0.0008305593486463461,0.0008305593486463461,0.0008305593486463461,0.0008305593486463461,0.0,0.0,0.0,0.9984115378556527,0.9973856
107,2021-11-23,0.9975861715796887,0.9867024138270702,1.010768486024172,0.9975861715796887,0.9975861715796887,0.0017733828885644655,0.0017733828885644655,0.0017733828885644655,0.0017733828885644655,0.0017733828885644655,0.0017733828885644655,0.0,0.0,0.0,0.9993595544682531,0.9913044
108,2021-11-24,0.9975874698478592,0.9866017167172675,1.0123319397298094,0.9975874698478592,0.9975874698478592,0.001992583229751463,0.001992583229751463,0.001992583229751463,0.001992583229751463,0.001992583229751463,0.001992583229751463,0.0,0.0,0.0,0.9995800530776107,0.9918396
109,2021-11-26,0.9975900663842003,0.9866463550446689,1.0110579622022222,0.9975900663842003,0.9975900663842003,0.0008305593486600206,0.0008305593486600206,0.0008305593486600206,0.0008305593486600206,0.0008305593486600206,0.0008305593486600206,0.0,0.0,0.0,0.9984206257328604,0.9913039
110,2021-11-29,0.9975939611887121,0.9875518375715204,1.0121594245593768,0.9975939611887121,0.9975939611887121,0.0023770759926632413,0.0023770759926632413,0.0023770759926632413,0.0023770759926632413,0.0023770759926632413,0.0023770759926632413,0.0,0.0,0.0,0.9999710371813754,0.9939349
111,2021-11-30,0.9975952594568827,0.9865973170281618,1.011591243772637,0.9975952594568827,0.9975952594568827,0.0017733828885635721,0.0017733828885635721,0.0017733828885635721,0.0017733828885635721,0.0017733828885635721,0.0017733828885635721,0.0,0.0,0.0,0.9993686423454462,0.9896205
112,2021-12-01,0.9976172695893116,0.9877682896464913,1.0128511927893795,0.9976172695893116,0.9976172695893116,0.0019925832297488922,0.0019925832297488922,0.0019925832297488922,0.0019925832297488922,0.0019925832297488922,0.0019925832297488922,0.0,0.0,0.0,0.9996098528190606,0.992428
113,2021-12-03,0.9976612898541695,0.9867952161302769,1.009894858101129,0.9976612898541695,0.9976612898541695,0.0008305593486552949,0.0008305593486552949,0.0008305593486552949,0.0008305593486552949,0.0008305593486552949,0.0008305593486552949,0.0,0.0,0.0,0.9984918492028247,0.9995537
114,2021-12-06,0.9977273202514562,0.9884086651978211,1.0115639431779686,0.9977273202514562,0.9977273202514562,0.002377075992663959,0.002377075992663959,0.002377075992663959,0.002377075992663959,0.002377075992663959,0.002377075992663959,0.0,0.0,0.0,1.00010439624412,0.9995564
115,2021-12-07,0.9977493303838851,0.9870537908234766,1.0121428137687476,0.9977493303838851,0.9977493303838851,0.0017733828885684213,0.0017733828885684213,0.0017733828885684213,0.0017733828885684213,0.0017733828885684213,0.0017733828885684213,0.0,0.0,0.0,0.9995227132724536,1.0038478
116,2021-12-08,0.9977713405163141,0.9880476329681682,1.0129283581742323,0.9977713405163141,0.9977713405163141,0.0019925832297506695,0.0019925832297506695,0.0019925832297506695,0.0019925832297506695,0.0019925832297506695,0.0019925832297506695,0.0,0.0,0.0,0.9997639237460648,1.0038484
117,2021-12-09,0.997793350648743,0.987954623704075,1.0109585259424563,0.997793350648743,0.997793350648743,0.001664338446613797,0.001664338446613797,0.001664338446613797,0.001664338446613797,0.001664338446613797,0.001664338446613797,0.0,0.0,0.0,0.9994576890953568,0.9999662
118,2021-12-10,0.997815360781172,0.9861614400027904,1.0106823302810295,0.997815360781172,0.997815360781172,0.0008305593486505681,0.0008305593486505681,0.0008305593486505681,0.0008305593486505681,0.0008305593486505681,0.0008305593486505681,0.0,0.0,0.0,0.9986459201298226,1.0038491608
119,2021-12-13,0.9978813913474038,0.9870413314354052,1.0126386304874098,0.9978813913474038,0.9978813913474038,0.002377075992664676,0.002377075992664676,0.002377075992664676,0.002377075992664676,0.002377075992664676,0.002377075992664676,0.0,0.0,0.0,1.0002584673400685,1.0038488386
120,2021-12-14,0.9979034015361479,0.9867020418682158,1.0114188688224584,0.9979034015361479,0.9979034015361479,0.0017733828885675284,0.0017733828885675284,0.0017733828885675284,0.0017733828885675284,0.0017733828885675284,0.0017733828885675284,0.0,0.0,0.0,0.9996767844247154,1.0038486491
121,2021-12-16,0.9979474219136357,0.9876951926584931,1.0117894907942058,0.9979474219136357,0.9979474219136357,0.0016643384466155764,0.0016643384466155764,0.0016643384466155764,0.0016643384466155764,0.0016643384466155764,0.0016643384466155764,0.0,0.0,0.0,0.9996117603602513,1.0002486277
122,2021-12-17,0.9979694321023796,0.9862740296662709,1.0114790903560857,0.9979694321023796,0.9979694321023796,0.0008305593486519268,0.0008305593486519268,0.0008305593486519268,0.0008305593486519268,0.0008305593486519268,0.0008305593486519268,0.0,0.0,0.0,0.9987999914510316,1.0002485199
123,2021-12-20,0.9980354626686114,0.9874024494122163,1.0138211552843006,0.9980354626686114,0.9980354626686114,0.0023770759926715398,0.0023770759926715398,0.0023770759926715398,0.0023770759926715398,0.0023770759926715398,0.0023770759926715398,0.0,0.0,0.0,1.000412538661283,1.0002485878
124,2021-12-21,0.9980574728573555,0.9870209487037549,1.0115215408589335,0.9980574728573555,0.9980574728573555,0.0017733828885662703,0.0017733828885662703,0.0017733828885662703,0.0017733828885662703,0.0017733828885662703,0.0017733828885662703,0.0,0.0,0.0,0.9998308557459218,1.0002472
125,2021-12-22,0.9980794830460994,0.98725067604576,1.0123746693662823,0.9980794830460994,0.9980794830460994,0.001992583229749395,0.001992583229749395,0.001992583229749395,0.001992583229749395,0.001992583229749395,0.001992583229749395,0.0,0.0,0.0,1.0000720662758489,1.000248
126,2021-12-23,0.9981014932069592,0.9877169719521175,1.0125523365511477,0.9981014932069592,0.9981014932069592,0.0016643384466134702,0.0016643384466134702,0.0016643384466134702,0.0016643384466134702,0.0016643384466134702,0.0016643384466134702,0.0,0.0,0.0,0.9997658316535727,1.0002485
127,2021-12-24,0.998123503367819,0.9869542127933714,1.0114090597318892,0.998123503367819,0.998123503367819,0.0008305593486411159,0.0008305593486411159,0.0008305593486411159,0.0008305593486411159,0.0008305593486411159,0.0008305593486411159,0.0,0.0,0.0,0.99895406271646,1.0090553
128,2021-12-27,0.9981895338503983,0.9869610523642592,1.0126440381448938,0.9981895338503983,0.9981895338503983,0.0023770759926722567,0.0023770759926722567,0.0023770759926722567,0.0023770759926722567,0.0023770759926722567,0.0023770759926722567,0.0,0.0,0.0,1.0005666098430706,1.0090564
129,2021-12-28,0.9982115440112582,0.987537567501998,1.011848850590786,0.9982115440112582,0.9982115440112582,0.0017733828885718491,0.0017733828885718491,0.0017733828885718491,0.0017733828885718491,0.0017733828885718491,0.0017733828885718491,0.0,0.0,0.0,0.9999849268998301,0.9926992
130,2021-12-30,0.9982555643329778,0.9878665110064537,1.0122609766188584,0.9982555643329778,0.9982555643329778,0.0016643384466105322,0.0016643384466105322,0.0016643384466105322,0.0016643384466105322,0.0016643384466105322,0.0016643384466105322,0.0,0.0,0.0,0.9999199027795883,1.009054
131,2021-12-31,0.9982775744938376,0.9866224225241786,1.0111009039422323,0.9982775744938376,0.9982775744938376,0.000830559348642474,0.000830559348642474,0.000830559348642474,0.000830559348642474,0.000830559348642474,0.000830559348642474,0.0,0.0,0.0,0.9991081338424801,1.0090552
132,2022-01-03,0.9983436049764168,0.9894252942362557,1.012442746660775,0.9983436049764168,0.9983436049764168,0.002377075992659025,0.002377075992659025,0.002377075992659025,0.002377075992659025,0.002377075992659025,0.002377075992659025,0.0,0.0,0.0,1.0007206809690758,1.0090555
133,2022-01-05,0.9983876254533013,0.9881439106334098,1.0131073016434644,0.9983876254533013,0.9983876254533013,0.0019925832297505355,0.0019925832297505355,0.0019925832297505355,0.0019925832297505355,0.0019925832297505355,0.0019925832297505355,0.0,0.0,0.0,1.0003802086830518,1.0090537
134,2022-01-06,0.9984096356917436,0.9882410801082868,1.012921265556797,0.9984096356917436,0.9984096356917436,0.0016643384466170287,0.0016643384466170287,0.0016643384466170287,0.0016643384466170287,0.0016643384466170287,0.0016643384466170287,0.0,0.0,0.0,1.0000739741383606,0.991283
135,2022-01-07,0.9984316459301857,0.9866677433089973,1.011010787581666,0.9984316459301857,0.9984316459301857,0.0008305593486438333,0.0008305593486438333,0.0008305593486438333,0.0008305593486438333,0.0008305593486438333,0.0008305593486438333,0.0,0.0,0.0,0.9992622052788296,0.9913047
136,2022-01-12,0.9985416971223967,0.9886091055499572,1.012939373483433,0.9985416971223967,0.9985416971223967,0.001992583229749899,0.001992583229749899,0.001992583229749899,0.001992583229749899,0.001992583229749899,0.001992583229749899,0.0,0.0,0.0,1.0005342803521466,0.9913013
137,2022-01-14,0.9985857175992812,0.987775548128699,1.01167291727015,0.9985857175992812,0.9985857175992812,0.0008305593486575078,0.0008305593486575078,0.0008305593486575078,0.0008305593486575078,0.0008305593486575078,0.0008305593486575078,0.0,0.0,0.0,0.9994162769479387,0.9913043
138,2022-01-17,0.9986517483146078,0.9889811374380013,1.0136246985587545,0.9986517483146078,0.9986517483146078,0.0023770759926666062,0.0023770759926666062,0.0023770759926666062,0.0023770759926666062,0.0023770759926666062,0.0023770759926666062,0.0,0.0,0.0,1.0010288243072745,0.9913045
139,2022-01-18,0.99867375855305,0.9875574057487794,1.01339220156301,0.99867375855305,0.99867375855305,0.0017733828885684389,0.0017733828885684389,0.0017733828885684389,0.0017733828885684389,0.0017733828885684389,0.0017733828885684389,0.0,0.0,0.0,1.0004471414416185,0.9945797
140,2022-01-21,0.9987913542443938,0.987300169465057,1.0126153570582672,0.9987913542443938,0.9987913542443938,0.0008305593486527815,0.0008305593486527815,0.0008305593486527815,0.0008305593486527815,0.0008305593486527815,0.0008305593486527815,0.0,0.0,0.0,0.9996219135930465,1.0090915
141,2022-01-25,0.998948148499519,0.9890141693162154,1.0128057308732903,0.998948148499519,0.998948148499519,0.0017733828885668156,0.0017733828885668156,0.0017733828885668156,0.0017733828885668156,0.0017733828885668156,0.0017733828885668156,0.0,0.0,0.0,1.0007215313880857,0.9939324
142,2022-01-27,0.9990265456270815,0.9881994892645201,1.0129317790869379,0.9990265456270815,0.9990265456270815,0.0016643384466176493,0.0016643384466176493,0.0016643384466176493,0.0016643384466176493,0.0016643384466176493,0.0016643384466176493,0.0,0.0,0.0,1.0006908840736992,0.9939312
143,2022-01-28,0.9990657441908628,0.9873858068848623,1.012183962072586,0.9990657441908628,0.9990657441908628,0.0008305593486480553,0.0008305593486480553,0.0008305593486480553,0.0008305593486480553,0.0008305593486480553,0.0008305593486480553,0.0,0.0,0.0,0.9998963035395109,0.993937
144,2022-02-04,0.9993401341373318,0.9873722071267916,1.0128898278875924,0.9993401341373318,0.9993401341373318,0.0008305593486678147,0.0008305593486678147,0.0008305593486678147,0.0008305593486678147,0.0008305593486678147,0.0008305593486678147,0.0,0.0,0.0,1.0001706934859995,0.9939359
145,2022-02-07,0.9994577298286758,0.9906792566822594,1.0135301880532224,0.9994577298286758,0.9994577298286758,0.002377075992657881,0.002377075992657881,0.002377075992657881,0.002377075992657881,0.002377075992657881,0.002377075992657881,0.0,0.0,0.0,1.0018348058213336,0.9939075
146,2022-02-08,0.9994969283924571,0.9890715732780503,1.0132949618474074,0.9994969283924571,0.9994969283924571,0.0017733828885646641,0.0017733828885646641,0.0017733828885646641,0.0017733828885646641,0.0017733828885646641,0.0017733828885646641,0.0,0.0,0.0,1.0012703112810217,0.9939358
147,2022-02-10,0.9995753255828534,0.988770103875069,1.012721530534873,0.9995753255828534,0.9995753255828534,0.0016643384466126056,0.0016643384466126056,0.0016643384466126056,0.0016643384466126056,0.0016643384466126056,0.0016643384466126056,0.0,0.0,0.0,1.001239664029466,1.0038486
148,2022-02-11,0.9996145241780517,0.9882385839341725,1.0128336102055533,0.9996145241780517,0.9996145241780517,0.0008305593486570031,0.0008305593486570031,0.0008305593486570031,0.0008305593486570031,0.0008305593486570031,0.0008305593486570031,0.0,0.0,0.0,1.0004450835267087,1.003822
149,2022-02-14,0.9997321199636464,0.9894952315992688,1.0144087040678733,0.9997321199636464,0.9997321199636464,0.002377075992661672,0.002377075992661672,0.002377075992661672,0.002377075992661672,0.002377075992661672,0.002377075992661672,0.0,0.0,0.0,1.002109195956308,0.9906513
150,2022-02-15,0.9997713185588446,0.988806415528104,1.0141311288656263,0.9997713185588446,0.9997713185588446,0.0017733828885698783,0.0017733828885698783,0.0017733828885698783,0.0017733828885698783,0.0017733828885698783,0.0017733828885698783,0.0,0.0,0.0,1.0015447014474146,0.9996269
151,2022-02-17,0.999849715749241,0.98939893463739,1.0134804322863833,0.999849715749241,0.999849715749241,0.0016643384466143848,0.0016643384466143848,0.0016643384466143848,0.0016643384466143848,0.0016643384466143848,0.0016643384466143848,0.0,0.0,0.0,1.0015140541958554,1.0090506
