,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 동우이앤씨,y
87,2021-10-29,0.9890856410680801,0.9796985537895692,0.9940564743226765,0.9890856410680801,0.9890856410680801,-0.0021456006592348287,-0.0021456006592348287,-0.0021456006592348287,-0.0021456006592348287,-0.0021456006592348287,-0.0021456006592348287,0.0,0.0,0.0,0.9869400404088452,0.985712
88,2021-11-01,0.9890913070179808,0.9802781559309367,0.9950474103927244,0.9890913070179808,0.9890913070179808,-0.0016952770760605596,-0.0016952770760605596,-0.0016952770760605596,-0.0016952770760605596,-0.0016952770760605596,-0.0016952770760605596,0.0,0.0,0.0,0.9873960299419202,0.9851505
89,2021-11-02,0.9890931956679476,0.9787339615250579,0.9940397883589022,0.9890931956679476,0.9890931956679476,-0.0028463920957288954,-0.0028463920957288954,-0.0028463920957288954,-0.0028463920957288954,-0.0028463920957288954,-0.0028463920957288954,0.0,0.0,0.0,0.9862468035722187,0.9868399
90,2021-11-03,0.9890950843182638,0.9772826425647689,0.9924186837433455,0.9890950843182638,0.9890950843182638,-0.004158519404501586,-0.004158519404501586,-0.004158519404501586,-0.004158519404501586,-0.004158519404501586,-0.004158519404501586,0.0,0.0,0.0,0.9849365649137621,0.9837072343
91,2021-11-04,0.9890969729685801,0.9776549523385492,0.9935974295764719,0.9890969729685801,0.9890969729685801,-0.0036918601965924046,-0.0036918601965924046,-0.0036918601965924046,-0.0036918601965924046,-0.0036918601965924046,-0.0036918601965924046,0.0,0.0,0.0,0.9854051127719877,0.9851945
92,2021-11-05,0.9890988616188964,0.9794461382648547,0.9947245860083012,0.9890988616188964,0.9890988616188964,-0.0021456006592341006,-0.0021456006592341006,-0.0021456006592341006,-0.0021456006592341006,-0.0021456006592341006,-0.0021456006592341006,0.0,0.0,0.0,0.9869532609596623,0.9868047
93,2021-11-08,0.989104527569845,0.9794461365279912,0.995253225872341,0.989104527569845,0.989104527569845,-0.001695277076060798,-0.001695277076060798,-0.001695277076060798,-0.001695277076060798,-0.001695277076060798,-0.001695277076060798,0.0,0.0,0.0,0.9874092504937843,0.983615542
94,2021-11-09,0.9891064162201614,0.9789741183643768,0.993944077762439,0.9891064162201614,0.9891064162201614,-0.002846392095727586,-0.002846392095727586,-0.002846392095727586,-0.002846392095727586,-0.002846392095727586,-0.002846392095727586,0.0,0.0,0.0,0.9862600241244338,0.9861268
95,2021-11-10,0.9891083048704775,0.9775186277293284,0.9921422186770316,0.9891083048704775,0.9891083048704775,-0.004158519404499573,-0.004158519404499573,-0.004158519404499573,-0.004158519404499573,-0.004158519404499573,-0.004158519404499573,0.0,0.0,0.0,0.9849497854659779,0.9851970914
96,2021-11-11,0.9891101935207938,0.9780715283363696,0.9928401592958415,0.9891101935207938,0.9891101935207938,-0.003691860196590337,-0.003691860196590337,-0.003691860196590337,-0.003691860196590337,-0.003691860196590337,-0.003691860196590337,0.0,0.0,0.0,0.9854183333242035,0.9861267
97,2021-11-12,0.989112082146939,0.9796276729141188,0.9941783138615522,0.989112082146939,0.989112082146939,-0.002145600659220664,-0.002145600659220664,-0.002145600659220664,-0.002145600659220664,-0.002145600659220664,-0.002145600659220664,0.0,0.0,0.0,0.9869664814877184,0.9861762
98,2021-11-15,0.9891177480253748,0.9800028858876377,0.9950311545227127,0.9891177480253748,0.9891177480253748,-0.0016952770760391745,-0.0016952770760391745,-0.0016952770760391745,-0.0016952770760391745,-0.0016952770760391745,-0.0016952770760391745,0.0,0.0,0.0,0.9874224709493356,1.0148618
99,2021-11-16,0.98911963665152,0.9785981604719087,0.9938507555900905,0.98911963665152,0.98911963665152,-0.002846392095726276,-0.002846392095726276,-0.002846392095726276,-0.002846392095726276,-0.002846392095726276,-0.002846392095726276,0.0,0.0,0.0,0.9862732445557938,0.9868219
100,2021-11-17,0.9891215252776653,0.9770724796717053,0.9928190609006107,0.9891215252776653,0.9891215252776653,-0.004158519404500012,-0.004158519404500012,-0.004158519404500012,-0.004158519404500012,-0.004158519404500012,-0.004158519404500012,0.0,0.0,0.0,0.9849630058731653,0.9861079781
101,2021-11-18,0.9891234139038106,0.977993454815905,0.994047145735728,0.9891234139038106,0.9891234139038106,-0.003691860196595355,-0.003691860196595355,-0.003691860196595355,-0.003691860196595355,-0.003691860196595355,-0.003691860196595355,0.0,0.0,0.0,0.9854315537072152,0.9837076
102,2021-11-19,0.9891253025299559,0.9794084372999697,0.994748443517353,0.9891253025299559,0.9891253025299559,-0.002145600659219934,-0.002145600659219934,-0.002145600659219934,-0.002145600659219934,-0.002145600659219934,-0.002145600659219934,0.0,0.0,0.0,0.9869797018707359,0.9863042
103,2021-11-23,0.9891328570345369,0.9788521450608235,0.9938900119958731,0.9891328570345369,0.9891328570345369,-0.0028463920957249663,-0.0028463920957249663,-0.0028463920957249663,-0.0028463920957249663,-0.0028463920957249663,-0.0028463920957249663,0.0,0.0,0.0,0.9862864649388119,0.9851838
104,2021-11-24,0.989134745697753,0.9774568406910622,0.9920768162709014,0.989134745697753,0.989134745697753,-0.004158519404500481,-0.004158519404500481,-0.004158519404500481,-0.004158519404500481,-0.004158519404500481,-0.004158519404500481,0.0,0.0,0.0,0.9849762262932524,0.985209
105,2021-11-26,0.9891385230241853,0.9795087879712611,0.9943953957751483,0.9891385230241853,0.9891385230241853,-0.002145600659243895,-0.002145600659243895,-0.002145600659243895,-0.002145600659243895,-0.002145600659243895,-0.002145600659243895,0.0,0.0,0.0,0.9869929223649414,0.985192
106,2021-11-29,0.9891441890138337,0.9801549679341739,0.9949899682432952,0.9891441890138337,0.9891441890138337,-0.0016952770760522826,-0.0016952770760522826,-0.0016952770760522826,-0.0016952770760522826,-0.0016952770760522826,-0.0016952770760522826,0.0,0.0,0.0,0.9874489119377814,0.98617
107,2021-12-01,0.989147966340266,0.9770164675485105,0.9926292775949473,0.989147966340266,0.989147966340266,-0.004158519404498438,-0.004158519404498438,-0.004158519404498438,-0.004158519404498438,-0.004158519404498438,-0.004158519404498438,0.0,0.0,0.0,0.9849894469357676,0.9836528
108,2021-12-06,0.9891574096563468,0.9802510000230086,0.9951983685621398,0.9891574096563468,0.9891574096563468,-0.0016952770760525215,-0.0016952770760525215,-0.0016952770760525215,-0.0016952770760525215,-0.0016952770760525215,-0.0016952770760525215,0.0,0.0,0.0,0.9874621325802942,0.9837275
109,2021-12-07,0.989159298319563,0.9792314693975617,0.9938737592811371,0.989159298319563,0.989159298319563,-0.002846392095725188,-0.002846392095725188,-0.002846392095725188,-0.002846392095725188,-0.002846392095725188,-0.002846392095725188,0.0,0.0,0.0,0.9863129062238377,0.9864085
110,2021-12-08,0.9891611869698372,0.9779146318651395,0.9926930897681139,0.9891611869698372,0.9891611869698372,-0.004158519404498906,-0.004158519404498906,-0.004158519404498906,-0.004158519404498906,-0.004158519404498906,-0.004158519404498906,0.0,0.0,0.0,0.9850026675653383,0.9837104
111,2021-12-09,0.9891630756201116,0.9774192433557696,0.992497094659192,0.9891630756201116,0.9891630756201116,-0.0036918601965926956,-0.0036918601965926956,-0.0036918601965926956,-0.0036918601965926956,-0.0036918601965926956,-0.0036918601965926956,0.0,0.0,0.0,0.9854712154235189,0.9861314
112,2021-12-10,0.989164964270386,0.9792666171496875,0.9945704469264763,0.989164964270386,0.989164964270386,-0.0021456006592297286,-0.0021456006592297286,-0.0021456006592297286,-0.0021456006592297286,-0.0021456006592297286,-0.0021456006592297286,0.0,0.0,0.0,0.9870193636111563,0.9861310257
113,2021-12-13,0.9891706302212093,0.9798141502569067,0.9945124754117785,0.9891706302212093,0.9891706302212093,-0.00169527707605276,-0.00169527707605276,-0.00169527707605276,-0.00169527707605276,-0.00169527707605276,-0.00169527707605276,0.0,0.0,0.0,0.9874753531451566,0.986793055
114,2021-12-16,0.9891762961720325,0.9780507419667993,0.9927348835537921,0.9891762961720325,0.9891762961720325,-0.003691860196594171,-0.003691860196594171,-0.003691860196594171,-0.003691860196594171,-0.003691860196594171,-0.003691860196594171,0.0,0.0,0.0,0.9854844359754383,0.9852049691
115,2021-12-17,0.9891781848223069,0.9794344337545824,0.9949572051359927,0.9891781848223069,0.9891781848223069,-0.0021456006592289996,-0.0021456006592289996,-0.0021456006592289996,-0.0021456006592289996,-0.0021456006592289996,-0.0021456006592289996,0.0,0.0,0.0,0.9870325841630779,0.986150619
116,2021-12-20,0.9891838507731302,0.9798965578495709,0.9950801535817659,0.9891838507731302,0.9891838507731302,-0.0016952770760656286,-0.0016952770760656286,-0.0016952770760656286,-0.0016952770760656286,-0.0016952770760656286,-0.0016952770760656286,0.0,0.0,0.0,0.9874885736970646,0.9852028655
117,2021-12-21,0.9891873455069815,0.9790775314143958,0.9942319481550396,0.9891873455069815,0.9891873455069815,-0.0028463920957260565,-0.0028463920957260565,-0.0028463920957260565,-0.0028463920957260565,-0.0028463920957260565,-0.0028463920957260565,0.0,0.0,0.0,0.9863409534112555,0.985217
118,2021-12-22,0.9891908402408327,0.9777654390785604,0.9925396359932868,0.9891908402408327,0.9891908402408327,-0.004158519404499782,-0.004158519404499782,-0.004158519404499782,-0.004158519404499782,-0.004158519404499782,-0.004158519404499782,0.0,0.0,0.0,0.985032320836333,0.9862098
119,2021-12-23,0.9891943349746841,0.978020514843942,0.9931933128625482,0.9891943349746841,0.9891943349746841,-0.003691860196591963,-0.003691860196591963,-0.003691860196591963,-0.003691860196591963,-0.003691860196591963,-0.003691860196591963,0.0,0.0,0.0,0.9855024747780922,0.9868354
120,2021-12-24,0.9891978297085354,0.9793820279868474,0.994819092323005,0.9891978297085354,0.9891978297085354,-0.0021456006592155633,-0.0021456006592155633,-0.0021456006592155633,-0.0021456006592155633,-0.0021456006592155633,-0.0021456006592155633,0.0,0.0,0.0,0.9870522290493199,0.9852082
121,2021-12-27,0.9892083139100895,0.9797112749358424,0.9957058425102738,0.9892083139100895,0.9892083139100895,-0.0016952770760658674,-0.0016952770760658674,-0.0016952770760658674,-0.0016952770760658674,-0.0016952770760658674,-0.0016952770760658674,0.0,0.0,0.0,0.9875130368340236,0.9836639
122,2021-12-28,0.9892118086439406,0.9787595044075794,0.9938138052509443,0.9892118086439406,0.9892118086439406,-0.002846392095731075,-0.002846392095731075,-0.002846392095731075,-0.002846392095731075,-0.002846392095731075,-0.002846392095731075,0.0,0.0,0.0,0.9863654165482095,0.9885206
123,2021-12-30,0.9892187981116434,0.9779677590835913,0.9926250981580134,0.9892187981116434,0.9892187981116434,-0.0036918601965898958,-0.0036918601965898958,-0.0036918601965898958,-0.0036918601965898958,-0.0036918601965898958,-0.0036918601965898958,0.0,0.0,0.0,0.9855269379150535,0.9852149
124,2021-12-31,0.9892222929158216,0.9798687785333153,0.9950094854850063,0.9892222929158216,0.9892222929158216,-0.002145600659214834,-0.002145600659214834,-0.002145600659214834,-0.002145600659214834,-0.002145600659214834,-0.002145600659214834,0.0,0.0,0.0,0.9870766922566068,0.9852229
125,2022-01-03,0.989232777328356,0.9802675103520697,0.9946476318798484,0.989232777328356,0.989232777328356,-0.0016952770760442436,-0.0016952770760442436,-0.0016952770760442436,-0.0016952770760442436,-0.0016952770760442436,-0.0016952770760442436,0.0,0.0,0.0,0.9875375002523118,0.9861693
126,2022-01-04,0.9892362721325342,0.9790486388022833,0.9938727868833228,0.9892362721325342,0.9892362721325342,-0.0028463920957262777,-0.0028463920957262777,-0.0028463920957262777,-0.0028463920957262777,-0.0028463920957262777,-0.0028463920957262777,0.0,0.0,0.0,0.9863898800368079,0.99204
127,2022-01-05,0.9892397669367125,0.9781480570497778,0.9924624249692757,0.9892397669367125,0.9892397669367125,-0.004158519404500688,-0.004158519404500688,-0.004158519404500688,-0.004158519404500688,-0.004158519404500688,-0.004158519404500688,0.0,0.0,0.0,0.9850812475322117,0.9868298
128,2022-01-06,0.9892432617408906,0.9779666490092668,0.9931103784968278,0.9892432617408906,0.9892432617408906,-0.003691860196594914,-0.003691860196594914,-0.003691860196594914,-0.003691860196594914,-0.003691860196594914,-0.003691860196594914,0.0,0.0,0.0,0.9855514015442957,0.9852033
129,2022-01-07,0.9892467565450688,0.9798049087901467,0.9940317476944202,0.9892467565450688,0.9892467565450688,-0.002145600659214105,-0.002145600659214105,-0.002145600659214105,-0.002145600659214105,-0.002145600659214105,-0.002145600659214105,0.0,0.0,0.0,0.9871011558858547,0.9856857
130,2022-01-12,0.9892642305659597,0.9770233478045167,0.9925826228128506,0.9892642305659597,0.9892642305659597,-0.0041585194045011264,-0.0041585194045011264,-0.0041585194045011264,-0.0041585194045011264,-0.0041585194045011264,-0.0041585194045011264,0.0,0.0,0.0,0.9851057111614585,0.9897911
131,2022-01-14,0.9892712203138941,0.9793678239760396,0.9945706261425054,0.9892712203138941,0.9892712203138941,-0.002145600659238065,-0.002145600659238065,-0.002145600659238065,-0.002145600659238065,-0.002145600659238065,-0.002145600659238065,0.0,0.0,0.0,0.9871256196546561,0.9837077
132,2022-01-17,0.9892817049357958,0.9800144620189215,0.9949326870452554,0.9892817049357958,0.9892817049357958,-0.0016952770760573518,-0.0016952770760573518,-0.0016952770760573518,-0.0016952770760573518,-0.0016952770760573518,-0.0016952770760573518,0.0,0.0,0.0,0.9875864278597385,0.9844351
133,2022-01-18,0.9892851998097629,0.978414671313915,0.9938560801170946,0.9892851998097629,0.9892851998097629,-0.0028463920957306336,-0.0028463920957306336,-0.0028463920957306336,-0.0028463920957306336,-0.0028463920957306336,-0.0028463920957306336,0.0,0.0,0.0,0.9864388077140323,0.9897893
134,2022-01-20,0.9892921895576974,0.9779329438726282,0.9933430915127279,0.9892921895576974,0.9892921895576974,-0.003691860196594322,-0.003691860196594322,-0.003691860196594322,-0.003691860196594322,-0.003691860196594322,-0.003691860196594322,0.0,0.0,0.0,0.9856003293611031,0.9895462
135,2022-01-21,0.9892956844316646,0.9798610202816211,0.9939558680802165,0.9892956844316646,0.9892956844316646,-0.002145600659230982,-0.002145600659230982,-0.002145600659230982,-0.002145600659230982,-0.002145600659230982,-0.002145600659230982,0.0,0.0,0.0,0.9871500837724336,0.9852178
136,2022-01-25,0.9893096639275334,0.978507129293847,0.9939326088273359,0.9893096639275334,0.9893096639275334,-0.002846392095725836,-0.002846392095725836,-0.002846392095725836,-0.002846392095725836,-0.002846392095725836,-0.002846392095725836,0.0,0.0,0.0,0.9864632718318076,0.985196
137,2022-01-27,0.9893166536754678,0.9782100341632792,0.992606526888991,0.9893166536754678,0.9893166536754678,-0.0036918601965957977,-0.0036918601965957977,-0.0036918601965957977,-0.0036918601965957977,-0.0036918601965957977,-0.0036918601965957977,0.0,0.0,0.0,0.985624793478872,0.9852039
138,2022-01-28,0.9893201485496139,0.9797573120598738,0.9945946866626958,0.9893201485496139,0.9893201485496139,-0.0021456006592238987,-0.0021456006592238987,-0.0021456006592238987,-0.0021456006592238987,-0.0021456006592238987,-0.0021456006592238987,0.0,0.0,0.0,0.98717454789039,0.983626
139,2022-02-04,0.989344612668637,0.979856002440102,0.9945019089399459,0.989344612668637,0.989344612668637,-0.002145600659254212,-0.002145600659254212,-0.002145600659254212,-0.002145600659254212,-0.002145600659254212,-0.002145600659254212,0.0,0.0,0.0,0.9871990120093829,0.9837316
140,2022-02-07,0.9893550972910755,0.9800836795927049,0.9952260556941503,0.9893550972910755,0.9893550972910755,-0.0016952770760425204,-0.0016952770760425204,-0.0016952770760425204,-0.0016952770760425204,-0.0016952770760425204,-0.0016952770760425204,0.0,0.0,0.0,0.987659820215033,0.9861699
141,2022-02-08,0.9893585921652217,0.9795705622851969,0.9936791238386432,0.9893585921652217,0.9893585921652217,-0.002846392095726704,-0.002846392095726704,-0.002846392095726704,-0.002846392095726704,-0.002846392095726704,-0.002846392095726704,0.0,0.0,0.0,0.986512200069495,0.9897939
142,2022-02-10,0.989365581913514,0.9776283082797635,0.993266423392723,0.989365581913514,0.989365581913514,-0.0036918601965915208,-0.0036918601965915208,-0.0036918601965915208,-0.0036918601965915208,-0.0036918601965915208,-0.0036918601965915208,0.0,0.0,0.0,0.9856737217169225,0.9852175
143,2022-02-11,0.9893690767876601,0.9798126487135296,0.9947984921063353,0.9893690767876601,0.9893690767876601,-0.002145600659240775,-0.002145600659240775,-0.002145600659240775,-0.002145600659240775,-0.002145600659240775,-0.002145600659240775,0.0,0.0,0.0,0.9872234761284193,0.9879545
144,2022-02-14,0.9893795614100986,0.9804009765892161,0.9952323788566819,0.9893795614100986,0.9893795614100986,-0.0016952770760490744,-0.0016952770760490744,-0.0016952770760490744,-0.0016952770760490744,-0.0016952770760490744,-0.0016952770760490744,0.0,0.0,0.0,0.9876842843340495,0.987859
145,2022-02-15,0.9893830562437025,0.9789264093804357,0.9941406005594334,0.9893830562437025,0.9893830562437025,-0.002846392095728235,-0.002846392095728235,-0.002846392095728235,-0.002846392095728235,-0.002846392095728235,-0.002846392095728235,0.0,0.0,0.0,0.9865366641479743,0.9836582
146,2022-02-17,0.9893900459109101,0.9782075552342664,0.9930165053247144,0.9893900459109101,0.9893900459109101,-0.0036918601965929966,-0.0036918601965929966,-0.0036918601965929966,-0.0036918601965929966,-0.0036918601965929966,-0.0036918601965929966,0.0,0.0,0.0,0.9856981857143171,0.9879096
147,2022-02-21,0.9894040252453257,0.979817471047123,0.9953944943568908,0.9894040252453257,0.9894040252453257,-0.001695277076049312,-0.001695277076049312,-0.001695277076049312,-0.001695277076049312,-0.001695277076049312,-0.001695277076049312,0.0,0.0,0.0,0.9877087481692763,0.9850914
148,2022-02-22,0.9894075200789294,0.9793433805720937,0.9947777509054528,0.9894075200789294,0.9894075200789294,-0.002846392095726925,-0.002846392095726925,-0.002846392095726925,-0.002846392095726925,-0.002846392095726925,-0.002846392095726925,0.0,0.0,0.0,0.9865611279832025,0.9910655
149,2022-02-24,0.9894145097461372,0.9785845341473017,0.994142021936933,0.9894145097461372,0.9894145097461372,-0.003691860196594472,-0.003691860196594472,-0.003691860196594472,-0.003691860196594472,-0.003691860196594472,-0.003691860196594472,0.0,0.0,0.0,0.9857226495495427,0.9861348
150,2022-02-25,0.989418004579741,0.9795214898671991,0.9946756518207839,0.989418004579741,0.989418004579741,-0.0021456006592329626,-0.0021456006592329626,-0.0021456006592329626,-0.0021456006592329626,-0.0021456006592329626,-0.0021456006592329626,0.0,0.0,0.0,0.9872724039205081,0.9865499
151,2022-02-28,0.9894284888929872,0.9805850077865153,0.9954251115882365,0.9894284888929872,0.9894284888929872,-0.0016952770760621833,-0.0016952770760621833,-0.0016952770760621833,-0.0016952770760621833,-0.0016952770760621833,-0.0016952770760621833,0.0,0.0,0.0,0.987733211816925,0.986129
152,2022-03-02,0.9894354784351513,0.9782883173476988,0.9923125945104562,0.9894354784351513,0.9894354784351513,-0.004158519404501773,-0.004158519404501773,-0.004158519404501773,-0.004158519404501773,-0.004158519404501773,-0.004158519404501773,0.0,0.0,0.0,0.9852769590306496,0.988395
153,2022-03-03,0.9894389732062334,0.978376878811287,0.9929641150882519,0.9894389732062334,0.9894389732062334,-0.003691860196592263,-0.003691860196592263,-0.003691860196592263,-0.003691860196592263,-0.003691860196592263,-0.003691860196592263,0.0,0.0,0.0,0.9857471130096411,0.9879469
154,2022-03-07,0.9894529522905617,0.9804812247609186,0.9961821257355985,0.9894529522905617,0.9894529522905617,-0.0016952770760624205,-0.0016952770760624205,-0.0016952770760624205,-0.0016952770760624205,-0.0016952770760624205,-0.0016952770760624205,0.0,0.0,0.0,0.9877576752144993,0.9908486
155,2022-03-10,0.989463436603808,0.9777818587077474,0.9929811119042876,0.989463436603808,0.989463436603808,-0.003691860196590195,-0.003691860196590195,-0.003691860196590195,-0.003691860196590195,-0.003691860196590195,-0.003691860196590195,0.0,0.0,0.0,0.9857715764072178,0.9836829
156,2022-03-11,0.9894669313748901,0.9803649542372173,0.9951310576158249,0.9894669313748901,0.9894669313748901,-0.0021456006592187977,-0.0021456006592187977,-0.0021456006592187977,-0.0021456006592187977,-0.0021456006592187977,-0.0021456006592187977,0.0,0.0,0.0,0.9873213307156713,0.9858416
157,2022-03-14,0.9894774156881363,0.9795889632195119,0.9955214001644409,0.9894774156881363,0.9894774156881363,-0.001695277076040797,-0.001695277076040797,-0.001695277076040797,-0.001695277076040797,-0.001695277076040797,-0.001695277076040797,0.0,0.0,0.0,0.9877821386120955,0.985218
158,2022-03-15,0.9894809104400923,0.9791313410409743,0.9944744858192861,0.9894809104400923,0.9894809104400923,-0.0028463920957264846,-0.0028463920957264846,-0.0028463920957264846,-0.0028463920957264846,-0.0028463920957264846,-0.0028463920957264846,0.0,0.0,0.0,0.9866345183443659,0.9867921
159,2022-03-17,0.9894878999440045,0.9785714033377926,0.9932820733781565,0.9894878999440045,0.9894878999440045,-0.0036918601965952136,-0.0036918601965952136,-0.0036918601965952136,-0.0036918601965952136,-0.0036918601965952136,-0.0036918601965952136,0.0,0.0,0.0,0.9857960397474094,0.9868392
160,2022-03-18,0.9894913946959605,0.9798486739708449,0.9946956177360681,0.9894913946959605,0.9894913946959605,-0.0021456006592180683,-0.0021456006592180683,-0.0021456006592180683,-0.0021456006592180683,-0.0021456006592180683,-0.0021456006592180683,0.0,0.0,0.0,0.9873457940367424,0.9908425
161,2022-03-22,0.9895053737037848,0.9790823719592794,0.9943467832701519,0.9895053737037848,0.9895053737037848,-0.0028463920957251744,-0.0028463920957251744,-0.0028463920957251744,-0.0028463920957251744,-0.0028463920957251744,-0.0028463920957251744,0.0,0.0,0.0,0.9866589816080596,0.9868024
162,2022-03-24,0.989512363207697,0.9781030832266846,0.9930499423551304,0.989512363207697,0.989512363207697,-0.0036918601965931466,-0.0036918601965931466,-0.0036918601965931466,-0.0036918601965931466,-0.0036918601965931466,-0.0036918601965931466,0.0,0.0,0.0,0.9858205030111038,0.9836983
163,2022-03-25,0.989515857959653,0.9796546381094533,0.9950745242205744,0.989515857959653,0.989515857959653,-0.0021456006592420274,-0.0021456006592420274,-0.0021456006592420274,-0.0021456006592420274,-0.0021456006592420274,-0.0021456006592420274,0.0,0.0,0.0,0.987370257300411,0.9843528
164,2022-03-28,0.9895263422155213,0.9801386905061064,0.9951505606412216,0.9895263422155213,0.9895263422155213,-0.0016952770760539054,-0.0016952770760539054,-0.0016952770760539054,-0.0016952770760539054,-0.0016952770760539054,-0.0016952770760539054,0.0,0.0,0.0,0.9878310651394674,0.9852115
165,2022-03-29,0.9895298369525323,0.979715939554515,0.9938129373291158,0.9895298369525323,0.9895298369525323,-0.0028463920957273524,-0.0028463920957273524,-0.0028463920957273524,-0.0028463920957273524,-0.0028463920957273524,-0.0028463920957273524,0.0,0.0,0.0,0.9866834448568049,0.9906805
166,2022-03-31,0.9895368264265544,0.9777304599454117,0.992979420617104,0.9895368264265544,0.9895368264265544,-0.003691860196591079,-0.003691860196591079,-0.003691860196591079,-0.003691860196591079,-0.003691860196591079,-0.003691860196591079,0.0,0.0,0.0,0.9858449662299633,0.9867968
167,2022-04-04,0.9895508053745986,0.9800616969446049,0.995140265532272,0.9895508053745986,0.9895508053745986,-0.0016952770760541437,-0.0016952770760541437,-0.0016952770760541437,-0.0016952770760541437,-0.0016952770760541437,-0.0016952770760541437,0.0,0.0,0.0,0.9878555282985445,0.9852023
168,2022-04-05,0.9895543001116096,0.9787439194200226,0.9938805689366053,0.9895543001116096,0.9895543001116096,-0.0028463920957253956,-0.0028463920957253956,-0.0028463920957253956,-0.0028463920957253956,-0.0028463920957253956,-0.0028463920957253956,0.0,0.0,0.0,0.9867079080158843,0.986169
169,2022-04-06,0.9895577948486207,0.9785140722284443,0.9927853424905356,0.9895577948486207,0.9895577948486207,-0.004158519404499122,-0.004158519404499122,-0.004158519404499122,-0.004158519404499122,-0.004158519404499122,-0.004158519404499122,0.0,0.0,0.0,0.9853992754441216,0.9861469
170,2022-04-07,0.9895612895856316,0.9782779419194697,0.9932735936395106,0.9895612895856316,0.9895612895856316,-0.003691860196596097,-0.003691860196596097,-0.003691860196596097,-0.003691860196596097,-0.003691860196596097,-0.003691860196596097,0.0,0.0,0.0,0.9858694293890355,0.9851707
171,2022-04-11,0.989575268533676,0.9804218568286146,0.9961923056279874,0.989575268533676,0.989575268533676,-0.001695277076054382,-0.001695277076054382,-0.001695277076054382,-0.001695277076054382,-0.001695277076054382,-0.001695277076054382,0.0,0.0,0.0,0.9878799914576215,0.98598
172,2022-04-13,0.9895822390486041,0.9780522937118632,0.9929742837515307,0.9895822390486041,0.9895822390486041,-0.004158519404499561,-0.004158519404499561,-0.004158519404499561,-0.004158519404499561,-0.004158519404499561,-0.004158519404499561,0.0,0.0,0.0,0.9854237196441046,0.9868196
173,2022-04-14,0.9895857243060681,0.978795935610084,0.9930626548096787,0.9895857243060681,0.9895857243060681,-0.003691860196594031,-0.003691860196594031,-0.003691860196594031,-0.003691860196594031,-0.003691860196594031,-0.003691860196594031,0.0,0.0,0.0,0.985893864109474,0.9841788
174,2022-04-18,0.9895996653359244,0.9805805400477963,0.9955679932945415,0.9895996653359244,0.9895996653359244,-0.001695277076067252,-0.001695277076067252,-0.001695277076067252,-0.001695277076067252,-0.001695277076067252,-0.001695277076067252,0.0,0.0,0.0,0.9879043882598572,0.9850852
175,2022-04-19,0.9896031505933884,0.9794328968474671,0.9944375123721972,0.9896031505933884,0.9896031505933884,-0.0028463920957262634,-0.0028463920957262634,-0.0028463920957262634,-0.0028463920957262634,-0.0028463920957262634,-0.0028463920957262634,0.0,0.0,0.0,0.9867567584976622,0.9890489
176,2022-04-22,0.9896136063657808,0.9799456542536981,0.995043717238148,0.9896136063657808,0.9896136063657808,-0.002145600659244739,-0.002145600659244739,-0.002145600659244739,-0.002145600659244739,-0.002145600659244739,-0.002145600659244739,0.0,0.0,0.0,0.987468005706536,0.9910346
177,2022-04-25,0.9896240621381729,0.979994567951318,0.9953953253060749,0.9896240621381729,0.9896240621381729,-0.0016952770760674902,-0.0016952770760674902,-0.0016952770760674902,-0.0016952770760674902,-0.0016952770760674902,-0.0016952770760674902,0.0,0.0,0.0,0.9879287850621054,0.9857166
178,2022-04-26,0.989627547395637,0.9791829531970044,0.994395410771831,0.989627547395637,0.989627547395637,-0.0028463920957277943,-0.0028463920957277943,-0.0028463920957277943,-0.0028463920957277943,-0.0028463920957277943,-0.0028463920957277943,0.0,0.0,0.0,0.9867811552999092,0.9852177
179,2022-04-27,0.989631032653101,0.9780727136984022,0.9932576147319864,0.989631032653101,0.989631032653101,-0.004158519404500438,-0.004158519404500438,-0.004158519404500438,-0.004158519404500438,-0.004158519404500438,-0.004158519404500438,0.0,0.0,0.0,0.9854725132486006,0.9861634
180,2022-04-29,0.9896380031680292,0.9800995271849601,0.9949541617988185,0.9896380031680292,0.9896380031680292,-0.00214560065924401,-0.00214560065924401,-0.00214560065924401,-0.00214560065924401,-0.00214560065924401,-0.00214560065924401,0.0,0.0,0.0,0.9874924025087852,0.9863889
181,2022-05-02,0.9896484589404215,0.9801906696782535,0.9950798566523048,0.9896484589404215,0.9896484589404215,-0.0016952770760458665,-0.0016952770760458665,-0.0016952770760458665,-0.0016952770760458665,-0.0016952770760458665,-0.0016952770760458665,0.0,0.0,0.0,0.9879531818643756,0.9861619
182,2022-05-04,0.9896554294553496,0.9779390105098066,0.9926144166915524,0.9896554294553496,0.9896554294553496,-0.004158519404500905,-0.004158519404500905,-0.004158519404500905,-0.004158519404500905,-0.004158519404500905,-0.004158519404500905,0.0,0.0,0.0,0.9854969100508486,0.9836551
183,2022-05-06,0.9896623999702777,0.9801244715295919,0.9949456332952221,0.9896623999702777,0.9896623999702777,-0.002145600659243282,-0.002145600659243282,-0.002145600659243282,-0.002145600659243282,-0.002145600659243282,-0.002145600659243282,0.0,0.0,0.0,0.9875167993110344,0.9879283
