,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한림이앤씨건축사사무소,y
371,2022-12-14,0.9976716155720786,0.9843327855603305,1.0114861801555786,0.9862917571238731,1.0088194434555373,-0.0001744617742552833,-0.0001744617742552833,-0.0001744617742552833,-0.0001744617742552833,-0.0001744617742552833,-0.0001744617742552833,0.0,0.0,0.0,0.9974971537978233,
372,2022-12-15,0.9976645938130747,0.9832620526543072,1.0103528907385275,0.9861775959289775,1.0089170990032905,-0.0011791974575137397,-0.0011791974575137397,-0.0011791974575137397,-0.0011791974575137397,-0.0011791974575137397,-0.0011791974575137397,0.0,0.0,0.0,0.996485396355561,
373,2022-12-16,0.9976575720540709,0.9839771792525012,1.011651619354924,0.9861001610560917,1.009014754551044,-0.0001430154675559147,-0.0001430154675559147,-0.0001430154675559147,-0.0001430154675559147,-0.0001430154675559147,-0.0001430154675559147,0.0,0.0,0.0,0.997514556586515,
374,2022-12-17,0.9976505502950671,0.9833370930035019,1.0108632658493648,0.9860230324584548,1.0091124100987974,-0.0004952636681038736,-0.0004952636681038736,-0.0004952636681038736,-0.0004952636681038736,-0.0004952636681038736,-0.0004952636681038736,0.0,0.0,0.0,0.9971552866269633,
375,2022-12-18,0.9976435285360632,0.9836850311195862,1.01186179741893,0.985945903860818,1.0092329772731037,-0.0004952644163459112,-0.0004952644163459112,-0.0004952644163459112,-0.0004952644163459112,-0.0004952644163459112,-0.0004952644163459112,0.0,0.0,0.0,0.9971482641197172,
376,2022-12-19,0.9976365067770594,0.9851963135377079,1.0118201317823337,0.9858687752631812,1.0093842706739131,0.001463209632412414,0.001463209632412414,0.001463209632412414,0.001463209632412414,0.001463209632412414,0.001463209632412414,0.0,0.0,0.0,0.9990997164094718,
377,2022-12-20,0.9976294850180556,0.984871489699973,1.0126908106367838,0.9857916466655444,1.0094394050782936,0.001023993151357236,0.001023993151357236,0.001023993151357236,0.001023993151357236,0.001023993151357236,0.001023993151357236,0.0,0.0,0.0,0.9986534781694129,
378,2022-12-21,0.9976224632590517,0.9824078804811063,1.0126207285648356,0.9857154045719467,1.0095511123759342,-0.00017446177425659365,-0.00017446177425659365,-0.00017446177425659365,-0.00017446177425659365,-0.00017446177425659365,-0.00017446177425659365,0.0,0.0,0.0,0.9974480014847951,
379,2022-12-22,0.997615441500048,0.9826888154662821,1.0097798815489143,0.9856396003174458,1.0096330908371032,-0.0011791974575130018,-0.0011791974575130018,-0.0011791974575130018,-0.0011791974575130018,-0.0011791974575130018,-0.0011791974575130018,0.0,0.0,0.0,0.996436244042535,
380,2022-12-23,0.9976084197410442,0.9825397021899666,1.0125032497622999,0.9855637960629449,1.0097150956683285,-0.00014301546755409548,-0.00014301546755409548,-0.00014301546755409548,-0.00014301546755409548,-0.00014301546755409548,-0.00014301546755409548,0.0,0.0,0.0,0.9974654042734901,
381,2022-12-24,0.9976013979820403,0.981325548331026,1.0114480084120474,0.9854881037138888,1.0098002027582769,-0.0004952636681015768,-0.0004952636681015768,-0.0004952636681015768,-0.0004952636681015768,-0.0004952636681015768,-0.0004952636681015768,0.0,0.0,0.0,0.9971061343139387,
382,2022-12-25,0.9975943762230365,0.9822451738109803,1.0123960849085138,0.9854127070683002,1.0098991969837938,-0.0004952644163436199,-0.0004952644163436199,-0.0004952644163436199,-0.0004952644163436199,-0.0004952644163436199,-0.0004952644163436199,0.0,0.0,0.0,0.9970991118066929,
383,2022-12-26,0.9975873544640327,0.9844573675460251,1.0137262905643598,0.9853315693990875,1.009998191209311,0.0014632096324149607,0.0014632096324149607,0.0014632096324149607,0.0014632096324149607,0.0014632096324149607,0.0014632096324149607,0.0,0.0,0.0,0.9990505640964477,
384,2022-12-27,0.9975803327050288,0.9840392690975064,1.013572380200799,0.9852517464820868,1.0101267736653987,0.001023993151356223,0.001023993151356223,0.001023993151356223,0.001023993151356223,0.001023993151356223,0.001023993151356223,0.0,0.0,0.0,0.998604325856385,
385,2022-12-28,0.997573310946025,0.9829271129639692,1.0116288640671207,0.9851746178844498,1.0103136588987023,-0.00017446177425790383,-0.00017446177425790383,-0.00017446177425790383,-0.00017446177425790383,-0.00017446177425790383,-0.00017446177425790383,0.0,0.0,0.0,0.997398849171767,
386,2022-12-29,0.9975662891870212,0.9814240165325522,1.010800595070855,0.9850974892868131,1.0105005441320059,-0.0011791974575122634,-0.0011791974575122634,-0.0011791974575122634,-0.0011791974575122634,-0.0011791974575122634,-0.0011791974575122634,0.0,0.0,0.0,0.9963870917295089,
387,2022-12-30,0.9975592674280173,0.9819282315670954,1.0122094940100257,0.9849456583286261,1.0106874243193442,-0.00014301546755227627,-0.00014301546755227627,-0.00014301546755227627,-0.00014301546755227627,-0.00014301546755227627,-0.00014301546755227627,0.0,0.0,0.0,0.997416251960465,
