,ds,yhat_(주)토문엔지니어링 건축사사무소_x,yhat_(주)토문엔지니어링 건축사사무소_y,yhat_(자)건축사사무소 태백,yhat_주식회사 영화키스톤건축사사무소,yhat_주식회사 동우이앤씨,yhat_(주)한림이앤씨건축사사무소,yhat_주식회사 아이티엠코퍼레이션건축사사무소,yhat_(주)케이디엔지니어링건축사사무소,yhat_(주)토펙엔지니어링건축사사무소,yhat_(주)한국종합건축사사무소,yhat_(주)태원종합기술단건축사사무소,yhat_주식회사 선엔지니어링종합건축사사무소
0,2021-01-04,0.992933580372457,0.992933580372457,0.9946587028205388,0.9932903752401492,0.9958022375259392,1.000341650125916,1.0023698264261616,0.9940501967392176,0.9950989962475684,0.9894526686555823,0.9986395059747702,0.999492965610169
1,2021-01-07,0.9929609832768934,0.9929609832768934,0.997138194087577,0.9924912193869784,0.9930350773981512,0.997700580171624,1.001166644075133,0.9947679341630982,0.9970850371724717,0.9882989011858878,0.9983880077063788,0.9987973325389558
2,2021-01-08,0.9931872487783794,0.9931872487783794,0.9928324180102828,0.9946182840889092,0.9943244779330952,0.9987372078734648,1.0014989497904194,0.9949661309340874,0.9951695994923132,0.9906129866762956,0.9983408466244802,0.99796925493261
3,2021-01-11,0.9930107972167428,0.9930107972167428,0.9946132674664088,0.9933678002686904,0.9940042245090244,1.000344770109068,1.001883043607048,0.9940923158463484,0.9951079666117016,0.9895549428431742,0.9983789656256746,0.9995328760514594
4,2021-01-12,0.993621782061764,0.993621782061764,0.9958558443810988,0.9954826667585188,0.9925962504869144,0.9999059993398898,1.0010664019349658,0.995649590808533,0.9966725052487558,0.9902178549877791,0.9989813024277444,0.9989348844389844
5,2021-01-15,0.993264465622668,0.993264465622668,0.9927869826561596,0.9946957091174552,0.9925264649161658,0.9987403278566206,1.0010121669085013,0.9950082500412252,0.9951785698564524,0.9907152608638946,0.9980803062753862,0.9980091653739088
6,2021-01-21,0.9931154168346584,0.9931154168346584,0.99704732334502,0.9926460697065568,0.989439052295264,0.9977068201937196,1.000193078248493,0.994852172589462,0.9971029778851256,0.988503449619244,0.9978669270081902,0.9988771535448104
7,2021-01-22,0.9933416823143436,0.9933416823143436,0.9927415472562988,0.994773134452234,0.990728452985359,0.998743447904854,1.0005253839428423,0.995050369395803,0.9951875402023708,0.9908175351290368,0.997819765926292,0.9980490759590108
8,2021-01-25,0.9931652306873008,0.9931652306873008,0.994522396678104,0.99352265076327,0.9904082000267924,1.0003510101683513,1.0009094776966676,0.9941765544141076,0.9951259073139416,0.9897594913540702,0.9978578849072745,0.9996126971394776
9,2021-01-26,0.9937762155105178,0.9937762155105178,0.9957649735813509,0.9956375172968452,0.9890002261598568,0.9999122394084669,1.0000928359142762,0.995733829411636,0.9966904459483892,0.990422403518056,0.9984602217026066,0.9990147055475362
10,2021-01-27,0.9929237208383404,0.9929237208383404,0.995282724948035,0.9920536285439344,0.9874312400038308,0.998714230204041,0.9986617912081184,0.9942723052169974,0.9974479899650656,0.990154187175504,0.9986227367804744,0.9992396074008796
11,2021-01-28,0.9931926335263328,0.9931926335263328,0.9970018879108284,0.9927527703761272,0.98764104036448,0.9977099402419553,0.9997062950147192,0.9948942919440364,0.997111948231034,0.98860572394254,0.9976063866186704,0.9989170641299004
12,2021-01-29,0.9934188989596758,0.9934188989596758,0.9926961118221036,0.9948944727891924,0.9891804857278534,0.9987473074137856,1.0000386006196953,0.9950980955906156,0.995196510564968,0.990919809452333,0.9975592255300352,0.998088986459562
13,2021-06-04,0.9948087935708638,0.9948087935708638,0.9919861940788606,0.9981324749067078,0.9883218998066288,0.9988966403295564,0.994553952194564,0.9965627058433272,0.9953579788942232,0.9927607524676813,0.9959646021072164,0.9988073663393316
