,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)태원종합기술단건축사사무소,y
172,2022-03-14,0.997826431937174,0.9901287457313906,1.0055230287268566,0.997826431937174,0.997826431937174,-0.00010484520883147492,-0.00010484520883147492,-0.00010484520883147492,-0.00010484520883147492,-0.00010484520883147492,-0.00010484520883147492,0.0,0.0,0.0,0.9977215867283425,0.9921874
173,2022-03-15,0.997809542945011,0.9899444119072518,1.006285881785291,0.997809542945011,0.997809542945011,0.0005347116431081749,0.0005347116431081749,0.0005347116431081749,0.0005347116431081749,0.0005347116431081749,0.0005347116431081749,0.0,0.0,0.0,0.9983442545881192,1.0002341
174,2022-03-17,0.9977757649606851,0.9894012158229611,1.0052497749781526,0.9977757649606851,0.9977757649606851,-0.000244683327610121,-0.000244683327610121,-0.000244683327610121,-0.000244683327610121,-0.000244683327610121,-0.000244683327610121,0.0,0.0,0.0,0.997531081633075,0.9943594
175,2022-03-18,0.9977588759685221,0.9894616296810107,1.005691205511486,0.9977588759685221,0.9977588759685221,-0.00025462435963758697,-0.00025462435963758697,-0.00025462435963758697,-0.00025462435963758697,-0.00025462435963758697,-0.00025462435963758697,0.0,0.0,0.0,0.9975042516088845,1.0019404
176,2022-03-21,0.9977082089920333,0.9900319235412911,1.006133801700774,0.9977082089920333,0.9977082089920333,-0.00010484520883079622,-0.00010484520883079622,-0.00010484520883079622,-0.00010484520883079622,-0.00010484520883079622,-0.00010484520883079622,0.0,0.0,0.0,0.9976033637832025,1.0012178
177,2022-03-22,0.9976913199998703,0.9903305225420492,1.0063490091550313,0.9976913199998703,0.9976913199998703,0.0005347116431084171,0.0005347116431084171,0.0005347116431084171,0.0005347116431084171,0.0005347116431084171,0.0005347116431084171,0.0,0.0,0.0,0.9982260316429786,0.997049
178,2022-03-23,0.9976744310077074,0.9904477920532392,1.0062894288935862,0.9976744310077074,0.9976744310077074,0.000734446777582892,0.000734446777582892,0.000734446777582892,0.000734446777582892,0.000734446777582892,0.000734446777582892,0.0,0.0,0.0,0.9984088777852903,0.9971303
179,2022-03-24,0.9976575425328161,0.989424894736069,1.0051834255020455,0.9976575425328161,0.9976575425328161,-0.00024468332761055667,-0.00024468332761055667,-0.00024468332761055667,-0.00024468332761055667,-0.00024468332761055667,-0.00024468332761055667,0.0,0.0,0.0,0.9974128592052056,0.9960727
180,2022-03-25,0.997640654057925,0.9892868659935115,1.0050853309881869,0.997640654057925,0.997640654057925,-0.00025462435963798195,-0.00025462435963798195,-0.00025462435963798195,-0.00025462435963798195,-0.00025462435963798195,-0.00025462435963798195,0.0,0.0,0.0,0.997386029698287,0.9972058
181,2022-03-28,0.9975899886332515,0.9897593958532384,1.0051716452934942,0.9975899886332515,0.9975899886332515,-0.00010484520883011754,-0.00010484520883011754,-0.00010484520883011754,-0.00010484520883011754,-0.00010484520883011754,-0.00010484520883011754,0.0,0.0,0.0,0.9974851434244214,0.9971123
182,2022-03-29,0.9975731001583603,0.9906796661905413,1.0061663222144295,0.9975731001583603,0.9975731001583603,0.0005347116431094312,0.0005347116431094312,0.0005347116431094312,0.0005347116431094312,0.0005347116431094312,0.0005347116431094312,0.0,0.0,0.0,0.9981078118014698,0.9970668
183,2022-03-30,0.9975562116834693,0.9901083278722769,1.006340331307717,0.9975562116834693,0.9975562116834693,0.000734446777585281,0.000734446777585281,0.000734446777585281,0.000734446777585281,0.000734446777585281,0.000734446777585281,0.0,0.0,0.0,0.9982906584610546,0.9971695
184,2022-03-31,0.9975393232085781,0.9890360481627672,1.0046802244804958,0.9975393232085781,0.9975393232085781,-0.00024468332761099236,-0.00024468332761099236,-0.00024468332761099236,-0.00024468332761099236,-0.00024468332761099236,-0.00024468332761099236,0.0,0.0,0.0,0.9972946398809671,0.9960607
185,2022-04-01,0.9975224347336868,0.9890376881017886,1.0052086471423816,0.9975224347336868,0.9975224347336868,-0.0002546243596379941,-0.0002546243596379941,-0.0002546243596379941,-0.0002546243596379941,-0.0002546243596379941,-0.0002546243596379941,0.0,0.0,0.0,0.9972678103740489,1.0021351
186,2022-04-04,0.9974728754757929,0.9896973835807795,1.005340368904322,0.9974728754757929,0.9974728754757929,-0.00010484520883037067,-0.00010484520883037067,-0.00010484520883037067,-0.00010484520883037067,-0.00010484520883037067,-0.00010484520883037067,0.0,0.0,0.0,0.9973680302669625,0.994273
187,2022-04-05,0.9974563557231616,0.9898495236207242,1.0058578188100495,0.9974563557231616,0.9974563557231616,0.0005347116431065998,0.0005347116431065998,0.0005347116431065998,0.0005347116431065998,0.0005347116431065998,0.0005347116431065998,0.0,0.0,0.0,0.9979910673662682,0.9971265
188,2022-04-06,0.9974398359705302,0.989736932809729,1.0054952447426082,0.9974398359705302,0.9974398359705302,0.0007344467775845213,0.0007344467775845213,0.0007344467775845213,0.0007344467775845213,0.0007344467775845213,0.0007344467775845213,0.0,0.0,0.0,0.9981742827481147,0.9964998
189,2022-04-07,0.997423316217899,0.9894397502555802,1.0054108642206134,0.997423316217899,0.997423316217899,-0.00024468332761154004,-0.00024468332761154004,-0.00024468332761154004,-0.00024468332761154004,-0.00024468332761154004,-0.00024468332761154004,0.0,0.0,0.0,0.9971786328902875,0.9961434
190,2022-04-08,0.9974067964652678,0.9890913602195701,1.005156172643935,0.9974067964652678,0.9974067964652678,-0.00025462435963800623,-0.00025462435963800623,-0.00025462435963800623,-0.00025462435963800623,-0.00025462435963800623,-0.00025462435963800623,0.0,0.0,0.0,0.9971521721056298,0.9990336
191,2022-04-11,0.9973572372073737,0.9895109138686683,1.0050780309542127,0.9973572372073737,0.9973572372073737,-0.00010484520883062375,-0.00010484520883062375,-0.00010484520883062375,-0.00010484520883062375,-0.00010484520883062375,-0.00010484520883062375,0.0,0.0,0.0,0.9972523919985431,0.997131
192,2022-04-13,0.9973241977021111,0.9903922571011967,1.0060924982935018,0.9973241977021111,0.9973241977021111,0.0007344467775842211,0.0007344467775842211,0.0007344467775842211,0.0007344467775842211,0.0007344467775842211,0.0007344467775842211,0.0,0.0,0.0,0.9980586444796954,1.0020023999999998
